# Iteration, E/spin, M/spin
240, -0.2125000, -0.1132812
241, -0.2148437, -0.1152344
242, -0.2187500, -0.1718750
243, -0.2273437, -0.1484375
244, -0.2289062, -0.0742188
245, -0.2085937, -0.0917969
246, -0.2179687, -0.1113281
247, -0.1984375, -0.1367188
248, -0.2156250, -0.1113281
249, -0.2085937, -0.0761719
250, -0.2148437, -0.1230469
251, -0.2281250, -0.1582031
252, -0.2320312, -0.1679688
253, -0.2250000, -0.1250000
254, -0.2250000, -0.1035156
255, -0.2132812, -0.1113281
256, -0.2140625, -0.1191406
257, -0.2062500, -0.0878906
258, -0.2195312, -0.0644531
259, -0.2195312, -0.0507812
260, -0.2179687, -0.0371094
261, -0.2031250, -0.0527344
262, -0.2085937, -0.0527344
263, -0.2101562, -0.0214844
264, -0.2046875,  0.0058594
265, -0.2171875, -0.0136719
266, -0.2218750, -0.0019531
267, -0.2093750, -0.0371094
268, -0.2078125,  0.0019531
269, -0.2101562,  0.0039062
270, -0.2117187,  0.0625000
271, -0.2070312,  0.0371094
272, -0.2156250,  0.0156250
273, -0.2125000, -0.0058594
274, -0.2062500,  0.0156250
275, -0.2156250,  0.0839844
276, -0.2078125,  0.1015625
277, -0.2218750,  0.0996094
278, -0.2195312,  0.0566406
279, -0.2289062,  0.0488281
280, -0.2375000,  0.0117188
281, -0.2429687,  0.0195312
282, -0.2375000,  0.0566406
283, -0.2359375,  0.0488281
284, -0.2281250,  0.0351562
285, -0.2320312,  0.0156250
286, -0.2234375,  0.0039062
287, -0.2226562, -0.0156250
288, -0.2046875,  0.0253906
289, -0.2156250, -0.0156250
290, -0.2187500, -0.0039062
291, -0.2304687, -0.0390625
292, -0.2226562, -0.0253906
293, -0.2156250, -0.0214844
294, -0.2156250, -0.0488281
295, -0.2171875, -0.0527344
296, -0.2335937, -0.0292969
297, -0.2187500,  0.0136719
298, -0.1968750,  0.0097656
299, -0.2007812, -0.0761719
300, -0.2164062, -0.0839844
301, -0.2234375, -0.0468750
302, -0.2179687, -0.1074219
303, -0.2289062, -0.0683594
304, -0.2304687, -0.0898438
305, -0.2296875, -0.0566406
306, -0.2148437, -0.0195312
307, -0.2226562,  0.0234375
308, -0.2242187, -0.0039062
309, -0.2476562,  0.0019531
310, -0.2492187, -0.0605469
311, -0.2421875, -0.0488281
312, -0.2218750,  0.0136719
313, -0.2304687,  0.0527344
314, -0.2453125,  0.0253906
315, -0.2460937, -0.0117188
316, -0.2437500, -0.0195312
317, -0.2406250,  0.0039062
318, -0.2132812, -0.0214844
319, -0.2054687, -0.0234375
320, -0.2250000, -0.0371094
321, -0.2398437,  0.0195312
322, -0.2265625, -0.0019531
323, -0.2187500, -0.0605469
324, -0.2218750, -0.0507812
325, -0.2281250, -0.0566406
326, -0.2023437, -0.0585938
327, -0.2179687, -0.0781250
328, -0.2242187, -0.0839844
329, -0.2179687, -0.0839844
330, -0.2226562, -0.1347656
331, -0.2250000, -0.1113281
332, -0.2406250, -0.1250000
333, -0.2414062, -0.1386719
334, -0.2265625, -0.1328125
335, -0.2328125, -0.2109375
336, -0.2390625, -0.2089844
337, -0.2304687, -0.1738281
338, -0.2281250, -0.1757812
339, -0.2242187, -0.0996094
340, -0.2054687, -0.1152344
341, -0.2148437, -0.0917969
342, -0.2218750, -0.0664062
343, -0.2203125, -0.1074219
344, -0.2351562, -0.1035156
345, -0.2351562, -0.2070312
346, -0.2375000, -0.1718750
347, -0.2359375, -0.1621094
348, -0.2226562, -0.1093750
349, -0.2289062, -0.0585938
350, -0.2234375, -0.0546875
351, -0.2304687, -0.0156250
352, -0.2304687, -0.0039062
353, -0.2304687,  0.0253906
354, -0.2210937,  0.0507812
355, -0.2148437, -0.0097656
356, -0.2234375, -0.0371094
357, -0.2164062, -0.0449219
358, -0.2117187, -0.0156250
359, -0.2187500,  0.0097656
360, -0.2210937,  0.0761719
361, -0.2226562,  0.0332031
362, -0.2218750,  0.0546875
363, -0.2218750, -0.0058594
364, -0.2414062, -0.0175781
365, -0.2304687,  0.0390625
366, -0.2281250,  0.0117188
367, -0.2171875, -0.0117188
368, -0.2218750, -0.0644531
369, -0.2226562, -0.0488281
370, -0.1992187, -0.0039062
371, -0.2187500, -0.0351562
372, -0.2281250, -0.0644531
373, -0.2218750, -0.0898438
374, -0.2203125, -0.0878906
375, -0.2164062, -0.0703125
376, -0.2085937, -0.0839844
377, -0.2226562, -0.0605469
378, -0.2062500, -0.0664062
379, -0.2101562, -0.0585938
380, -0.2125000,  0.0039062
381, -0.2226562,  0.0019531
382, -0.2320312,  0.0253906
383, -0.2265625,  0.0214844
384, -0.2171875,  0.0527344
385, -0.2195312,  0.0332031
386, -0.2187500,  0.0996094
387, -0.2250000,  0.1464844
388, -0.2273437,  0.0664062
389, -0.2203125,  0.0273438
390, -0.2171875,  0.0273438
391, -0.2281250,  0.0058594
392, -0.2406250, -0.0488281
393, -0.2359375, -0.0078125
394, -0.2265625,  0.0214844
395, -0.2359375,  0.0234375
396, -0.2414062,  0.0097656
397, -0.2460937, -0.0195312
398, -0.2203125, -0.0253906
399, -0.2257812, -0.0839844
400, -0.2257812, -0.1250000
401, -0.2359375, -0.1640625
402, -0.2203125, -0.1406250
403, -0.2296875, -0.1347656
404, -0.2218750, -0.1308594
405, -0.2273437, -0.0800781
406, -0.2187500, -0.0742188
407, -0.2359375, -0.1113281
408, -0.2171875, -0.0507812
409, -0.2304687, -0.0175781
410, -0.2218750, -0.0390625
411, -0.2210937,  0.0117188
412, -0.2148437,  0.0312500
413, -0.2273437, -0.0019531
414, -0.2054687,  0.0507812
415, -0.2210937,  0.0195312
416, -0.2109375, -0.0273438
417, -0.2140625, -0.0781250
418, -0.2234375, -0.0410156
419, -0.2445312, -0.0800781
420, -0.2234375, -0.0839844
421, -0.2406250, -0.0800781
422, -0.2164062, -0.0332031
423, -0.2289062, -0.0175781
424, -0.2296875, -0.0214844
425, -0.2296875,  0.0039062
426, -0.2140625, -0.0429688
427, -0.2031250, -0.0117188
428, -0.2132812, -0.0468750
429, -0.2132812, -0.1523438
430, -0.2023437, -0.1933594
431, -0.2171875, -0.1914062
432, -0.2140625, -0.1738281
433, -0.2109375, -0.1679688
434, -0.2179687, -0.1640625
435, -0.2250000, -0.2265625
436, -0.2187500, -0.1992188
437, -0.2257812, -0.2089844
438, -0.2289062, -0.2128906
439, -0.2343750, -0.1953125
440, -0.2281250, -0.1855469
441, -0.2304687, -0.1816406
442, -0.2296875, -0.2109375
443, -0.2289062, -0.2207031
444, -0.2164062, -0.2089844
445, -0.2257812, -0.1191406
446, -0.2343750, -0.1582031
447, -0.2476562, -0.1542969
448, -0.2476562, -0.1542969
449, -0.2382812, -0.1113281
450, -0.2312500, -0.1035156
451, -0.2250000, -0.1386719
452, -0.2515625, -0.2207031
453, -0.2421875, -0.2031250
454, -0.2187500, -0.1582031
455, -0.2148437, -0.1269531
456, -0.2218750, -0.1621094
457, -0.2289062, -0.1230469
458, -0.2382812, -0.1503906
459, -0.2421875, -0.1464844
460, -0.2265625, -0.0898438
461, -0.2320312, -0.0527344
462, -0.2296875, -0.0410156
463, -0.2296875, -0.0683594
464, -0.2375000, -0.0800781
465, -0.2414062, -0.0664062
466, -0.2390625, -0.0332031
467, -0.2125000, -0.0644531
468, -0.2406250, -0.0566406
469, -0.2414062, -0.0800781
470, -0.2218750,  0.0117188
471, -0.2156250, -0.0312500
472, -0.2203125, -0.0312500
473, -0.2281250,  0.0019531
474, -0.2101562,  0.0429688
475, -0.2117187,  0.0488281
476, -0.2031250,  0.0058594
477, -0.2140625,  0.0312500
478, -0.2210937,  0.0292969
479, -0.2359375,  0.0410156
480, -0.2250000,  0.0605469
481, -0.2007812,  0.0781250
482, -0.1968750,  0.0644531
483, -0.2054687,  0.0605469
484, -0.2007812,  0.0468750
485, -0.2101562,  0.0351562
486, -0.2203125, -0.0234375
487, -0.2273437, -0.0820312
488, -0.2281250, -0.0566406
489, -0.2187500, -0.0761719
490, -0.2117187, -0.0898438
491, -0.2062500, -0.0625000
492, -0.2164062, -0.0585938
493, -0.2210937, -0.0371094
494, -0.2328125, -0.0859375
495, -0.2304687, -0.0996094
496, -0.2445312, -0.0937500
497, -0.2390625, -0.0839844
498, -0.2429687, -0.0683594
499, -0.2617187, -0.0117188
500, -0.2460937, -0.0664062
501, -0.2460937, -0.0859375
502, -0.2335937, -0.0996094
503, -0.2320312, -0.0546875
504, -0.2476562, -0.0644531
505, -0.2390625, -0.0292969
506, -0.2335937, -0.0175781
507, -0.2515625,  0.0195312
508, -0.2351562,  0.0234375
509, -0.2257812,  0.0214844
510, -0.2429687,  0.0683594
511, -0.2398437,  0.0136719
512, -0.2164062,  0.0488281
513, -0.2218750,  0.0312500
514, -0.2234375,  0.0585938
515, -0.2164062,  0.0488281
516, -0.2148437,  0.0449219
517, -0.2171875,  0.0195312
518, -0.2148437,  0.0097656
519, -0.2171875,  0.0410156
520, -0.2195312,  0.0625000
521, -0.2304687,  0.0781250
522, -0.2187500,  0.1601562
523, -0.1992187,  0.1679688
524, -0.2234375,  0.1445312
525, -0.1945312,  0.1542969
526, -0.2023437,  0.1269531
527, -0.1929687,  0.1113281
528, -0.2062500,  0.1503906
529, -0.2101562,  0.0996094
530, -0.2179687,  0.0898438
531, -0.2343750,  0.0175781
532, -0.2304687,  0.0273438
533, -0.2382812, -0.0097656
534, -0.2351562, -0.0292969
535, -0.2140625, -0.1074219
536, -0.2304687, -0.0566406
537, -0.2070312, -0.0703125
538, -0.2093750, -0.0742188
539, -0.2085937, -0.0312500
540, -0.2023437,  0.0371094
541, -0.2062500,  0.0410156
542, -0.2156250,  0.0683594
543, -0.2132812,  0.0585938
544, -0.2007812,  0.0371094
545, -0.2242187,  0.0234375
546, -0.2390625,  0.0175781
547, -0.2210937, -0.0039062
548, -0.2265625, -0.0117188
549, -0.2226562, -0.0253906
550, -0.2164062, -0.0429688
551, -0.2101562, -0.0156250
552, -0.2304687,  0.0253906
553, -0.2351562,  0.0234375
554, -0.2320312, -0.0058594
555, -0.2132812,  0.0410156
556, -0.2242187,  0.0488281
557, -0.2093750,  0.0429688
558, -0.2023437,  0.0488281
559, -0.2148437,  0.0996094
560, -0.2085937,  0.0859375
561, -0.2054687,  0.0507812
562, -0.1945312,  0.1035156
563, -0.2085937,  0.1464844
564, -0.1945312,  0.1796875
565, -0.2023437,  0.1640625
566, -0.2109375,  0.1562500
567, -0.2226562,  0.1132812
568, -0.2218750,  0.1269531
569, -0.2203125,  0.1425781
570, -0.2234375,  0.1347656
571, -0.2156250,  0.1816406
572, -0.2218750,  0.1210938
573, -0.2367187,  0.1386719
574, -0.2414062,  0.1718750
575, -0.2289062,  0.1464844
576, -0.2257812,  0.1230469
577, -0.2304687,  0.1132812
578, -0.2343750,  0.0644531
579, -0.2164062,  0.0820312
580, -0.2164062,  0.0703125
581, -0.2250000,  0.0742188
582, -0.2140625,  0.0507812
583, -0.2265625,  0.0410156
584, -0.2195312,  0.0449219
585, -0.2156250,  0.0273438
586, -0.2210937,  0.0605469
587, -0.2070312, -0.0039062
588, -0.2023437,  0.0820312
589, -0.1992187,  0.0605469
590, -0.2000000,  0.0488281
591, -0.2085937,  0.0996094
592, -0.2117187,  0.0761719
593, -0.2164062,  0.0273438
594, -0.2015625,  0.0117188
595, -0.2117187, -0.0488281
596, -0.2031250,  0.0039062
597, -0.2281250, -0.0664062
598, -0.2281250, -0.0722656
599, -0.2226562, -0.0742188
600, -0.2250000, -0.0097656
601, -0.2132812, -0.0996094
602, -0.2132812, -0.0332031
603, -0.2140625, -0.0195312
604, -0.2054687,  0.0039062
605, -0.2140625,  0.0136719
606, -0.2101562,  0.0292969
607, -0.1984375,  0.0078125
608, -0.2093750,  0.0234375
609, -0.2039062,  0.0488281
610, -0.2085937,  0.0371094
611, -0.2070312,  0.0332031
612, -0.2273437,  0.0976562
613, -0.2234375,  0.1132812
614, -0.2351562,  0.0937500
615, -0.2312500,  0.1425781
616, -0.2234375,  0.0957031
617, -0.2132812,  0.0917969
618, -0.2101562,  0.1386719
619, -0.2257812,  0.1113281
620, -0.2085937,  0.0664062
621, -0.2218750,  0.0976562
622, -0.2203125,  0.1464844
623, -0.2179687,  0.1347656
624, -0.2250000,  0.1367188
625, -0.2312500,  0.0937500
626, -0.2195312,  0.0898438
627, -0.2234375,  0.0058594
628, -0.2234375,  0.0156250
629, -0.2062500, -0.0078125
630, -0.2070312,  0.0234375
631, -0.2125000,  0.0527344
632, -0.2171875,  0.0898438
633, -0.2273437,  0.0800781
634, -0.2242187,  0.1113281
635, -0.2140625,  0.0957031
636, -0.2242187,  0.1503906
637, -0.2101562,  0.1933594
638, -0.2015625,  0.1113281
639, -0.1921875,  0.0253906
640, -0.1984375, -0.0605469
641, -0.1960937, -0.0820312
642, -0.2007812, -0.0605469
643, -0.2000000, -0.0703125
644, -0.1992187, -0.0644531
645, -0.2164062, -0.0742188
646, -0.2273437, -0.0039062
647, -0.2257812, -0.0214844
648, -0.2109375,  0.0097656
649, -0.2218750,  0.0058594
650, -0.2367187,  0.0605469
651, -0.2328125,  0.0468750
652, -0.2250000,  0.0214844
653, -0.2429687,  0.0332031
654, -0.2218750,  0.0117188
655, -0.2312500,  0.0039062
656, -0.2195312,  0.0195312
657, -0.2203125, -0.0058594
658, -0.2335937, -0.0117188
659, -0.2242187, -0.0371094
660, -0.2359375, -0.0585938
661, -0.2281250, -0.0917969
662, -0.2304687, -0.0761719
663, -0.2273437, -0.1562500
664, -0.2148437, -0.1425781
665, -0.2203125, -0.2285156
666, -0.2328125, -0.1894531
667, -0.2320312, -0.2050781
668, -0.2359375, -0.2128906
669, -0.2195312, -0.1855469
670, -0.2109375, -0.1601562
671, -0.1976562, -0.1699219
672, -0.2062500, -0.0996094
673, -0.2117187, -0.1113281
674, -0.2046875, -0.1386719
675, -0.1960937, -0.1601562
676, -0.2125000, -0.2285156
677, -0.2101562, -0.2207031
678, -0.2125000, -0.2167969
679, -0.2179687, -0.2695312
680, -0.2132812, -0.2578125
681, -0.2320312, -0.2968750
682, -0.2343750, -0.3027344
683, -0.2304687, -0.3613281
684, -0.2320312, -0.3164062
685, -0.2343750, -0.2578125
686, -0.2429687, -0.3320312
687, -0.2359375, -0.3046875
688, -0.2195312, -0.3183594
689, -0.2140625, -0.3125000
690, -0.2093750, -0.3281250
691, -0.2062500, -0.3183594
692, -0.2140625, -0.3066406
693, -0.2523437, -0.3496094
694, -0.2515625, -0.3457031
695, -0.2398437, -0.3398438
696, -0.2304687, -0.3476562
697, -0.2234375, -0.3652344
698, -0.2093750, -0.3691406
699, -0.2070312, -0.3906250
700, -0.2210937, -0.3632812
701, -0.2218750, -0.3457031
702, -0.2242187, -0.3906250
703, -0.2296875, -0.3886719
704, -0.2437500, -0.4042969
705, -0.2398437, -0.3535156
706, -0.2437500, -0.3671875
707, -0.2351562, -0.3613281
708, -0.2429687, -0.3652344
709, -0.2375000, -0.3652344
710, -0.2296875, -0.3496094
711, -0.2296875, -0.3437500
712, -0.2398437, -0.3828125
713, -0.2226562, -0.3613281
714, -0.2312500, -0.3769531
715, -0.2296875, -0.4003906
716, -0.2218750, -0.3339844
717, -0.2101562, -0.3554688
718, -0.2070312, -0.3496094
719, -0.2023437, -0.3339844
720, -0.2101562, -0.3242188
721, -0.2125000, -0.2929688
722, -0.2109375, -0.3398438
723, -0.2257812, -0.3671875
724, -0.2265625, -0.3339844
725, -0.2195312, -0.3457031
726, -0.2023437, -0.2890625
727, -0.2039062, -0.2617188
728, -0.2148437, -0.2421875
729, -0.2093750, -0.2304688
730, -0.2140625, -0.2285156
731, -0.1898437, -0.1914062
732, -0.2117187, -0.1699219
733, -0.2148437, -0.1582031
734, -0.2242187, -0.2187500
735, -0.2289062, -0.1640625
736, -0.2070312, -0.2031250
737, -0.2101562, -0.1894531
738, -0.2085937, -0.1953125
739, -0.2000000, -0.2265625
740, -0.2140625, -0.2500000
741, -0.2164062, -0.2656250
742, -0.2070312, -0.2246094
743, -0.2101562, -0.2441406
744, -0.2156250, -0.2636719
745, -0.2101562, -0.2949219
746, -0.2085937, -0.3027344
747, -0.2250000, -0.3027344
748, -0.2125000, -0.2929688
749, -0.2164062, -0.2968750
750, -0.2046875, -0.2617188
751, -0.2156250, -0.3125000
752, -0.2101562, -0.2890625
753, -0.2039062, -0.2988281
754, -0.2132812, -0.3144531
755, -0.2195312, -0.3378906
756, -0.2179687, -0.3437500
757, -0.2179687, -0.3964844
758, -0.2179687, -0.3710938
759, -0.2195312, -0.3593750
760, -0.2187500, -0.3261719
761, -0.2296875, -0.3593750
762, -0.2117187, -0.3476562
763, -0.2265625, -0.3378906
764, -0.2343750, -0.3476562
765, -0.2343750, -0.3730469
766, -0.2203125, -0.3750000
767, -0.2242187, -0.3847656
768, -0.2210937, -0.4335938
769, -0.2054687, -0.3750000
770, -0.2046875, -0.3730469
771, -0.2250000, -0.3984375
772, -0.2210937, -0.4082031
773, -0.2226562, -0.3925781
774, -0.2210937, -0.3750000
775, -0.2023437, -0.3281250
776, -0.2078125, -0.3066406
777, -0.2242187, -0.3574219
778, -0.2117187, -0.3027344
779, -0.2210937, -0.2558594
780, -0.2304687, -0.3007812
781, -0.2148437, -0.3007812
782, -0.2085937, -0.2832031
783, -0.2007812, -0.2968750
784, -0.2062500, -0.3027344
785, -0.2187500, -0.3730469
786, -0.2273437, -0.3925781
787, -0.2179687, -0.3769531
788, -0.2273437, -0.3476562
789, -0.2203125, -0.3242188
790, -0.2281250, -0.3515625
791, -0.2171875, -0.3652344
792, -0.2007812, -0.3691406
793, -0.2054687, -0.4296875
794, -0.2000000, -0.4121094
795, -0.2039062, -0.4296875
796, -0.2109375, -0.3710938
797, -0.2351562, -0.3847656
798, -0.2320312, -0.3378906
799, -0.2132812, -0.3027344
800, -0.2007812, -0.2617188
801, -0.2148437, -0.2558594
802, -0.2101562, -0.2675781
803, -0.1976562, -0.3027344
804, -0.2156250, -0.3398438
805, -0.2140625, -0.3710938
806, -0.2117187, -0.3691406
807, -0.2406250, -0.4199219
808, -0.2351562, -0.4550781
809, -0.2195312, -0.4804688
810, -0.2226562, -0.4531250
811, -0.2218750, -0.4199219
812, -0.2046875, -0.3828125
813, -0.2054687, -0.3535156
814, -0.2171875, -0.3632812
815, -0.2156250, -0.3769531
816, -0.2195312, -0.3886719
817, -0.2210937, -0.3945312
818, -0.2234375, -0.3925781
819, -0.2257812, -0.3730469
820, -0.2320312, -0.3828125
821, -0.2429687, -0.4003906
822, -0.2234375, -0.3730469
823, -0.2382812, -0.3652344
824, -0.2296875, -0.3652344
825, -0.2265625, -0.3359375
826, -0.2234375, -0.2695312
827, -0.2101562, -0.2402344
828, -0.2226562, -0.2109375
829, -0.2007812, -0.1953125
830, -0.2023437, -0.1406250
831, -0.2132812, -0.1855469
832, -0.1992187, -0.2441406
833, -0.2046875, -0.1875000
834, -0.2039062, -0.1914062
835, -0.2234375, -0.2285156
836, -0.2281250, -0.1582031
837, -0.2132812, -0.0761719
838, -0.2039062, -0.1035156
839, -0.2210937, -0.0878906
840, -0.2140625, -0.0722656
841, -0.2062500, -0.0351562
842, -0.2250000, -0.0175781
843, -0.2164062, -0.0214844
844, -0.2164062,  0.0605469
845, -0.2281250,  0.0195312
846, -0.2390625,  0.0742188
847, -0.2351562,  0.0976562
848, -0.2179687,  0.0800781
849, -0.2296875,  0.1464844
850, -0.2210937,  0.1562500
851, -0.2375000,  0.1347656
852, -0.2351562,  0.1953125
853, -0.2070312,  0.1894531
854, -0.2070312,  0.2207031
855, -0.2085937,  0.2089844
856, -0.2039062,  0.1582031
857, -0.1953125,  0.1328125
858, -0.1945312,  0.0937500
859, -0.1984375,  0.1054688
860, -0.2117187,  0.1464844
861, -0.2054687,  0.1738281
862, -0.2046875,  0.1796875
863, -0.1898437,  0.1699219
864, -0.2023437,  0.1542969
865, -0.2054687,  0.1074219
866, -0.2148437,  0.0937500
867, -0.2046875,  0.0371094
868, -0.2242187,  0.0156250
869, -0.2289062,  0.0332031
870, -0.2328125,  0.0156250
871, -0.2273437,  0.0136719
