# Iteration, E/spin, M/spin
204, -0.3279297,  0.2949219
205, -0.3189453,  0.2597656
206, -0.3090625,  0.2128906
207, -0.2901953,  0.2207031
208, -0.3099609,  0.2460938
209, -0.2982813,  0.2636719
210, -0.3009766,  0.2343750
211, -0.3180469,  0.2714844
212, -0.2982813,  0.2949219
213, -0.3036719,  0.3437500
214, -0.3144531,  0.3281250
215, -0.3072656,  0.2949219
216, -0.3090625,  0.2480469
217, -0.3009766,  0.2187500
218, -0.3126563,  0.2500000
219, -0.3135547,  0.2578125
220, -0.3342188,  0.3066406
221, -0.3476953,  0.3085938
222, -0.3333203,  0.3085938
223, -0.3243359,  0.2929688
224, -0.3180469,  0.2675781
225, -0.3351172,  0.2578125
226, -0.3252344,  0.2480469
227, -0.3414063,  0.2714844
228, -0.3342188,  0.2597656
229, -0.3387109,  0.2597656
230, -0.3360156,  0.2460938
231, -0.3243359,  0.2500000
232, -0.3333203,  0.2226562
233, -0.3288281,  0.2304688
234, -0.3234375,  0.2500000
235, -0.3324219,  0.2910156
236, -0.3117578,  0.2871094
237, -0.3072656,  0.2675781
238, -0.3171484,  0.2675781
239, -0.3405078,  0.3066406
240, -0.3351172,  0.3652344
241, -0.3315234,  0.3593750
242, -0.3261328,  0.3417969
243, -0.3252344,  0.3320312
244, -0.3387109,  0.3007812
245, -0.3234375,  0.2773438
246, -0.3189453,  0.2500000
247, -0.3342188,  0.2753906
248, -0.3306250,  0.2519531
249, -0.3315234,  0.2031250
250, -0.3261328,  0.1738281
251, -0.3387109,  0.2050781
252, -0.3342188,  0.1855469
253, -0.3297266,  0.2148438
254, -0.3297266,  0.1660156
255, -0.3414063,  0.2207031
256, -0.3261328,  0.2402344
257, -0.3414063,  0.2363281
258, -0.3252344,  0.2011719
259, -0.3369141,  0.1464844
260, -0.3045703,  0.1015625
261, -0.3090625,  0.0800781
262, -0.3189453,  0.0957031
263, -0.3171484,  0.1152344
264, -0.3144531,  0.1074219
265, -0.3198438,  0.1269531
266, -0.3198438,  0.1425781
267, -0.3234375,  0.1230469
268, -0.3369141,  0.1523438
269, -0.3315234,  0.1035156
270, -0.3324219,  0.0605469
271, -0.3171484,  0.0429688
272, -0.3297266,  0.0546875
273, -0.3315234,  0.0644531
274, -0.3108594,  0.0097656
275, -0.3180469, -0.0078125
276, -0.3243359, -0.0019531
277, -0.3279297,  0.0078125
278, -0.3225391, -0.0117188
279, -0.3261328,  0.0136719
280, -0.3378125,  0.0195312
281, -0.3252344, -0.0214844
282, -0.3198438,  0.0039062
283, -0.3216406, -0.0078125
284, -0.3270313,  0.0507812
285, -0.3387109,  0.0820312
286, -0.3324219,  0.1406250
287, -0.3297266,  0.1933594
288, -0.3144531,  0.1582031
289, -0.3369141,  0.1757812
290, -0.3306250,  0.1835938
291, -0.3306250,  0.2070312
292, -0.3396094,  0.2128906
293, -0.3414063,  0.1777344
294, -0.3396094,  0.1777344
295, -0.3378125,  0.2363281
296, -0.3252344,  0.2597656
297, -0.3144531,  0.2871094
298, -0.3180469,  0.3144531
299, -0.3126563,  0.2695312
300, -0.3324219,  0.3027344
301, -0.3153516,  0.2714844
302, -0.3378125,  0.2753906
303, -0.3387109,  0.2265625
304, -0.3126563,  0.2148438
305, -0.3180469,  0.2167969
306, -0.3126563,  0.2011719
307, -0.3081641,  0.1933594
308, -0.3009766,  0.1699219
309, -0.3090625,  0.1796875
310, -0.3099609,  0.2031250
311, -0.3081641,  0.2617188
312, -0.3117578,  0.2207031
313, -0.3099609,  0.1835938
314, -0.3108594,  0.1718750
315, -0.3162500,  0.1718750
316, -0.3171484,  0.1308594
317, -0.3162500,  0.1542969
318, -0.3108594,  0.1777344
319, -0.3270313,  0.2128906
320, -0.3189453,  0.2304688
321, -0.3045703,  0.2207031
322, -0.3180469,  0.2304688
323, -0.3153516,  0.2382812
324, -0.3162500,  0.2265625
325, -0.3126563,  0.2480469
326, -0.2991797,  0.2578125
327, -0.2937891,  0.2675781
328, -0.3054688,  0.2675781
329, -0.3027734,  0.2480469
330, -0.3261328,  0.2558594
331, -0.3333203,  0.2851562
332, -0.3458984,  0.3125000
333, -0.3360156,  0.3183594
334, -0.3450000,  0.3359375
335, -0.3458984,  0.3398438
336, -0.3485938,  0.3671875
337, -0.3351172,  0.3554688
338, -0.3351172,  0.3808594
339, -0.3387109,  0.3652344
340, -0.3521875,  0.3652344
341, -0.3396094,  0.3847656
342, -0.3306250,  0.3730469
343, -0.3288281,  0.3750000
344, -0.3252344,  0.3847656
345, -0.3162500,  0.3632812
346, -0.3270313,  0.3945312
347, -0.3324219,  0.3593750
348, -0.3378125,  0.3515625
349, -0.3261328,  0.3730469
350, -0.3351172,  0.3925781
351, -0.3180469,  0.3769531
352, -0.3279297,  0.3945312
353, -0.3458984,  0.4453125
354, -0.3467969,  0.4687500
355, -0.3279297,  0.4316406
356, -0.3396094,  0.4335938
357, -0.3360156,  0.4042969
358, -0.3387109,  0.4394531
359, -0.3450000,  0.4531250
360, -0.3512891,  0.4843750
361, -0.3405078,  0.4824219
362, -0.3423047,  0.5058594
363, -0.3485938,  0.5136719
364, -0.3432031,  0.4980469
365, -0.3387109,  0.4687500
366, -0.3432031,  0.5234375
367, -0.3405078,  0.5234375
368, -0.3369141,  0.5234375
369, -0.3342188,  0.5058594
370, -0.3126563,  0.5097656
371, -0.3450000,  0.5527344
372, -0.3423047,  0.5507812
373, -0.3458984,  0.6015625
374, -0.3351172,  0.6171875
375, -0.3360156,  0.6425781
376, -0.3405078,  0.6445312
377, -0.3521875,  0.6640625
378, -0.3566797,  0.7011719
379, -0.3764453,  0.7226562
380, -0.3575781,  0.6914062
381, -0.3485938,  0.6367188
382, -0.3378125,  0.6269531
383, -0.3261328,  0.6367188
384, -0.3387109,  0.6347656
385, -0.3099609,  0.6230469
386, -0.3378125,  0.6152344
387, -0.3315234,  0.6289062
388, -0.3387109,  0.6132812
389, -0.3387109,  0.6132812
390, -0.3306250,  0.6113281
391, -0.3369141,  0.6113281
392, -0.3414063,  0.6328125
393, -0.3530859,  0.6230469
394, -0.3665625,  0.6386719
395, -0.3575781,  0.6621094
396, -0.3566797,  0.6835938
397, -0.3539844,  0.6582031
398, -0.3512891,  0.6562500
399, -0.3530859,  0.6503906
400, -0.3575781,  0.6445312
401, -0.3503906,  0.6601562
402, -0.3530859,  0.6250000
403, -0.3575781,  0.6230469
404, -0.3503906,  0.6171875
405, -0.3494922,  0.5878906
406, -0.3450000,  0.5820312
407, -0.3324219,  0.5605469
408, -0.3315234,  0.5507812
409, -0.3315234,  0.5527344
410, -0.3342188,  0.5507812
411, -0.3548828,  0.5742188
412, -0.3512891,  0.5664062
413, -0.3485938,  0.5976562
414, -0.3360156,  0.5761719
415, -0.3458984,  0.5703125
416, -0.3602734,  0.5742188
417, -0.3387109,  0.5742188
418, -0.3342188,  0.5820312
419, -0.3243359,  0.5468750
420, -0.3575781,  0.5742188
421, -0.3647656,  0.5917969
422, -0.3503906,  0.5507812
423, -0.3458984,  0.5351562
424, -0.3458984,  0.4628906
425, -0.3315234,  0.4589844
426, -0.3342188,  0.4746094
427, -0.3261328,  0.4667969
428, -0.3288281,  0.4589844
429, -0.3485938,  0.4628906
430, -0.3369141,  0.4589844
431, -0.3351172,  0.4531250
432, -0.3441016,  0.4843750
433, -0.3476953,  0.4843750
434, -0.3306250,  0.4492188
435, -0.3279297,  0.4941406
436, -0.3252344,  0.4960938
437, -0.3458984,  0.5117188
438, -0.3503906,  0.4960938
439, -0.3369141,  0.5234375
440, -0.3441016,  0.5195312
441, -0.3458984,  0.5351562
442, -0.3378125,  0.5214844
443, -0.3593750,  0.5390625
444, -0.3521875,  0.5234375
445, -0.3593750,  0.5429688
446, -0.3351172,  0.5371094
447, -0.3297266,  0.5234375
448, -0.3306250,  0.5253906
449, -0.3360156,  0.5664062
450, -0.3189453,  0.5664062
451, -0.3297266,  0.6074219
452, -0.3450000,  0.6093750
453, -0.3396094,  0.6601562
454, -0.3297266,  0.6328125
455, -0.3324219,  0.6152344
456, -0.3387109,  0.6582031
457, -0.3432031,  0.6582031
458, -0.3458984,  0.6484375
459, -0.3387109,  0.6562500
460, -0.3593750,  0.6738281
461, -0.3638672,  0.6699219
462, -0.3476953,  0.6582031
463, -0.3602734,  0.7070312
464, -0.3539844,  0.7187500
465, -0.3710547,  0.7421875
466, -0.3683594,  0.7734375
467, -0.3566797,  0.7382812
468, -0.3611719,  0.7343750
469, -0.3593750,  0.7421875
470, -0.3755469,  0.7832031
471, -0.3845313,  0.7968750
472, -0.3800391,  0.7988281
473, -0.3476953,  0.7636719
474, -0.3719531,  0.7773438
475, -0.3818359,  0.8164062
476, -0.3674609,  0.8027344
477, -0.3656641,  0.7988281
478, -0.3512891,  0.7714844
479, -0.3378125,  0.7324219
480, -0.3414063,  0.7207031
481, -0.3405078,  0.7070312
482, -0.3512891,  0.7617188
483, -0.3476953,  0.7558594
484, -0.3593750,  0.7773438
485, -0.3566797,  0.8046875
486, -0.3746484,  0.8339844
487, -0.3692578,  0.8320312
488, -0.3674609,  0.8339844
489, -0.3764453,  0.8671875
490, -0.3953125,  0.8984375
491, -0.4114844,  0.9218750
492, -0.3890234,  0.8769531
493, -0.3782422,  0.8613281
494, -0.3710547,  0.8632812
495, -0.3854297,  0.8808594
496, -0.3827344,  0.8847656
497, -0.3818359,  0.8886719
498, -0.3845313,  0.8964844
499, -0.4105859,  0.9375000
500, -0.3782422,  0.8906250
501, -0.3782422,  0.8847656
502, -0.3809375,  0.8867188
503, -0.3728516,  0.8847656
504, -0.3719531,  0.8750000
505, -0.3935156,  0.9121094
506, -0.3872266,  0.8945312
507, -0.3890234,  0.8867188
508, -0.3926172,  0.9003906
509, -0.3863281,  0.8730469
510, -0.3746484,  0.8574219
511, -0.3674609,  0.8457031
512, -0.3710547,  0.8457031
513, -0.3620703,  0.8339844
514, -0.3450000,  0.8222656
515, -0.3692578,  0.8359375
516, -0.3773438,  0.8593750
517, -0.3872266,  0.8886719
518, -0.3854297,  0.8750000
519, -0.3710547,  0.8496094
520, -0.3791406,  0.8652344
521, -0.3719531,  0.8554688
522, -0.3746484,  0.8671875
523, -0.3566797,  0.8339844
524, -0.3611719,  0.8457031
525, -0.3710547,  0.8632812
526, -0.3656641,  0.8554688
527, -0.3764453,  0.8750000
528, -0.3656641,  0.8593750
529, -0.3647656,  0.8476562
530, -0.3647656,  0.8339844
531, -0.3611719,  0.8320312
532, -0.3467969,  0.8164062
533, -0.3611719,  0.8125000
534, -0.3746484,  0.8632812
535, -0.3692578,  0.8554688
536, -0.3845313,  0.8730469
537, -0.3809375,  0.8613281
538, -0.3683594,  0.8613281
539, -0.3845313,  0.8925781
540, -0.3701563,  0.8730469
541, -0.3791406,  0.8730469
542, -0.3692578,  0.8476562
543, -0.3647656,  0.8183594
544, -0.3485938,  0.8007812
545, -0.3593750,  0.8222656
546, -0.3629688,  0.8378906
547, -0.3665625,  0.8320312
548, -0.3647656,  0.8066406
549, -0.3674609,  0.8222656
550, -0.3476953,  0.7968750
551, -0.3503906,  0.7871094
552, -0.3450000,  0.7734375
553, -0.3530859,  0.7910156
554, -0.3611719,  0.8144531
555, -0.3746484,  0.8476562
556, -0.3701563,  0.8339844
557, -0.3629688,  0.8164062
558, -0.3467969,  0.7773438
559, -0.3512891,  0.7832031
560, -0.3674609,  0.7988281
561, -0.3620703,  0.7812500
562, -0.3620703,  0.7773438
563, -0.3791406,  0.8085938
564, -0.3656641,  0.7832031
565, -0.3548828,  0.7890625
566, -0.3611719,  0.8066406
567, -0.3566797,  0.8203125
568, -0.3557813,  0.8144531
569, -0.3629688,  0.8144531
570, -0.3530859,  0.7910156
571, -0.3243359,  0.7265625
572, -0.3360156,  0.7753906
573, -0.3387109,  0.7832031
574, -0.3566797,  0.8164062
575, -0.3503906,  0.7929688
576, -0.3530859,  0.7929688
577, -0.3521875,  0.8105469
578, -0.3782422,  0.8320312
579, -0.3809375,  0.8398438
580, -0.3809375,  0.8398438
581, -0.3854297,  0.8437500
582, -0.3710547,  0.8339844
583, -0.3737500,  0.8437500
584, -0.3512891,  0.8125000
585, -0.3602734,  0.8125000
586, -0.3512891,  0.8046875
587, -0.3467969,  0.7910156
588, -0.3647656,  0.8417969
589, -0.3683594,  0.8789062
590, -0.3737500,  0.8613281
591, -0.3890234,  0.8964844
592, -0.3836328,  0.8789062
593, -0.3863281,  0.8945312
594, -0.3962109,  0.9042969
595, -0.4096875,  0.9375000
596, -0.3989063,  0.9179688
597, -0.3926172,  0.9042969
598, -0.3719531,  0.8750000
599, -0.3944141,  0.9042969
600, -0.3980078,  0.9179688
601, -0.4060938,  0.9179688
602, -0.3872266,  0.8906250
603, -0.3746484,  0.8554688
604, -0.3494922,  0.8203125
605, -0.3432031,  0.7832031
606, -0.3476953,  0.7597656
607, -0.3485938,  0.7656250
608, -0.3656641,  0.8027344
609, -0.3656641,  0.8066406
610, -0.3746484,  0.7949219
611, -0.3665625,  0.7949219
612, -0.3683594,  0.7675781
613, -0.3351172,  0.7363281
614, -0.3584766,  0.7968750
615, -0.3521875,  0.7656250
616, -0.3414063,  0.7714844
617, -0.3530859,  0.7675781
618, -0.3476953,  0.7539062
619, -0.3638672,  0.8164062
620, -0.3593750,  0.7988281
621, -0.3557813,  0.7890625
622, -0.3584766,  0.8085938
623, -0.3674609,  0.8203125
624, -0.3647656,  0.8105469
625, -0.3629688,  0.8183594
626, -0.3719531,  0.8417969
627, -0.3755469,  0.8574219
628, -0.3728516,  0.8593750
629, -0.3521875,  0.8378906
630, -0.3701563,  0.8710938
631, -0.3683594,  0.8652344
632, -0.3764453,  0.8710938
633, -0.3872266,  0.8886719
634, -0.3800391,  0.8867188
635, -0.3809375,  0.8906250
636, -0.3800391,  0.8828125
637, -0.3863281,  0.8964844
638, -0.3701563,  0.8750000
639, -0.3629688,  0.8613281
640, -0.3755469,  0.8613281
641, -0.3791406,  0.8847656
642, -0.3800391,  0.8730469
643, -0.3746484,  0.8652344
644, -0.3917188,  0.8867188
645, -0.3746484,  0.8593750
646, -0.3629688,  0.8378906
647, -0.3674609,  0.8359375
648, -0.3755469,  0.8535156
649, -0.3719531,  0.8378906
650, -0.3602734,  0.8437500
651, -0.3557813,  0.8339844
652, -0.3387109,  0.7968750
653, -0.3539844,  0.8144531
654, -0.3620703,  0.8281250
655, -0.3557813,  0.8085938
656, -0.3432031,  0.7753906
657, -0.3414063,  0.7460938
658, -0.3306250,  0.7343750
659, -0.3369141,  0.7792969
660, -0.3423047,  0.7773438
661, -0.3360156,  0.7519531
662, -0.3387109,  0.7519531
663, -0.3378125,  0.7519531
664, -0.3467969,  0.7812500
665, -0.3396094,  0.7480469
666, -0.3458984,  0.7578125
667, -0.3414063,  0.7714844
668, -0.3548828,  0.8046875
669, -0.3710547,  0.8105469
670, -0.3593750,  0.7949219
671, -0.3405078,  0.7636719
672, -0.3566797,  0.8085938
673, -0.3521875,  0.7968750
674, -0.3602734,  0.8164062
675, -0.3719531,  0.7949219
676, -0.3584766,  0.7597656
677, -0.3638672,  0.7675781
678, -0.3584766,  0.7773438
679, -0.3512891,  0.7578125
680, -0.3458984,  0.7597656
681, -0.3683594,  0.7968750
682, -0.3557813,  0.7968750
683, -0.3557813,  0.8281250
684, -0.3674609,  0.8691406
685, -0.3737500,  0.8710938
686, -0.3926172,  0.9062500
687, -0.3899219,  0.8925781
688, -0.3692578,  0.8339844
689, -0.3836328,  0.8710938
690, -0.3791406,  0.8750000
691, -0.3746484,  0.8593750
692, -0.3638672,  0.8222656
693, -0.3656641,  0.8242188
694, -0.3584766,  0.8085938
695, -0.3638672,  0.8417969
696, -0.3611719,  0.8300781
697, -0.3476953,  0.7832031
698, -0.3557813,  0.7929688
699, -0.3450000,  0.7773438
700, -0.3530859,  0.7832031
701, -0.3647656,  0.8007812
702, -0.3539844,  0.8105469
703, -0.3665625,  0.8242188
704, -0.3710547,  0.8281250
705, -0.3773438,  0.8515625
706, -0.3620703,  0.8457031
707, -0.3512891,  0.8320312
708, -0.3566797,  0.8359375
709, -0.3701563,  0.8242188
710, -0.3755469,  0.8281250
711, -0.3773438,  0.8242188
712, -0.3602734,  0.7890625
713, -0.3575781,  0.7968750
714, -0.3575781,  0.7890625
715, -0.3701563,  0.8164062
716, -0.3656641,  0.8203125
717, -0.3593750,  0.8417969
718, -0.3782422,  0.8613281
719, -0.3737500,  0.8496094
720, -0.3908203,  0.8750000
721, -0.3728516,  0.8691406
722, -0.3701563,  0.8417969
723, -0.3764453,  0.8398438
724, -0.3737500,  0.8261719
725, -0.3575781,  0.8085938
726, -0.3620703,  0.8183594
727, -0.3665625,  0.8339844
728, -0.3845313,  0.8652344
729, -0.3728516,  0.8554688
730, -0.3629688,  0.8378906
731, -0.3647656,  0.8300781
732, -0.3746484,  0.8496094
733, -0.3530859,  0.8085938
734, -0.3800391,  0.8437500
735, -0.3701563,  0.8398438
736, -0.3854297,  0.8750000
737, -0.3809375,  0.8691406
738, -0.3512891,  0.8261719
739, -0.3530859,  0.8359375
740, -0.3710547,  0.8730469
741, -0.3764453,  0.8847656
742, -0.3737500,  0.8769531
743, -0.3602734,  0.8476562
744, -0.3692578,  0.8593750
745, -0.3647656,  0.8652344
746, -0.3782422,  0.8554688
747, -0.3800391,  0.8867188
748, -0.3764453,  0.8730469
749, -0.3719531,  0.8671875
750, -0.3665625,  0.8515625
751, -0.3629688,  0.8535156
752, -0.3566797,  0.8222656
753, -0.3638672,  0.8281250
754, -0.3593750,  0.8320312
755, -0.3791406,  0.8652344
756, -0.3827344,  0.8750000
757, -0.3791406,  0.8710938
758, -0.3791406,  0.8750000
759, -0.3701563,  0.8574219
760, -0.3683594,  0.8457031
761, -0.3638672,  0.8398438
762, -0.3692578,  0.8398438
763, -0.3692578,  0.8417969
764, -0.3575781,  0.8261719
765, -0.3701563,  0.8496094
766, -0.3566797,  0.8066406
767, -0.3360156,  0.7714844
768, -0.3441016,  0.7871094
769, -0.3494922,  0.7695312
770, -0.3378125,  0.7519531
771, -0.3521875,  0.7910156
772, -0.3692578,  0.8144531
773, -0.3674609,  0.8359375
774, -0.3827344,  0.8789062
775, -0.3998047,  0.9042969
776, -0.3863281,  0.8925781
777, -0.3971094,  0.9023438
778, -0.3899219,  0.8925781
779, -0.3908203,  0.9023438
780, -0.3764453,  0.8710938
781, -0.3701563,  0.8691406
782, -0.3719531,  0.8710938
783, -0.3629688,  0.8515625
784, -0.3629688,  0.8476562
785, -0.3656641,  0.8535156
786, -0.3791406,  0.8691406
787, -0.3800391,  0.8710938
788, -0.3818359,  0.8515625
789, -0.3719531,  0.8359375
790, -0.3728516,  0.8085938
791, -0.3476953,  0.7695312
792, -0.3629688,  0.8203125
793, -0.3548828,  0.7851562
794, -0.3333203,  0.7695312
795, -0.3512891,  0.7890625
796, -0.3530859,  0.8007812
797, -0.3656641,  0.8085938
798, -0.3710547,  0.8085938
799, -0.3665625,  0.8027344
800, -0.3692578,  0.8046875
801, -0.3584766,  0.8183594
802, -0.3512891,  0.8261719
803, -0.3782422,  0.8437500
804, -0.3818359,  0.8339844
805, -0.3791406,  0.8085938
806, -0.3638672,  0.7968750
807, -0.3674609,  0.7988281
808, -0.3548828,  0.8007812
809, -0.3494922,  0.7988281
810, -0.3450000,  0.8242188
811, -0.3656641,  0.8320312
812, -0.3512891,  0.8378906
813, -0.3665625,  0.8554688
814, -0.3737500,  0.8613281
815, -0.3782422,  0.8750000
816, -0.3827344,  0.8789062
817, -0.3584766,  0.8437500
818, -0.3800391,  0.8730469
819, -0.3620703,  0.8417969
820, -0.3629688,  0.8515625
821, -0.3836328,  0.8886719
822, -0.3881250,  0.8964844
823, -0.3773438,  0.8750000
824, -0.3899219,  0.8847656
825, -0.4025000,  0.9121094
826, -0.3899219,  0.8925781
827, -0.3881250,  0.8847656
828, -0.3809375,  0.8574219
829, -0.3719531,  0.8632812
830, -0.3539844,  0.8281250
831, -0.3647656,  0.8613281
832, -0.3791406,  0.8730469
833, -0.3764453,  0.8750000
834, -0.3656641,  0.8535156
835, -0.3863281,  0.8750000
836, -0.3710547,  0.8320312
837, -0.3548828,  0.7910156
838, -0.3458984,  0.7968750
839, -0.3602734,  0.8300781
840, -0.3467969,  0.8085938
841, -0.3378125,  0.7988281
842, -0.3467969,  0.8105469
843, -0.3378125,  0.7832031
844, -0.3638672,  0.8417969
845, -0.3638672,  0.8417969
846, -0.3611719,  0.8300781
847, -0.3512891,  0.8203125
848, -0.3405078,  0.8046875
849, -0.3620703,  0.8007812
850, -0.3674609,  0.7988281
851, -0.3575781,  0.8125000
852, -0.3521875,  0.8027344
853, -0.3611719,  0.8359375
854, -0.3638672,  0.8300781
855, -0.3746484,  0.8554688
856, -0.3521875,  0.8144531
857, -0.3369141,  0.7968750
858, -0.3450000,  0.7910156
859, -0.3450000,  0.8066406
860, -0.3629688,  0.8339844
861, -0.3728516,  0.8515625
862, -0.3809375,  0.8808594
863, -0.3989063,  0.8984375
864, -0.3746484,  0.8710938
865, -0.3836328,  0.8886719
866, -0.3665625,  0.8632812
867, -0.3728516,  0.8789062
868, -0.3620703,  0.8652344
869, -0.3908203,  0.8945312
870, -0.3791406,  0.8769531
871, -0.3701563,  0.8574219
