# Number of parallel processes = 100
# Number of equilibration samples = 10000
# Number of samples = 1000000
#               Iteration           Blocking Level n                 Starting K             Approximate Kc
                        1,                         0,             -0.4000000000,             -0.3233747580
                        1,                         1,             -0.4000000000,             -0.6271471052
                        1,                         2,             -0.4000000000,             -0.4260800973
                        1,                         3,             -0.4000000000,             -0.4164902915
                        2,                         0,             -0.4164902915,             -0.3574686625
                        2,                         1,             -0.4164902915,             -0.5581674530
                        2,                         2,             -0.4164902915,             -0.4390881767
                        2,                         3,             -0.4164902915,             -0.4347546980
                        3,                         0,             -0.4347546980,             -0.4314526192
                        3,                         1,             -0.4347546980,             -0.4316400272
                        3,                         2,             -0.4347546980,             -0.4317845126
                        3,                         3,             -0.4347546980,             -0.4321670510
                        4,                         0,             -0.4321670510,             -0.4263211754
                        4,                         1,             -0.4321670510,             -0.4263475650
                        4,                         2,             -0.4321670510,             -0.4264680312
                        4,                         3,             -0.4321670510,             -0.4274891226
                        5,                         0,             -0.4274891226,             -0.4123888424
                        5,                         1,             -0.4274891226,             -0.4072715235
                        5,                         2,             -0.4274891226,             -0.3976493844
                        5,                         3,             -0.4274891226,             -0.4082300709
                        6,                         0,             -0.4082300709,             -0.3436784705
                        6,                         1,             -0.4082300709,             -0.5822305804
                        6,                         2,             -0.4082300709,             -0.4308932518
                        6,                         3,             -0.4082300709,             -0.4235353543
                        7,                         0,             -0.4235353543,             -0.3906895808
                        7,                         1,             -0.4235353543,             -0.2920790013
                        7,                         2,             -0.4235353543,             -0.4702374508
                        7,                         3,             -0.4235353543,             -0.4957372566
                        8,                         0,             -0.4957372566,             -0.4498375975
                        8,                         1,             -0.4957372566,             -0.4781952426
                        8,                         2,             -0.4957372566,             -0.4869243609
                        8,                         3,             -0.4957372566,             -0.4903294167
                        9,                         0,             -0.4903294167,             -0.4408068129
                        9,                         1,             -0.4903294167,             -0.4727424928
                        9,                         2,             -0.4903294167,             -0.4819101863
                        9,                         3,             -0.4903294167,             -0.4857219809
                       10,                         0,             -0.4857219809,             -0.4288870448
                       10,                         1,             -0.4857219809,             -0.4676880773
                       10,                         2,             -0.4857219809,             -0.4773567183
                       10,                         3,             -0.4857219809,             -0.4810448586
                       11,                         0,             -0.4810448586,             -0.4124537294
                       11,                         1,             -0.4810448586,             -0.4623756626
                       11,                         2,             -0.4810448586,             -0.4726063966
                       11,                         3,             -0.4810448586,             -0.4765661251
                       12,                         0,             -0.4765661251,             -0.3889032344
                       12,                         1,             -0.4765661251,             -0.4572598176
                       12,                         2,             -0.4765661251,             -0.4682197009
                       12,                         3,             -0.4765661251,             -0.4722820207
                       13,                         0,             -0.4722820207,             -0.3206085199
                       13,                         1,             -0.4722820207,             -0.4514720716
                       13,                         2,             -0.4722820207,             -0.4639204210
                       13,                         3,             -0.4722820207,             -0.4680299171
                       14,                         0,             -0.4680299171,             -7.4491546554
                       14,                         1,             -0.4680299171,             -0.4449952763
                       14,                         2,             -0.4680299171,             -0.4596308509
                       14,                         3,             -0.4680299171,             -0.4638666071
                       15,                         0,             -0.4638666071,             -0.5738554822
                       15,                         1,             -0.4638666071,             -0.4363265191
                       15,                         2,             -0.4638666071,             -0.4550925651
                       15,                         3,             -0.4638666071,             -0.4596771228
                       16,                         0,             -0.4596771228,             -0.5066161095
                       16,                         1,             -0.4596771228,             -0.4210133867
                       16,                         2,             -0.4596771228,             -0.4503226781
                       16,                         3,             -0.4596771228,             -0.4553711128
                       17,                         0,             -0.4553711128,             -0.4777030192
                       17,                         1,             -0.4553711128,             -0.2499478075
                       17,                         2,             -0.4553711128,             -0.4440340260
                       17,                         3,             -0.4553711128,             -0.4506928747
                       18,                         0,             -0.4506928747,             -0.4602824967
                       18,                         1,             -0.4506928747,             -0.4699690012
                       18,                         2,             -0.4506928747,             -0.4163048991
                       18,                         3,             -0.4506928747,             -0.4439615260
                       19,                         0,             -0.4439615260,             -0.4457019357
                       19,                         1,             -0.4439615260,             -0.4460258743
                       19,                         2,             -0.4439615260,             -0.4463599323
                       19,                         3,             -0.4439615260,             -0.4470332556
                       20,                         0,             -0.4470332556,             -0.4514767186
                       20,                         1,             -0.4470332556,             -0.4530087738
                       20,                         2,             -0.4470332556,             -0.4579828238
                       20,                         3,             -0.4470332556,             -0.3879970255
                       21,                         0,             -0.3879970255,             -0.2505759527
                       21,                         1,             -0.3879970255,             -0.5128125826
                       21,                         2,             -0.3879970255,             -0.4151981280
                       21,                         3,             -0.3879970255,             -0.4062155584
                       22,                         0,             -0.4062155584,             -0.3395889000
                       22,                         1,             -0.4062155584,             -0.5741849720
                       22,                         2,             -0.4062155584,             -0.4297741342
                       22,                         3,             -0.4062155584,             -0.4215166505
                       23,                         0,             -0.4215166505,             -0.3817279657
                       23,                         1,             -0.4215166505,              4.1438745337
                       23,                         2,             -0.4215166505,             -0.4527205727
                       23,                         3,             -0.4215166505,             -0.4567166362
                       24,                         0,             -0.4567166362,             -0.4833311495
                       24,                         1,             -0.4567166362,             -0.3592237796
                       24,                         2,             -0.4567166362,             -0.4458111030
                       24,                         3,             -0.4567166362,             -0.4521398008
                       25,                         0,             -0.4521398008,             -0.4649607156
                       25,                         1,             -0.4521398008,             -0.4909944111
                       25,                         2,             -0.4521398008,             -0.4340242315
                       25,                         3,             -0.4521398008,             -0.4464556698
                       26,                         0,             -0.4464556698,             -0.4503007137
                       26,                         1,             -0.4464556698,             -0.4513856482
                       26,                         2,             -0.4464556698,             -0.4540425657
                       26,                         3,             -0.4464556698,             -0.4865467669
                       27,                         0,             -0.4865467669,             -0.4305916556
                       27,                         1,             -0.4865467669,             -0.4686142563
                       27,                         2,             -0.4865467669,             -0.4781391685
                       27,                         3,             -0.4865467669,             -0.4821137137
                       28,                         0,             -0.4821137137,             -0.4163503985
                       28,                         1,             -0.4821137137,             -0.4637090093
                       28,                         2,             -0.4821137137,             -0.4738093146
                       28,                         3,             -0.4821137137,             -0.4776958686
                       29,                         0,             -0.4776958686,             -0.3917779543
                       29,                         1,             -0.4776958686,             -0.4584076598
                       29,                         2,             -0.4776958686,             -0.4694480428
                       29,                         3,             -0.4776958686,             -0.4734801312
                       30,                         0,             -0.4734801312,             -0.3405969817
                       30,                         1,             -0.4734801312,             -0.4530738754
                       30,                         2,             -0.4734801312,             -0.4650927602
                       30,                         3,             -0.4734801312,             -0.4692453491
                       31,                         0,             -0.4692453491,              0.0946720607
                       31,                         1,             -0.4692453491,             -0.4464746071
                       31,                         2,             -0.4692453491,             -0.4607394224
                       31,                         3,             -0.4692453491,             -0.4649712074
                       32,                         0,             -0.4649712074,             -0.6452254630
                       32,                         1,             -0.4649712074,             -0.4392956271
                       32,                         2,             -0.4649712074,             -0.4563664282
                       32,                         3,             -0.4649712074,             -0.4608635476
                       33,                         0,             -0.4608635476,             -0.5181334691
                       33,                         1,             -0.4608635476,             -0.4261595697
                       33,                         2,             -0.4608635476,             -0.4517498828
                       33,                         3,             -0.4608635476,             -0.4565899891
                       34,                         0,             -0.4565899891,             -0.4845088028
                       34,                         1,             -0.4565899891,             -0.3789044066
                       34,                         2,             -0.4565899891,             -0.4460895768
                       34,                         3,             -0.4565899891,             -0.4521838171
                       35,                         0,             -0.4521838171,             -0.4649021159
                       35,                         1,             -0.4521838171,             -0.4883231570
                       35,                         2,             -0.4521838171,             -0.4340904273
                       35,                         3,             -0.4521838171,             -0.4465463575
                       36,                         0,             -0.4465463575,             -0.4503917365
                       36,                         1,             -0.4465463575,             -0.4515100399
                       36,                         2,             -0.4465463575,             -0.4542895638
                       36,                         3,             -0.4465463575,             -0.4981655330
                       37,                         0,             -0.4981655330,             -0.4541696250
                       37,                         1,             -0.4981655330,             -0.4808174729
                       37,                         2,             -0.4981655330,             -0.4895079276
                       37,                         3,             -0.4981655330,             -0.4933665553
