# Number of parallel processes = 100
# Number of equilibration samples = 10000
# Number of samples = 1000000
#               Iteration           Blocking Level n                 Starting K             Approximate Kc
                        1,                         0,             -0.4400000000,             -0.4420811188
                        1,                         1,             -0.4400000000,             -0.4404791358
                        1,                         2,             -0.4400000000,             -0.4401272033
                        2,                         0,             -0.4401272033,             -0.4421507280
                        2,                         1,             -0.4401272033,             -0.4405849087
                        2,                         2,             -0.4401272033,             -0.4403281357
                        3,                         0,             -0.4403281357,             -0.4422551786
                        3,                         1,             -0.4403281357,             -0.4406257002
                        3,                         2,             -0.4403281357,             -0.4402619428
                        4,                         0,             -0.4402619428,             -0.4422699608
                        4,                         1,             -0.4402619428,             -0.4406959405
                        4,                         2,             -0.4402619428,             -0.4403545283
                        5,                         0,             -0.4403545283,             -0.4422486075
                        5,                         1,             -0.4403545283,             -0.4407275306
                        5,                         2,             -0.4403545283,             -0.4404392751
                        6,                         0,             -0.4404392751,             -0.4423491783
                        6,                         1,             -0.4404392751,             -0.4408379968
                        6,                         2,             -0.4404392751,             -0.4404997805
                        7,                         0,             -0.4404997805,             -0.4424311696
                        7,                         1,             -0.4404997805,             -0.4408710734
                        7,                         2,             -0.4404997805,             -0.4404899379
                        8,                         0,             -0.4404899379,             -0.4423335577
                        8,                         1,             -0.4404899379,             -0.4407014860
                        8,                         2,             -0.4404899379,             -0.4404681623
                        9,                         0,             -0.4404681623,             -0.4424102073
                        9,                         1,             -0.4404681623,             -0.4408506195
                        9,                         2,             -0.4404681623,             -0.4406290684
                       10,                         0,             -0.4406290684,             -0.4423937432
                       10,                         1,             -0.4406290684,             -0.4408087923
                       10,                         2,             -0.4406290684,             -0.4404275028
                       11,                         0,             -0.4404275028,             -0.4422775783
                       11,                         1,             -0.4404275028,             -0.4407381696
                       11,                         2,             -0.4404275028,             -0.4404609004
                       12,                         0,             -0.4404609004,             -0.4423310355
                       12,                         1,             -0.4404609004,             -0.4408015438
                       12,                         2,             -0.4404609004,             -0.4405383301
                       13,                         0,             -0.4405383301,             -0.4423794356
                       13,                         1,             -0.4405383301,             -0.4407816263
