# Iteration, E/spin, M/spin
74, -0.3964844,  0.3281250
75, -0.3925781,  0.3300781
76, -0.3867188,  0.2890625
77, -0.3886719,  0.2753906
78, -0.3945312,  0.3085938
79, -0.3955078,  0.2695312
80, -0.3681641,  0.2363281
81, -0.3759766,  0.2949219
82, -0.3623047,  0.3046875
83, -0.3515625,  0.2988281
84, -0.3691406,  0.3300781
85, -0.3583984,  0.3105469
86, -0.3671875,  0.3437500
87, -0.3691406,  0.3164062
88, -0.3798828,  0.3398438
89, -0.3808594,  0.3300781
90, -0.3867188,  0.2832031
91, -0.3720703,  0.2929688
92, -0.3808594,  0.3203125
93, -0.3896484,  0.3261719
94, -0.3808594,  0.3496094
95, -0.4003906,  0.3964844
96, -0.3847656,  0.3945312
97, -0.3876953,  0.4101562
98, -0.3867188,  0.4414062
99, -0.3759766,  0.4550781
100, -0.3828125,  0.4394531
101, -0.3906250,  0.4355469
102, -0.3945312,  0.4238281
103, -0.3955078,  0.4238281
104, -0.3916016,  0.4394531
105, -0.3925781,  0.4335938
106, -0.3876953,  0.4277344
107, -0.3857422,  0.4179688
108, -0.3857422,  0.4394531
109, -0.3867188,  0.4550781
110, -0.3916016,  0.4511719
111, -0.4023438,  0.4570312
112, -0.4072266,  0.4726562
113, -0.4062500,  0.4941406
114, -0.3945312,  0.4687500
115, -0.3964844,  0.4746094
116, -0.3984375,  0.5019531
117, -0.4062500,  0.5000000
118, -0.4052734,  0.5097656
119, -0.4052734,  0.4843750
120, -0.3916016,  0.4550781
121, -0.3759766,  0.4511719
122, -0.3759766,  0.4863281
123, -0.3867188,  0.4921875
124, -0.3867188,  0.4960938
125, -0.3925781,  0.5039062
126, -0.3906250,  0.4921875
127, -0.3798828,  0.4589844
128, -0.4003906,  0.4589844
129, -0.4003906,  0.4628906
130, -0.3867188,  0.4296875
131, -0.3994141,  0.4609375
132, -0.4013672,  0.4492188
133, -0.3925781,  0.4531250
134, -0.3857422,  0.4726562
135, -0.3759766,  0.4511719
136, -0.3701172,  0.5019531
137, -0.3740234,  0.4667969
138, -0.3730469,  0.4785156
139, -0.3779297,  0.4765625
140, -0.3818359,  0.5019531
141, -0.3808594,  0.5039062
142, -0.3935547,  0.5058594
143, -0.4003906,  0.5175781
144, -0.3867188,  0.5253906
145, -0.3828125,  0.5039062
146, -0.3769531,  0.4941406
147, -0.3935547,  0.5039062
148, -0.3896484,  0.4804688
149, -0.3808594,  0.4531250
150, -0.3984375,  0.4824219
151, -0.4013672,  0.4687500
152, -0.4052734,  0.4472656
153, -0.4208984,  0.4824219
154, -0.4189453,  0.4882812
155, -0.4062500,  0.5156250
156, -0.3994141,  0.5000000
157, -0.4052734,  0.5039062
158, -0.4052734,  0.4355469
159, -0.3808594,  0.4160156
160, -0.3857422,  0.4394531
161, -0.3916016,  0.4453125
162, -0.3916016,  0.4550781
163, -0.3818359,  0.4453125
164, -0.3945312,  0.4160156
165, -0.3945312,  0.4355469
166, -0.4072266,  0.4609375
167, -0.4306641,  0.4667969
168, -0.4111328,  0.4570312
169, -0.4189453,  0.4726562
170, -0.4189453,  0.4648438
171, -0.4111328,  0.4511719
172, -0.3984375,  0.4511719
173, -0.3935547,  0.4980469
174, -0.3886719,  0.5097656
175, -0.3769531,  0.5625000
176, -0.3632812,  0.5117188
177, -0.3759766,  0.5214844
178, -0.3720703,  0.5253906
179, -0.3867188,  0.5078125
180, -0.3935547,  0.5195312
181, -0.3984375,  0.5234375
182, -0.3886719,  0.5039062
183, -0.3867188,  0.4902344
184, -0.3847656,  0.4980469
185, -0.3916016,  0.5312500
186, -0.3935547,  0.5078125
187, -0.3984375,  0.5117188
188, -0.4130859,  0.5390625
189, -0.4267578,  0.5625000
190, -0.4169922,  0.5761719
191, -0.4189453,  0.5429688
192, -0.3974609,  0.5292969
193, -0.4101562,  0.5351562
194, -0.4140625,  0.5410156
195, -0.4130859,  0.5625000
196, -0.4082031,  0.5761719
197, -0.4052734,  0.5683594
198, -0.4023438,  0.6054688
199, -0.4052734,  0.5976562
200, -0.3759766,  0.5332031
201, -0.3720703,  0.5136719
202, -0.3730469,  0.5468750
203, -0.3847656,  0.5507812
204, -0.4003906,  0.5703125
205, -0.3925781,  0.5449219
206, -0.3906250,  0.4960938
207, -0.3984375,  0.5156250
208, -0.4082031,  0.5410156
209, -0.3984375,  0.5175781
210, -0.3945312,  0.5175781
211, -0.3886719,  0.4902344
212, -0.3876953,  0.4453125
213, -0.3955078,  0.4843750
214, -0.4033203,  0.4921875
215, -0.4013672,  0.5214844
216, -0.3974609,  0.5292969
217, -0.4042969,  0.5605469
218, -0.3925781,  0.5820312
219, -0.3818359,  0.5859375
220, -0.3896484,  0.5703125
221, -0.4121094,  0.5781250
222, -0.4082031,  0.5917969
223, -0.4013672,  0.5996094
224, -0.3837891,  0.5625000
225, -0.3847656,  0.5585938
226, -0.3896484,  0.5800781
227, -0.3730469,  0.5800781
228, -0.3867188,  0.5429688
229, -0.3964844,  0.5761719
230, -0.3740234,  0.5722656
231, -0.3818359,  0.5957031
232, -0.3906250,  0.6093750
233, -0.3916016,  0.6191406
234, -0.3925781,  0.6171875
235, -0.3798828,  0.6152344
236, -0.3906250,  0.6347656
237, -0.4091797,  0.6503906
238, -0.4052734,  0.6210938
239, -0.4052734,  0.6210938
240, -0.3955078,  0.6152344
241, -0.3847656,  0.5859375
242, -0.3906250,  0.6015625
243, -0.3886719,  0.5839844
244, -0.3828125,  0.6035156
245, -0.3896484,  0.5917969
246, -0.3925781,  0.5898438
247, -0.3906250,  0.6210938
248, -0.3906250,  0.6132812
249, -0.3847656,  0.6113281
250, -0.3896484,  0.6093750
251, -0.3837891,  0.6308594
252, -0.3876953,  0.6210938
253, -0.3867188,  0.6542969
254, -0.3867188,  0.6562500
255, -0.3925781,  0.6425781
256, -0.4013672,  0.6582031
257, -0.3984375,  0.6464844
258, -0.3857422,  0.6562500
259, -0.3994141,  0.6640625
260, -0.4248047,  0.6972656
261, -0.4052734,  0.6992188
262, -0.4101562,  0.7109375
263, -0.4130859,  0.6972656
264, -0.4023438,  0.6601562
265, -0.4140625,  0.6738281
266, -0.3964844,  0.6621094
267, -0.4082031,  0.6933594
268, -0.4062500,  0.6816406
269, -0.3964844,  0.6777344
270, -0.4091797,  0.7070312
271, -0.4082031,  0.7148438
272, -0.3994141,  0.6933594
273, -0.4130859,  0.7128906
274, -0.4287109,  0.7285156
275, -0.4375000,  0.7363281
276, -0.4316406,  0.7539062
277, -0.4287109,  0.7421875
278, -0.4140625,  0.7343750
279, -0.4277344,  0.7480469
280, -0.4160156,  0.7207031
281, -0.4199219,  0.7402344
282, -0.4179688,  0.7265625
283, -0.4199219,  0.7382812
284, -0.4023438,  0.7285156
285, -0.4042969,  0.7246094
286, -0.3935547,  0.6914062
287, -0.4062500,  0.6933594
288, -0.4169922,  0.7128906
289, -0.4228516,  0.7207031
290, -0.4199219,  0.7148438
291, -0.4179688,  0.7480469
292, -0.4160156,  0.7324219
293, -0.4267578,  0.7402344
294, -0.4199219,  0.7226562
295, -0.4394531,  0.7343750
296, -0.4257812,  0.7167969
297, -0.4199219,  0.7167969
298, -0.4218750,  0.7343750
299, -0.4316406,  0.7441406
300, -0.4277344,  0.7363281
301, -0.4326172,  0.7578125
302, -0.4267578,  0.7617188
303, -0.4189453,  0.7597656
304, -0.4287109,  0.7695312
305, -0.4140625,  0.7636719
306, -0.4140625,  0.7304688
307, -0.4140625,  0.7167969
308, -0.4121094,  0.7343750
309, -0.4150391,  0.7539062
310, -0.4101562,  0.7675781
311, -0.4101562,  0.7539062
312, -0.4277344,  0.7734375
313, -0.4248047,  0.7675781
314, -0.4169922,  0.7480469
315, -0.3906250,  0.7207031
316, -0.4052734,  0.7343750
317, -0.4199219,  0.7578125
318, -0.4189453,  0.7617188
319, -0.4101562,  0.7597656
320, -0.4091797,  0.7812500
321, -0.4013672,  0.7695312
322, -0.3945312,  0.7656250
323, -0.3857422,  0.7812500
324, -0.4091797,  0.8281250
325, -0.4121094,  0.8359375
326, -0.4199219,  0.8554688
327, -0.4062500,  0.8261719
328, -0.4062500,  0.8437500
329, -0.4091797,  0.8437500
330, -0.4091797,  0.8320312
331, -0.3984375,  0.8398438
332, -0.4091797,  0.8164062
333, -0.4052734,  0.8261719
334, -0.3935547,  0.8046875
335, -0.3964844,  0.8339844
336, -0.4199219,  0.8710938
337, -0.4257812,  0.8886719
338, -0.4257812,  0.8828125
339, -0.4179688,  0.8671875
340, -0.4130859,  0.8691406
341, -0.4277344,  0.9023438
342, -0.4394531,  0.9199219
343, -0.4267578,  0.8925781
344, -0.4208984,  0.8886719
345, -0.4248047,  0.8964844
346, -0.4453125,  0.9277344
347, -0.4433594,  0.9257812
348, -0.4335938,  0.9121094
349, -0.4365234,  0.9199219
350, -0.4316406,  0.9062500
351, -0.4257812,  0.9082031
352, -0.4248047,  0.9082031
353, -0.4228516,  0.8945312
354, -0.4326172,  0.9140625
355, -0.4521484,  0.9453125
356, -0.4521484,  0.9433594
357, -0.4609375,  0.9570312
358, -0.4531250,  0.9453125
359, -0.4414062,  0.9296875
360, -0.4570312,  0.9472656
361, -0.4580078,  0.9472656
362, -0.4355469,  0.9179688
363, -0.4462891,  0.9296875
364, -0.4589844,  0.9511719
365, -0.4375000,  0.9179688
366, -0.4521484,  0.9316406
367, -0.4375000,  0.9277344
368, -0.4443359,  0.9335938
369, -0.4355469,  0.9218750
370, -0.4404297,  0.9257812
371, -0.4423828,  0.9277344
372, -0.4453125,  0.9296875
373, -0.4355469,  0.9277344
374, -0.4218750,  0.9003906
375, -0.4394531,  0.9277344
376, -0.4277344,  0.9199219
377, -0.4345703,  0.9199219
378, -0.4423828,  0.9296875
379, -0.4404297,  0.9335938
380, -0.4208984,  0.8828125
381, -0.4394531,  0.9218750
382, -0.4501953,  0.9355469
383, -0.4697266,  0.9609375
384, -0.4560547,  0.9531250
385, -0.4521484,  0.9335938
386, -0.4462891,  0.9238281
387, -0.4482422,  0.9238281
388, -0.4531250,  0.9238281
389, -0.4248047,  0.8789062
390, -0.4277344,  0.8554688
391, -0.4101562,  0.8339844
392, -0.4238281,  0.8632812
393, -0.4257812,  0.8808594
394, -0.4326172,  0.9101562
395, -0.4472656,  0.9355469
396, -0.4453125,  0.9257812
397, -0.4453125,  0.9277344
398, -0.4404297,  0.9218750
399, -0.4375000,  0.9218750
400, -0.4306641,  0.9199219
401, -0.4492188,  0.9355469
402, -0.4443359,  0.9355469
403, -0.4316406,  0.9160156
404, -0.4238281,  0.8984375
405, -0.4345703,  0.9199219
406, -0.4404297,  0.9257812
407, -0.4453125,  0.9218750
408, -0.4560547,  0.9531250
409, -0.4492188,  0.9375000
410, -0.4531250,  0.9375000
411, -0.4423828,  0.9238281
412, -0.4355469,  0.9160156
413, -0.4482422,  0.9218750
414, -0.4599609,  0.9375000
415, -0.4482422,  0.9238281
416, -0.4375000,  0.9023438
417, -0.4345703,  0.9003906
418, -0.4326172,  0.9121094
419, -0.4619141,  0.9472656
420, -0.4482422,  0.9394531
421, -0.4492188,  0.9375000
422, -0.4462891,  0.9335938
423, -0.4462891,  0.9296875
424, -0.4619141,  0.9531250
425, -0.4550781,  0.9472656
426, -0.4453125,  0.9296875
427, -0.4433594,  0.9257812
428, -0.4414062,  0.9355469
429, -0.4550781,  0.9414062
430, -0.4531250,  0.9375000
431, -0.4560547,  0.9472656
432, -0.4365234,  0.9140625
433, -0.4208984,  0.9023438
434, -0.4306641,  0.9042969
435, -0.4492188,  0.9394531
436, -0.4570312,  0.9492188
437, -0.4365234,  0.9218750
438, -0.4638672,  0.9511719
439, -0.4541016,  0.9414062
440, -0.4521484,  0.9335938
441, -0.4501953,  0.9218750
442, -0.4384766,  0.9042969
443, -0.4335938,  0.9042969
444, -0.4326172,  0.9003906
445, -0.4404297,  0.9160156
446, -0.4326172,  0.9199219
447, -0.4267578,  0.8906250
448, -0.4355469,  0.9101562
449, -0.4169922,  0.8828125
450, -0.4335938,  0.9101562
451, -0.4423828,  0.9316406
452, -0.4345703,  0.9160156
453, -0.4433594,  0.9238281
454, -0.4472656,  0.9394531
455, -0.4384766,  0.9199219
456, -0.4472656,  0.9160156
457, -0.4384766,  0.9101562
458, -0.4404297,  0.9179688
459, -0.4384766,  0.9218750
460, -0.4326172,  0.9140625
461, -0.4277344,  0.9003906
462, -0.4443359,  0.9199219
463, -0.4404297,  0.9199219
464, -0.4375000,  0.9238281
465, -0.4384766,  0.9179688
466, -0.4511719,  0.9335938
467, -0.4384766,  0.9179688
468, -0.4492188,  0.9355469
469, -0.4531250,  0.9453125
470, -0.4550781,  0.9453125
471, -0.4550781,  0.9492188
472, -0.4423828,  0.9296875
473, -0.4541016,  0.9414062
474, -0.4531250,  0.9453125
475, -0.4541016,  0.9492188
476, -0.4296875,  0.9101562
477, -0.4384766,  0.9238281
478, -0.4511719,  0.9335938
479, -0.4560547,  0.9492188
480, -0.4453125,  0.9296875
481, -0.4277344,  0.9140625
482, -0.4365234,  0.9199219
483, -0.4462891,  0.9375000
484, -0.4550781,  0.9453125
485, -0.4414062,  0.9218750
486, -0.4414062,  0.9218750
487, -0.4404297,  0.9121094
488, -0.4511719,  0.9316406
489, -0.4550781,  0.9433594
490, -0.4667969,  0.9570312
491, -0.4482422,  0.9414062
492, -0.4501953,  0.9433594
493, -0.4482422,  0.9375000
494, -0.4492188,  0.9335938
495, -0.4287109,  0.9023438
496, -0.4375000,  0.9179688
497, -0.4296875,  0.8984375
498, -0.4462891,  0.9257812
499, -0.4287109,  0.9101562
500, -0.4248047,  0.9042969
501, -0.4394531,  0.9238281
502, -0.4501953,  0.9394531
503, -0.4453125,  0.9316406
504, -0.4257812,  0.9023438
505, -0.4511719,  0.9277344
506, -0.4365234,  0.9140625
507, -0.4355469,  0.9179688
508, -0.4521484,  0.9316406
509, -0.4296875,  0.8984375
510, -0.4375000,  0.9023438
511, -0.4091797,  0.8671875
512, -0.4257812,  0.8847656
513, -0.4189453,  0.8710938
514, -0.4218750,  0.8769531
515, -0.4218750,  0.8789062
516, -0.4218750,  0.8847656
517, -0.4277344,  0.8886719
518, -0.4277344,  0.9121094
519, -0.4335938,  0.9023438
520, -0.4404297,  0.9199219
521, -0.4423828,  0.9179688
522, -0.4355469,  0.9160156
523, -0.4335938,  0.9179688
524, -0.4433594,  0.9277344
525, -0.4335938,  0.9121094
526, -0.4287109,  0.9042969
527, -0.4267578,  0.9023438
528, -0.4140625,  0.8710938
529, -0.4218750,  0.8789062
530, -0.4228516,  0.8847656
531, -0.4335938,  0.8906250
532, -0.4531250,  0.9257812
533, -0.4492188,  0.9199219
534, -0.4599609,  0.9375000
535, -0.4482422,  0.9140625
536, -0.4462891,  0.9199219
537, -0.4453125,  0.9277344
538, -0.4257812,  0.9082031
539, -0.4306641,  0.8984375
540, -0.4189453,  0.8867188
541, -0.4248047,  0.8945312
542, -0.4472656,  0.9277344
543, -0.4355469,  0.8984375
544, -0.4287109,  0.8964844
545, -0.4433594,  0.9296875
546, -0.4511719,  0.9355469
547, -0.4492188,  0.9296875
548, -0.4296875,  0.9042969
549, -0.4277344,  0.9003906
550, -0.4169922,  0.8828125
551, -0.4199219,  0.8789062
552, -0.4208984,  0.8789062
553, -0.4248047,  0.8906250
554, -0.4316406,  0.9082031
555, -0.4345703,  0.9160156
556, -0.4365234,  0.9218750
557, -0.4414062,  0.9238281
558, -0.4306641,  0.9199219
559, -0.4394531,  0.9257812
560, -0.4511719,  0.9394531
561, -0.4306641,  0.9082031
562, -0.4287109,  0.9003906
563, -0.4316406,  0.9160156
564, -0.4082031,  0.8847656
565, -0.3994141,  0.8671875
566, -0.4208984,  0.8964844
567, -0.4287109,  0.9140625
568, -0.4404297,  0.9316406
569, -0.4433594,  0.9335938
570, -0.4609375,  0.9492188
571, -0.4550781,  0.9453125
572, -0.4501953,  0.9453125
573, -0.4355469,  0.9238281
574, -0.4501953,  0.9375000
575, -0.4365234,  0.9218750
576, -0.4394531,  0.9238281
577, -0.4121094,  0.8828125
578, -0.4082031,  0.8808594
579, -0.4248047,  0.8945312
580, -0.4306641,  0.9042969
581, -0.4296875,  0.9003906
582, -0.4277344,  0.9121094
583, -0.4365234,  0.9082031
584, -0.4287109,  0.8925781
585, -0.4306641,  0.8964844
586, -0.4345703,  0.9042969
587, -0.4257812,  0.9023438
588, -0.4140625,  0.8769531
589, -0.4296875,  0.9062500
590, -0.4199219,  0.8710938
591, -0.4228516,  0.8964844
592, -0.4287109,  0.9082031
593, -0.4462891,  0.9238281
594, -0.4345703,  0.9121094
595, -0.4404297,  0.9277344
596, -0.4404297,  0.9296875
597, -0.4316406,  0.9121094
598, -0.4443359,  0.9218750
599, -0.4326172,  0.8925781
600, -0.4208984,  0.8867188
601, -0.4306641,  0.9121094
602, -0.4355469,  0.9218750
603, -0.4453125,  0.9296875
604, -0.4511719,  0.9375000
605, -0.4443359,  0.9335938
606, -0.4345703,  0.9179688
607, -0.4345703,  0.9121094
608, -0.4257812,  0.9003906
609, -0.4052734,  0.8789062
610, -0.4101562,  0.8867188
611, -0.4287109,  0.9062500
612, -0.4423828,  0.9277344
613, -0.4638672,  0.9531250
614, -0.4765625,  0.9746094
615, -0.4638672,  0.9550781
616, -0.4658203,  0.9570312
617, -0.4599609,  0.9511719
618, -0.4589844,  0.9492188
619, -0.4501953,  0.9433594
620, -0.4609375,  0.9531250
621, -0.4472656,  0.9414062
622, -0.4482422,  0.9375000
623, -0.4345703,  0.9238281
624, -0.4482422,  0.9394531
625, -0.4550781,  0.9472656
626, -0.4306641,  0.9082031
627, -0.4316406,  0.9023438
628, -0.4375000,  0.9179688
629, -0.4277344,  0.9121094
630, -0.4316406,  0.9199219
631, -0.4443359,  0.9238281
632, -0.4414062,  0.9218750
633, -0.4189453,  0.9042969
634, -0.4404297,  0.9296875
635, -0.4335938,  0.9160156
636, -0.4326172,  0.9179688
637, -0.4443359,  0.9277344
638, -0.4306641,  0.9101562
639, -0.4462891,  0.9316406
640, -0.4335938,  0.9042969
641, -0.4345703,  0.8945312
642, -0.4345703,  0.8847656
643, -0.4355469,  0.9003906
644, -0.4228516,  0.8671875
645, -0.4248047,  0.8769531
646, -0.4257812,  0.8867188
647, -0.4082031,  0.8710938
648, -0.4238281,  0.8867188
649, -0.4218750,  0.8789062
650, -0.4140625,  0.8671875
651, -0.4257812,  0.8984375
652, -0.4101562,  0.8652344
653, -0.4199219,  0.8750000
654, -0.4345703,  0.9023438
655, -0.4326172,  0.9003906
656, -0.4345703,  0.9218750
657, -0.4443359,  0.9355469
658, -0.4472656,  0.9375000
659, -0.4492188,  0.9414062
660, -0.4580078,  0.9511719
661, -0.4531250,  0.9472656
662, -0.4433594,  0.9355469
663, -0.4433594,  0.9316406
664, -0.4394531,  0.9199219
665, -0.4501953,  0.9394531
666, -0.4316406,  0.9179688
667, -0.4472656,  0.9355469
668, -0.4453125,  0.9257812
669, -0.4638672,  0.9511719
670, -0.4531250,  0.9355469
671, -0.4667969,  0.9648438
672, -0.4628906,  0.9550781
673, -0.4423828,  0.9335938
674, -0.4492188,  0.9433594
675, -0.4472656,  0.9355469
676, -0.4511719,  0.9355469
677, -0.4482422,  0.9296875
678, -0.4472656,  0.9296875
679, -0.4492188,  0.9238281
680, -0.4414062,  0.9160156
681, -0.4541016,  0.9433594
682, -0.4599609,  0.9511719
683, -0.4550781,  0.9492188
684, -0.4472656,  0.9394531
685, -0.4345703,  0.9238281
686, -0.4257812,  0.8964844
687, -0.4277344,  0.8964844
688, -0.4306641,  0.8964844
689, -0.4169922,  0.8769531
690, -0.4296875,  0.8964844
691, -0.4316406,  0.9082031
692, -0.4277344,  0.8867188
693, -0.4316406,  0.8945312
694, -0.4199219,  0.9042969
695, -0.4189453,  0.8828125
696, -0.4267578,  0.9101562
697, -0.4316406,  0.9062500
698, -0.4365234,  0.9199219
699, -0.4355469,  0.9218750
700, -0.4355469,  0.9257812
701, -0.4394531,  0.9218750
702, -0.4316406,  0.9101562
703, -0.4296875,  0.9101562
704, -0.4326172,  0.9179688
705, -0.4462891,  0.9296875
706, -0.4619141,  0.9511719
707, -0.4492188,  0.9316406
708, -0.4306641,  0.9101562
709, -0.4501953,  0.9375000
710, -0.4482422,  0.9277344
711, -0.4501953,  0.9394531
712, -0.4443359,  0.9335938
713, -0.4443359,  0.9218750
714, -0.4326172,  0.9042969
715, -0.4189453,  0.8750000
716, -0.4140625,  0.8710938
717, -0.4091797,  0.8710938
718, -0.4218750,  0.8906250
719, -0.4082031,  0.8613281
720, -0.4267578,  0.8574219
721, -0.4091797,  0.8359375
722, -0.4111328,  0.8359375
723, -0.4121094,  0.8300781
724, -0.4003906,  0.8281250
725, -0.3945312,  0.7988281
726, -0.4072266,  0.8183594
727, -0.4072266,  0.8222656
728, -0.4062500,  0.8339844
729, -0.4140625,  0.8457031
730, -0.4248047,  0.8613281
731, -0.4199219,  0.8535156
732, -0.4160156,  0.8593750
733, -0.4091797,  0.8496094
734, -0.4208984,  0.8554688
735, -0.4101562,  0.8574219
736, -0.4101562,  0.8730469
737, -0.4160156,  0.8710938
738, -0.4345703,  0.9003906
739, -0.4306641,  0.9003906
740, -0.4160156,  0.8789062
741, -0.4199219,  0.8847656
742, -0.4208984,  0.9023438
743, -0.4296875,  0.9042969
744, -0.4228516,  0.8984375
745, -0.4365234,  0.9042969
746, -0.4345703,  0.9199219
747, -0.4248047,  0.9023438
748, -0.4238281,  0.9101562
749, -0.4199219,  0.8984375
750, -0.4306641,  0.9101562
751, -0.4316406,  0.9101562
752, -0.4375000,  0.9160156
753, -0.4375000,  0.9140625
754, -0.4501953,  0.9375000
755, -0.4404297,  0.9277344
756, -0.4482422,  0.9394531
757, -0.4531250,  0.9414062
758, -0.4462891,  0.9375000
759, -0.4482422,  0.9355469
760, -0.4453125,  0.9199219
761, -0.4287109,  0.9042969
762, -0.4375000,  0.9101562
763, -0.4189453,  0.8710938
764, -0.4169922,  0.8671875
765, -0.4267578,  0.8886719
766, -0.4199219,  0.8847656
767, -0.4121094,  0.8886719
768, -0.4267578,  0.9140625
769, -0.4277344,  0.9023438
770, -0.4111328,  0.8925781
771, -0.4287109,  0.8925781
772, -0.4306641,  0.9082031
773, -0.4296875,  0.8906250
774, -0.4326172,  0.8984375
775, -0.4228516,  0.8945312
776, -0.4169922,  0.8769531
777, -0.3945312,  0.8378906
778, -0.3925781,  0.8417969
779, -0.3994141,  0.8457031
780, -0.4140625,  0.8828125
781, -0.4169922,  0.8789062
782, -0.4121094,  0.8691406
783, -0.4218750,  0.9082031
784, -0.4277344,  0.9101562
785, -0.4414062,  0.9257812
786, -0.4375000,  0.9218750
787, -0.4355469,  0.9160156
788, -0.4384766,  0.9199219
789, -0.4541016,  0.9335938
790, -0.4482422,  0.9355469
791, -0.4462891,  0.9335938
792, -0.4462891,  0.9394531
793, -0.4218750,  0.9003906
794, -0.4335938,  0.9121094
795, -0.4287109,  0.9101562
796, -0.4345703,  0.9140625
797, -0.4492188,  0.9277344
798, -0.4511719,  0.9355469
799, -0.4492188,  0.9277344
800, -0.4501953,  0.9414062
801, -0.4541016,  0.9531250
802, -0.4628906,  0.9550781
803, -0.4511719,  0.9433594
804, -0.4453125,  0.9355469
805, -0.4589844,  0.9472656
806, -0.4609375,  0.9472656
807, -0.4482422,  0.9335938
808, -0.4472656,  0.9355469
809, -0.4433594,  0.9355469
810, -0.4511719,  0.9355469
811, -0.4501953,  0.9394531
812, -0.4501953,  0.9433594
813, -0.4472656,  0.9277344
814, -0.4550781,  0.9414062
815, -0.4472656,  0.9335938
816, -0.4384766,  0.9238281
817, -0.4453125,  0.9238281
818, -0.4384766,  0.9179688
819, -0.4423828,  0.9199219
820, -0.4267578,  0.9023438
821, -0.4287109,  0.9121094
822, -0.4277344,  0.9062500
823, -0.4326172,  0.9140625
824, -0.4296875,  0.9082031
825, -0.4296875,  0.9023438
826, -0.4150391,  0.8867188
827, -0.4277344,  0.9101562
828, -0.4306641,  0.9003906
829, -0.4365234,  0.9160156
830, -0.4443359,  0.9257812
831, -0.4472656,  0.9199219
832, -0.4287109,  0.9003906
833, -0.4228516,  0.8789062
834, -0.4238281,  0.8828125
835, -0.4277344,  0.8945312
836, -0.4257812,  0.8886719
837, -0.4365234,  0.8984375
838, -0.4365234,  0.9101562
839, -0.4423828,  0.8984375
840, -0.4326172,  0.9062500
841, -0.4257812,  0.8867188
842, -0.4404297,  0.9179688
843, -0.4501953,  0.9296875
844, -0.4375000,  0.9160156
845, -0.4326172,  0.9160156
846, -0.4335938,  0.9179688
847, -0.4335938,  0.9160156
848, -0.4384766,  0.9199219
849, -0.4423828,  0.9296875
850, -0.4404297,  0.9335938
851, -0.4472656,  0.9316406
852, -0.4501953,  0.9414062
853, -0.4296875,  0.9160156
854, -0.4550781,  0.9453125
855, -0.4589844,  0.9570312
856, -0.4638672,  0.9531250
857, -0.4482422,  0.9375000
858, -0.4365234,  0.9238281
859, -0.4287109,  0.9023438
860, -0.4375000,  0.9238281
861, -0.4355469,  0.9179688
862, -0.4091797,  0.8789062
863, -0.4248047,  0.8964844
864, -0.4316406,  0.8925781
865, -0.4482422,  0.9140625
866, -0.4296875,  0.8847656
867, -0.4375000,  0.8906250
868, -0.4375000,  0.9062500
869, -0.4345703,  0.9003906
870, -0.4355469,  0.8925781
871, -0.4218750,  0.8710938
