# Iteration, E/spin, M/spin
107, -0.3656250,  0.0683594
108, -0.3675000,  0.0742188
109, -0.3675000,  0.0742188
110, -0.3693750,  0.1074219
111, -0.3600000,  0.0820312
112, -0.3637500,  0.0820312
113, -0.3496875,  0.0488281
114, -0.3525000,  0.0078125
115, -0.3421875,  0.0429688
116, -0.3271875,  0.0253906
117, -0.3337500,  0.0468750
118, -0.3468750,  0.0312500
119, -0.3431250,  0.0292969
120, -0.3525000,  0.0292969
121, -0.3515625,  0.0097656
122, -0.3600000,  0.0000000
123, -0.3571875,  0.0273438
124, -0.3600000, -0.0078125
125, -0.3712500,  0.0292969
126, -0.3534375,  0.0390625
127, -0.3609375,  0.0195312
128, -0.3600000,  0.0156250
129, -0.3618750,  0.0410156
130, -0.3787500,  0.0136719
131, -0.3571875,  0.0371094
132, -0.3571875,  0.0136719
133, -0.3431250, -0.0195312
134, -0.3600000, -0.0136719
135, -0.3487500, -0.0273438
136, -0.3675000, -0.0410156
137, -0.3750000, -0.0566406
138, -0.3712500, -0.0253906
139, -0.3759375, -0.0449219
140, -0.3778125, -0.0859375
141, -0.3731250, -0.0898438
142, -0.3703125, -0.0937500
143, -0.3628125, -0.1210938
144, -0.3787500, -0.1289062
145, -0.3853125, -0.1289062
146, -0.3834375, -0.1582031
147, -0.3862500, -0.1523438
148, -0.3796875, -0.1425781
149, -0.3721875, -0.1210938
150, -0.3778125, -0.1054688
151, -0.3768750, -0.0800781
152, -0.3768750, -0.0839844
153, -0.3618750, -0.0566406
154, -0.3703125, -0.1015625
155, -0.3693750, -0.0937500
156, -0.3628125, -0.0820312
157, -0.3562500, -0.0527344
158, -0.3618750, -0.0175781
159, -0.3684375, -0.0449219
160, -0.3684375, -0.0371094
161, -0.3806250, -0.0273438
162, -0.3862500,  0.0000000
163, -0.3703125,  0.0136719
164, -0.3871875,  0.0253906
165, -0.3712500, -0.0058594
166, -0.3675000, -0.0566406
167, -0.3684375, -0.0078125
168, -0.3637500, -0.0292969
169, -0.3656250, -0.0957031
170, -0.3581250, -0.0898438
171, -0.3721875, -0.0957031
172, -0.3646875, -0.1191406
173, -0.3553125, -0.1250000
174, -0.3431250, -0.1269531
175, -0.3525000, -0.1562500
176, -0.3318750, -0.1757812
177, -0.3431250, -0.2031250
178, -0.3487500, -0.2050781
179, -0.3543750, -0.2148438
180, -0.3581250, -0.1855469
181, -0.3506250, -0.1796875
182, -0.3459375, -0.1855469
183, -0.3478125, -0.1406250
184, -0.3356250, -0.1328125
185, -0.3459375, -0.1445312
186, -0.3328125, -0.1250000
187, -0.3468750, -0.1542969
188, -0.3496875, -0.1210938
189, -0.3468750, -0.1269531
190, -0.3450000, -0.0722656
191, -0.3328125, -0.0449219
192, -0.3328125, -0.0703125
193, -0.3262500, -0.0390625
194, -0.3365625, -0.0722656
195, -0.3178125, -0.0878906
196, -0.3300000, -0.1113281
197, -0.3356250, -0.1191406
198, -0.3393750, -0.1210938
199, -0.3440625, -0.0996094
200, -0.3431250, -0.0820312
201, -0.3365625, -0.1582031
202, -0.3450000, -0.2011719
203, -0.3562500, -0.2480469
204, -0.3675000, -0.2578125
205, -0.3590625, -0.2656250
206, -0.3637500, -0.2851562
207, -0.3506250, -0.2558594
208, -0.3581250, -0.2753906
209, -0.3600000, -0.2792969
210, -0.3628125, -0.2597656
211, -0.3609375, -0.2539062
212, -0.3496875, -0.2539062
213, -0.3534375, -0.2324219
214, -0.3543750, -0.1875000
215, -0.3403125, -0.1894531
216, -0.3337500, -0.1816406
217, -0.3290625, -0.1796875
218, -0.3178125, -0.1914062
219, -0.3271875, -0.2109375
220, -0.3356250, -0.2070312
221, -0.3365625, -0.1992188
222, -0.3337500, -0.2109375
223, -0.3478125, -0.2109375
224, -0.3571875, -0.2421875
225, -0.3487500, -0.2363281
226, -0.3412500, -0.2050781
227, -0.3421875, -0.2207031
228, -0.3403125, -0.1757812
229, -0.3440625, -0.2128906
230, -0.3450000, -0.2265625
231, -0.3384375, -0.2109375
232, -0.3440625, -0.2285156
233, -0.3515625, -0.2441406
234, -0.3506250, -0.2128906
235, -0.3412500, -0.2500000
236, -0.3534375, -0.2265625
237, -0.3403125, -0.2109375
238, -0.3281250, -0.1582031
239, -0.3421875, -0.1542969
240, -0.3440625, -0.1054688
241, -0.3328125, -0.0605469
242, -0.3281250, -0.0625000
243, -0.3281250, -0.0527344
244, -0.3356250, -0.1171875
245, -0.3525000, -0.0957031
246, -0.3496875, -0.0468750
247, -0.3440625,  0.0468750
248, -0.3375000,  0.0078125
249, -0.3487500,  0.0136719
250, -0.3571875,  0.0078125
251, -0.3553125,  0.0273438
252, -0.3600000,  0.0000000
253, -0.3571875,  0.0019531
254, -0.3721875, -0.0410156
255, -0.3515625, -0.0234375
256, -0.3487500, -0.0273438
257, -0.3346875, -0.0546875
258, -0.3281250, -0.0078125
259, -0.3271875,  0.0019531
260, -0.3356250, -0.0273438
261, -0.3450000, -0.0859375
262, -0.3393750, -0.0781250
263, -0.3309375, -0.0898438
264, -0.3262500, -0.1093750
265, -0.3271875, -0.0800781
266, -0.3328125, -0.0546875
267, -0.3318750, -0.0253906
268, -0.3431250,  0.0253906
269, -0.3487500,  0.0429688
270, -0.3365625,  0.0644531
271, -0.3534375,  0.0351562
272, -0.3571875,  0.0390625
273, -0.3487500,  0.0800781
274, -0.3431250,  0.0683594
275, -0.3271875,  0.0878906
276, -0.3403125,  0.1660156
277, -0.3328125,  0.1269531
278, -0.3281250,  0.0917969
279, -0.3309375,  0.1328125
280, -0.3356250,  0.1289062
281, -0.3075000,  0.0898438
282, -0.3206250,  0.0605469
283, -0.3365625,  0.0351562
284, -0.3196875,  0.0351562
285, -0.3318750,  0.0429688
286, -0.3346875, -0.0078125
287, -0.3506250,  0.0332031
288, -0.3478125, -0.0039062
289, -0.3431250, -0.0351562
290, -0.3356250, -0.0312500
291, -0.3328125, -0.0527344
292, -0.3365625, -0.0019531
293, -0.3346875,  0.0175781
294, -0.3590625, -0.0312500
295, -0.3562500,  0.0312500
296, -0.3562500,  0.0468750
297, -0.3571875,  0.0390625
298, -0.3618750,  0.0566406
299, -0.3496875,  0.0781250
300, -0.3478125,  0.0898438
301, -0.3421875,  0.1210938
302, -0.3459375,  0.1445312
303, -0.3412500,  0.1152344
304, -0.3525000,  0.1484375
305, -0.3468750,  0.1347656
306, -0.3384375,  0.1542969
307, -0.3506250,  0.1699219
308, -0.3468750,  0.1621094
309, -0.3553125,  0.1757812
310, -0.3450000,  0.2011719
311, -0.3393750,  0.2265625
312, -0.3309375,  0.2304688
313, -0.3450000,  0.2363281
314, -0.3440625,  0.2304688
315, -0.3468750,  0.2304688
316, -0.3525000,  0.2324219
317, -0.3600000,  0.2480469
318, -0.3637500,  0.2910156
319, -0.3721875,  0.2792969
320, -0.3515625,  0.2695312
321, -0.3506250,  0.2851562
322, -0.3637500,  0.3066406
323, -0.3543750,  0.3417969
324, -0.3712500,  0.3691406
325, -0.3628125,  0.3671875
326, -0.3750000,  0.3671875
327, -0.3600000,  0.3632812
328, -0.3543750,  0.3320312
329, -0.3346875,  0.3105469
330, -0.3178125,  0.2773438
331, -0.3253125,  0.2812500
332, -0.3206250,  0.2812500
333, -0.3234375,  0.3359375
334, -0.3431250,  0.3671875
335, -0.3328125,  0.3750000
336, -0.3403125,  0.3437500
337, -0.3403125,  0.3554688
338, -0.3450000,  0.3867188
339, -0.3712500,  0.3750000
340, -0.3721875,  0.4179688
341, -0.3637500,  0.4042969
342, -0.3928125,  0.4589844
343, -0.3759375,  0.4667969
344, -0.3600000,  0.4453125
345, -0.3478125,  0.4199219
346, -0.3721875,  0.4628906
347, -0.3675000,  0.4179688
348, -0.3750000,  0.4453125
349, -0.3768750,  0.4550781
350, -0.3778125,  0.4902344
351, -0.3731250,  0.4902344
352, -0.3825000,  0.4785156
353, -0.3721875,  0.4765625
354, -0.3778125,  0.4707031
355, -0.3600000,  0.4609375
356, -0.3421875,  0.4570312
357, -0.3721875,  0.4804688
358, -0.3731250,  0.4902344
359, -0.3553125,  0.4785156
360, -0.3487500,  0.4472656
361, -0.3534375,  0.4726562
362, -0.3675000,  0.4765625
363, -0.3618750,  0.5000000
364, -0.3628125,  0.5136719
365, -0.3815625,  0.5078125
366, -0.3843750,  0.5136719
367, -0.3806250,  0.4843750
368, -0.3871875,  0.4707031
369, -0.4040625,  0.5000000
370, -0.3862500,  0.4824219
371, -0.3721875,  0.5000000
372, -0.3656250,  0.5117188
373, -0.3618750,  0.5156250
374, -0.3637500,  0.5195312
375, -0.3675000,  0.5234375
376, -0.3731250,  0.5234375
377, -0.3703125,  0.5292969
378, -0.3825000,  0.5566406
379, -0.3975000,  0.5742188
380, -0.3881250,  0.5761719
381, -0.3918750,  0.5781250
382, -0.3862500,  0.5722656
383, -0.3946875,  0.5625000
384, -0.3853125,  0.5410156
385, -0.3768750,  0.5605469
386, -0.3815625,  0.5664062
387, -0.3956250,  0.5605469
388, -0.3984375,  0.5683594
389, -0.3834375,  0.5566406
390, -0.3806250,  0.5507812
391, -0.3656250,  0.5527344
392, -0.3806250,  0.5722656
393, -0.3834375,  0.5898438
394, -0.3740625,  0.5664062
395, -0.3731250,  0.6054688
396, -0.3871875,  0.6191406
397, -0.3750000,  0.5820312
398, -0.3862500,  0.5976562
399, -0.3862500,  0.6132812
400, -0.3731250,  0.6406250
401, -0.3684375,  0.6406250
402, -0.3721875,  0.6542969
403, -0.3796875,  0.6738281
404, -0.3806250,  0.6894531
405, -0.3609375,  0.6718750
406, -0.3487500,  0.6582031
407, -0.3590625,  0.6679688
408, -0.3693750,  0.6718750
409, -0.3740625,  0.6992188
410, -0.3843750,  0.7011719
411, -0.4087500,  0.7363281
412, -0.4003125,  0.7285156
413, -0.4050000,  0.7460938
414, -0.3928125,  0.7500000
415, -0.3825000,  0.7636719
416, -0.3778125,  0.7324219
417, -0.3806250,  0.7324219
418, -0.3890625,  0.7441406
419, -0.3768750,  0.7070312
420, -0.3628125,  0.6582031
421, -0.3750000,  0.6914062
422, -0.3637500,  0.6601562
423, -0.3721875,  0.6621094
424, -0.3693750,  0.6582031
425, -0.3665625,  0.6289062
426, -0.3721875,  0.6367188
427, -0.3834375,  0.6386719
428, -0.3731250,  0.6250000
429, -0.3609375,  0.5996094
430, -0.3618750,  0.6093750
431, -0.3637500,  0.6093750
432, -0.3825000,  0.6210938
433, -0.3975000,  0.6308594
434, -0.3834375,  0.6093750
435, -0.3609375,  0.5683594
436, -0.3571875,  0.5625000
437, -0.3703125,  0.5566406
438, -0.3646875,  0.5546875
439, -0.3684375,  0.5390625
440, -0.3759375,  0.5761719
441, -0.3665625,  0.5566406
442, -0.3721875,  0.5683594
443, -0.3918750,  0.5781250
444, -0.3984375,  0.6035156
445, -0.4021875,  0.6347656
446, -0.3946875,  0.5800781
447, -0.3825000,  0.5976562
448, -0.3712500,  0.5937500
449, -0.3890625,  0.6015625
450, -0.3778125,  0.6289062
451, -0.3646875,  0.6113281
452, -0.3534375,  0.6015625
453, -0.3637500,  0.5957031
454, -0.3740625,  0.6015625
455, -0.3684375,  0.6289062
456, -0.3825000,  0.6425781
457, -0.3759375,  0.6406250
458, -0.3750000,  0.6269531
459, -0.3796875,  0.6621094
460, -0.3853125,  0.6523438
461, -0.3525000,  0.5839844
462, -0.3534375,  0.5644531
463, -0.3646875,  0.5566406
464, -0.3656250,  0.5253906
465, -0.3628125,  0.4902344
466, -0.3468750,  0.4824219
467, -0.3543750,  0.4863281
468, -0.3431250,  0.4843750
469, -0.3646875,  0.5117188
470, -0.3665625,  0.4960938
471, -0.3656250,  0.5351562
472, -0.3571875,  0.5410156
473, -0.3440625,  0.5136719
474, -0.3346875,  0.5097656
475, -0.3290625,  0.5585938
476, -0.3553125,  0.5878906
477, -0.3515625,  0.5566406
478, -0.3543750,  0.5625000
479, -0.3618750,  0.5859375
480, -0.3665625,  0.6132812
481, -0.3600000,  0.6191406
482, -0.3506250,  0.6035156
483, -0.3646875,  0.6250000
484, -0.3562500,  0.6738281
485, -0.3365625,  0.6250000
486, -0.3534375,  0.6132812
487, -0.3459375,  0.5722656
488, -0.3403125,  0.5546875
489, -0.3496875,  0.5546875
490, -0.3534375,  0.5429688
491, -0.3656250,  0.5761719
492, -0.3525000,  0.5234375
493, -0.3571875,  0.4980469
494, -0.3675000,  0.5234375
495, -0.3656250,  0.4960938
496, -0.3553125,  0.5527344
497, -0.3506250,  0.5449219
498, -0.3693750,  0.5507812
499, -0.3506250,  0.5156250
500, -0.3421875,  0.4882812
501, -0.3393750,  0.5156250
502, -0.3393750,  0.5000000
503, -0.3525000,  0.5371094
504, -0.3628125,  0.5449219
505, -0.3637500,  0.5546875
506, -0.3646875,  0.5312500
507, -0.3675000,  0.5527344
508, -0.3515625,  0.5351562
509, -0.3571875,  0.5449219
510, -0.3543750,  0.5585938
511, -0.3412500,  0.4921875
512, -0.3581250,  0.4804688
513, -0.3675000,  0.5019531
514, -0.3553125,  0.4843750
515, -0.3665625,  0.5214844
516, -0.3628125,  0.5058594
517, -0.3712500,  0.4902344
518, -0.3637500,  0.4921875
519, -0.3825000,  0.5234375
520, -0.3731250,  0.5527344
521, -0.3721875,  0.5585938
522, -0.3693750,  0.5625000
523, -0.3646875,  0.5625000
524, -0.3609375,  0.5468750
525, -0.3675000,  0.5449219
526, -0.3759375,  0.5722656
527, -0.3721875,  0.5683594
528, -0.3750000,  0.5703125
529, -0.3609375,  0.5332031
530, -0.3553125,  0.5136719
531, -0.3581250,  0.5175781
532, -0.3759375,  0.5273438
533, -0.3628125,  0.5820312
534, -0.3768750,  0.6113281
535, -0.3796875,  0.6250000
536, -0.3740625,  0.6367188
537, -0.3796875,  0.6660156
538, -0.3731250,  0.6835938
539, -0.3984375,  0.7128906
540, -0.3956250,  0.7070312
541, -0.3834375,  0.7031250
542, -0.3581250,  0.6777344
543, -0.3731250,  0.6914062
544, -0.3731250,  0.7265625
545, -0.3862500,  0.7636719
546, -0.3918750,  0.7656250
547, -0.3918750,  0.7890625
548, -0.3862500,  0.7929688
549, -0.3984375,  0.8125000
550, -0.3956250,  0.8457031
551, -0.4021875,  0.8652344
552, -0.4134375,  0.8984375
553, -0.4031250,  0.8808594
554, -0.4106250,  0.8906250
555, -0.4293750,  0.9335938
556, -0.4246875,  0.9316406
557, -0.3993750,  0.8906250
558, -0.4012500,  0.8808594
559, -0.4059375,  0.8867188
560, -0.4059375,  0.8945312
561, -0.3909375,  0.8613281
562, -0.3787500,  0.8359375
563, -0.3946875,  0.8554688
564, -0.3871875,  0.8222656
565, -0.3834375,  0.8359375
566, -0.3937500,  0.8554688
567, -0.3843750,  0.8515625
568, -0.3843750,  0.8476562
569, -0.3871875,  0.8457031
570, -0.3900000,  0.8593750
571, -0.3993750,  0.8750000
572, -0.4040625,  0.8945312
573, -0.3825000,  0.8496094
574, -0.3937500,  0.8515625
575, -0.3900000,  0.8535156
576, -0.3881250,  0.8632812
577, -0.3956250,  0.8789062
578, -0.3815625,  0.8496094
579, -0.4106250,  0.8906250
580, -0.4059375,  0.8847656
581, -0.3965625,  0.8769531
582, -0.3984375,  0.8828125
583, -0.3993750,  0.9023438
584, -0.4350000,  0.9453125
585, -0.4256250,  0.9238281
586, -0.4153125,  0.9062500
587, -0.4078125,  0.8945312
588, -0.4143750,  0.8984375
589, -0.4003125,  0.8730469
590, -0.4078125,  0.8789062
591, -0.3890625,  0.8574219
592, -0.3937500,  0.8554688
593, -0.4171875,  0.9082031
594, -0.3965625,  0.8886719
595, -0.4134375,  0.9121094
596, -0.4312500,  0.9355469
597, -0.4246875,  0.9296875
598, -0.4134375,  0.9140625
599, -0.4096875,  0.9101562
600, -0.4256250,  0.9355469
601, -0.4143750,  0.9160156
602, -0.4237500,  0.9238281
603, -0.4303125,  0.9179688
604, -0.4350000,  0.9335938
605, -0.4359375,  0.9433594
606, -0.4340625,  0.9433594
607, -0.4275000,  0.9316406
608, -0.4303125,  0.9277344
609, -0.4350000,  0.9277344
610, -0.4209375,  0.9101562
611, -0.4115625,  0.8984375
612, -0.4265625,  0.9238281
613, -0.4162500,  0.9199219
614, -0.4246875,  0.9296875
615, -0.4218750,  0.9296875
616, -0.4350000,  0.9433594
617, -0.4265625,  0.9316406
618, -0.4162500,  0.9199219
619, -0.4143750,  0.9121094
620, -0.4078125,  0.9042969
621, -0.3928125,  0.8808594
622, -0.3871875,  0.8554688
623, -0.3918750,  0.8652344
624, -0.4003125,  0.8867188
625, -0.4059375,  0.8808594
626, -0.3975000,  0.8710938
627, -0.4050000,  0.8652344
628, -0.4040625,  0.8652344
629, -0.4012500,  0.8574219
630, -0.4012500,  0.8593750
631, -0.4059375,  0.8652344
632, -0.4115625,  0.8574219
633, -0.3965625,  0.8574219
634, -0.4162500,  0.8808594
635, -0.4171875,  0.8750000
636, -0.4050000,  0.8632812
637, -0.3975000,  0.8398438
638, -0.3975000,  0.8457031
639, -0.3937500,  0.8339844
640, -0.3881250,  0.8398438
641, -0.3806250,  0.8242188
642, -0.3909375,  0.8398438
643, -0.3984375,  0.8554688
644, -0.3993750,  0.8554688
645, -0.3984375,  0.8886719
646, -0.4106250,  0.9003906
647, -0.4078125,  0.8925781
648, -0.4200000,  0.9082031
649, -0.3984375,  0.8750000
650, -0.4106250,  0.8867188
651, -0.4125000,  0.8886719
652, -0.4021875,  0.8828125
653, -0.4059375,  0.8906250
654, -0.4087500,  0.8828125
655, -0.3937500,  0.8789062
656, -0.3937500,  0.8789062
657, -0.3993750,  0.8730469
658, -0.4068750,  0.8906250
659, -0.4068750,  0.8906250
660, -0.4143750,  0.9082031
661, -0.4125000,  0.9003906
662, -0.4143750,  0.8945312
663, -0.4237500,  0.9023438
664, -0.4190625,  0.9042969
665, -0.4115625,  0.8847656
666, -0.4153125,  0.9003906
667, -0.3993750,  0.8886719
668, -0.4059375,  0.9023438
669, -0.4040625,  0.8945312
670, -0.3928125,  0.8632812
671, -0.3693750,  0.8261719
672, -0.3675000,  0.8203125
673, -0.3646875,  0.8203125
674, -0.3834375,  0.8632812
675, -0.3984375,  0.8730469
676, -0.3928125,  0.8378906
677, -0.3862500,  0.8515625
678, -0.3721875,  0.8378906
679, -0.3712500,  0.8281250
680, -0.3750000,  0.8417969
681, -0.3956250,  0.8710938
682, -0.4012500,  0.8847656
683, -0.3918750,  0.8789062
684, -0.4050000,  0.8945312
685, -0.4059375,  0.8984375
686, -0.4078125,  0.9062500
687, -0.4106250,  0.9042969
688, -0.3975000,  0.8652344
689, -0.4153125,  0.9062500
690, -0.4031250,  0.8789062
691, -0.3937500,  0.8652344
692, -0.4237500,  0.9277344
693, -0.4031250,  0.8964844
694, -0.4096875,  0.9062500
695, -0.4275000,  0.9316406
696, -0.4134375,  0.9179688
697, -0.4115625,  0.9179688
698, -0.4134375,  0.9199219
699, -0.4087500,  0.9121094
700, -0.4275000,  0.9296875
701, -0.4162500,  0.9199219
702, -0.4218750,  0.9238281
703, -0.4078125,  0.8984375
704, -0.4190625,  0.9277344
705, -0.4228125,  0.9355469
706, -0.4218750,  0.9316406
707, -0.4003125,  0.8984375
708, -0.3984375,  0.8945312
709, -0.3928125,  0.8828125
710, -0.3918750,  0.8750000
711, -0.4040625,  0.8886719
712, -0.4096875,  0.8964844
713, -0.4190625,  0.9023438
714, -0.4171875,  0.8945312
715, -0.4040625,  0.8769531
716, -0.4003125,  0.8691406
717, -0.4143750,  0.9003906
718, -0.4115625,  0.8789062
719, -0.4228125,  0.8925781
720, -0.4115625,  0.8691406
721, -0.4050000,  0.8652344
722, -0.4050000,  0.8828125
723, -0.4059375,  0.8769531
724, -0.4087500,  0.8847656
725, -0.3993750,  0.8867188
726, -0.4021875,  0.8906250
727, -0.4162500,  0.9121094
728, -0.4162500,  0.9218750
729, -0.4115625,  0.8945312
730, -0.4134375,  0.9062500
731, -0.4143750,  0.8945312
732, -0.4059375,  0.8925781
733, -0.4078125,  0.8886719
734, -0.4125000,  0.8867188
735, -0.3984375,  0.8710938
736, -0.4096875,  0.8828125
737, -0.3871875,  0.8496094
738, -0.3825000,  0.8574219
739, -0.3937500,  0.8554688
740, -0.3740625,  0.8535156
741, -0.3909375,  0.8613281
742, -0.3778125,  0.8378906
743, -0.3853125,  0.8515625
744, -0.3956250,  0.8574219
745, -0.3862500,  0.8496094
746, -0.3918750,  0.8476562
747, -0.3806250,  0.8378906
748, -0.3937500,  0.8398438
749, -0.4003125,  0.8671875
750, -0.3984375,  0.8828125
751, -0.4106250,  0.8906250
752, -0.4209375,  0.9218750
753, -0.4087500,  0.9003906
754, -0.3993750,  0.8750000
755, -0.3918750,  0.8671875
756, -0.3956250,  0.8691406
757, -0.4012500,  0.8945312
758, -0.3918750,  0.8847656
759, -0.4068750,  0.8945312
760, -0.3965625,  0.8867188
761, -0.4050000,  0.9023438
762, -0.3956250,  0.8886719
763, -0.3984375,  0.8945312
764, -0.4050000,  0.8769531
765, -0.3975000,  0.8750000
766, -0.4115625,  0.9042969
767, -0.4106250,  0.9062500
768, -0.3871875,  0.8515625
769, -0.4059375,  0.8710938
770, -0.3871875,  0.8437500
771, -0.4012500,  0.8339844
772, -0.3937500,  0.8300781
773, -0.3834375,  0.8437500
774, -0.3731250,  0.8066406
775, -0.3750000,  0.7988281
776, -0.3937500,  0.8339844
777, -0.3909375,  0.8281250
778, -0.3993750,  0.8378906
779, -0.4012500,  0.8515625
780, -0.4068750,  0.8554688
781, -0.3881250,  0.8222656
782, -0.3937500,  0.8476562
783, -0.4040625,  0.8710938
784, -0.3937500,  0.8710938
785, -0.3843750,  0.8535156
786, -0.3975000,  0.8847656
787, -0.3937500,  0.8671875
788, -0.4003125,  0.8750000
789, -0.4031250,  0.8613281
790, -0.4012500,  0.8671875
791, -0.3796875,  0.8476562
792, -0.3806250,  0.8457031
793, -0.3731250,  0.8261719
794, -0.3787500,  0.8144531
795, -0.3543750,  0.7753906
796, -0.3618750,  0.8027344
797, -0.3946875,  0.8671875
798, -0.3918750,  0.8476562
799, -0.3937500,  0.8417969
800, -0.3834375,  0.8203125
801, -0.3759375,  0.7851562
802, -0.3853125,  0.8281250
803, -0.3796875,  0.8183594
804, -0.3984375,  0.8378906
805, -0.4021875,  0.8613281
806, -0.3965625,  0.8281250
807, -0.4012500,  0.8378906
808, -0.4031250,  0.8554688
809, -0.3975000,  0.8457031
810, -0.3993750,  0.8730469
811, -0.4087500,  0.8886719
812, -0.4059375,  0.8750000
813, -0.4068750,  0.8632812
814, -0.3975000,  0.8671875
815, -0.3871875,  0.8398438
816, -0.4021875,  0.8691406
817, -0.4106250,  0.8867188
818, -0.4190625,  0.9062500
819, -0.4134375,  0.9062500
820, -0.4171875,  0.9160156
821, -0.4078125,  0.9082031
822, -0.4134375,  0.9140625
823, -0.4068750,  0.9042969
824, -0.4003125,  0.8945312
825, -0.4171875,  0.9121094
826, -0.4209375,  0.9179688
827, -0.4350000,  0.9316406
828, -0.4228125,  0.9296875
829, -0.4134375,  0.9140625
830, -0.4228125,  0.9296875
831, -0.4190625,  0.9238281
832, -0.4303125,  0.9335938
833, -0.4246875,  0.9335938
834, -0.4125000,  0.9062500
835, -0.4134375,  0.9160156
836, -0.4031250,  0.9003906
837, -0.4003125,  0.8945312
838, -0.4031250,  0.8808594
839, -0.4078125,  0.8925781
840, -0.3956250,  0.8886719
841, -0.4059375,  0.9042969
842, -0.3965625,  0.8632812
843, -0.4012500,  0.8867188
844, -0.3900000,  0.8652344
845, -0.3975000,  0.8710938
846, -0.3946875,  0.8730469
847, -0.4031250,  0.8808594
848, -0.3993750,  0.8691406
849, -0.3853125,  0.8593750
850, -0.4031250,  0.8808594
851, -0.4087500,  0.8945312
852, -0.4096875,  0.8730469
853, -0.4096875,  0.8906250
854, -0.4106250,  0.8808594
855, -0.3946875,  0.8789062
856, -0.3843750,  0.8398438
857, -0.3759375,  0.8339844
858, -0.3928125,  0.8613281
859, -0.4078125,  0.8886719
860, -0.3984375,  0.8808594
861, -0.4171875,  0.9140625
862, -0.4200000,  0.9140625
863, -0.4040625,  0.8906250
864, -0.4040625,  0.8867188
865, -0.4087500,  0.9121094
866, -0.4162500,  0.9238281
867, -0.4134375,  0.9082031
868, -0.3965625,  0.8906250
869, -0.4096875,  0.8945312
870, -0.4050000,  0.8789062
871, -0.4059375,  0.8886719
