# Iteration, E/spin, M/spin
192, -0.3025000,  0.4785156
193, -0.2767188,  0.4121094
194, -0.2707031,  0.4238281
195, -0.2707031,  0.4492188
196, -0.2672656,  0.4101562
197, -0.2672656,  0.4238281
198, -0.2827344,  0.3750000
199, -0.2878906,  0.3730469
200, -0.2835938,  0.3535156
201, -0.2801563,  0.3671875
202, -0.2750000,  0.3496094
203, -0.2904688,  0.3886719
204, -0.2810156,  0.3652344
205, -0.2715625,  0.3808594
206, -0.2741406,  0.4355469
207, -0.2878906,  0.4589844
208, -0.2947656,  0.4941406
209, -0.3025000,  0.5156250
210, -0.3171094,  0.5468750
211, -0.3145313,  0.5605469
212, -0.3016406,  0.4902344
213, -0.3076563,  0.4609375
214, -0.3033594,  0.4824219
215, -0.2930469,  0.4628906
216, -0.2990625,  0.4375000
217, -0.3248438,  0.4511719
218, -0.3059375,  0.4238281
219, -0.3179688,  0.4648438
220, -0.3085156,  0.4316406
221, -0.3025000,  0.4296875
222, -0.2818750,  0.3828125
223, -0.2887500,  0.3632812
224, -0.2921875,  0.3925781
225, -0.2784375,  0.4218750
226, -0.2990625,  0.4648438
227, -0.2896094,  0.4472656
228, -0.3145313,  0.4667969
229, -0.3162500,  0.4960938
230, -0.2982031,  0.4882812
231, -0.3162500,  0.5175781
232, -0.3274219,  0.4941406
233, -0.3067969,  0.4628906
234, -0.3059375,  0.4824219
235, -0.3067969,  0.4804688
236, -0.2990625,  0.4726562
237, -0.3076563,  0.4882812
238, -0.2870313,  0.4960938
239, -0.2818750,  0.4902344
240, -0.3162500,  0.4980469
241, -0.3050781,  0.4882812
242, -0.3205469,  0.5117188
243, -0.3274219,  0.5449219
244, -0.3153906,  0.5214844
245, -0.3067969,  0.5136719
246, -0.2990625,  0.5195312
247, -0.3076563,  0.5058594
248, -0.2956250,  0.5058594
249, -0.3076563,  0.4902344
250, -0.2896094,  0.5078125
251, -0.3050781,  0.5468750
252, -0.3128125,  0.5332031
253, -0.3196875,  0.5371094
254, -0.3179688,  0.5390625
255, -0.3025000,  0.5527344
256, -0.3205469,  0.5566406
257, -0.3368750,  0.5410156
258, -0.3059375,  0.5175781
259, -0.3067969,  0.5097656
260, -0.3128125,  0.4863281
261, -0.3050781,  0.5253906
262, -0.3076563,  0.5117188
263, -0.3007813,  0.4863281
264, -0.3067969,  0.5390625
265, -0.2999219,  0.5566406
266, -0.3042188,  0.5761719
267, -0.2835938,  0.5410156
268, -0.2878906,  0.5429688
269, -0.3067969,  0.5585938
270, -0.2939063,  0.5195312
271, -0.2999219,  0.5214844
272, -0.3248438,  0.5664062
273, -0.3102344,  0.5625000
274, -0.3033594,  0.5390625
275, -0.3119531,  0.5800781
276, -0.3317188,  0.6542969
277, -0.3076563,  0.6542969
278, -0.2982031,  0.6523438
279, -0.3214063,  0.7070312
280, -0.3145313,  0.7246094
281, -0.3128125,  0.6777344
282, -0.3059375,  0.6757812
283, -0.3025000,  0.6718750
284, -0.2947656,  0.6132812
285, -0.3257031,  0.6835938
286, -0.3239844,  0.7089844
287, -0.3119531,  0.7128906
288, -0.3265625,  0.7089844
289, -0.3153906,  0.7070312
290, -0.3325781,  0.7402344
291, -0.3394531,  0.7519531
292, -0.3342969,  0.7500000
293, -0.3420313,  0.7617188
294, -0.3385938,  0.7558594
295, -0.3308594,  0.7324219
296, -0.3420313,  0.7617188
297, -0.3428906,  0.7832031
298, -0.3334375,  0.7675781
299, -0.3480469,  0.8222656
300, -0.3471875,  0.8300781
301, -0.3540625,  0.8066406
302, -0.3471875,  0.8085938
303, -0.3334375,  0.7753906
304, -0.3523438,  0.8105469
305, -0.3471875,  0.8027344
306, -0.3437500,  0.8066406
307, -0.3248438,  0.7812500
308, -0.3248438,  0.7792969
309, -0.3136719,  0.7675781
310, -0.3351563,  0.8144531
311, -0.3351563,  0.7988281
312, -0.3282813,  0.7851562
313, -0.3257031,  0.8007812
314, -0.3136719,  0.7792969
315, -0.3214063,  0.7890625
316, -0.3308594,  0.7812500
317, -0.3342969,  0.8164062
318, -0.3420313,  0.8144531
319, -0.3411719,  0.8007812
320, -0.3153906,  0.7617188
321, -0.3196875,  0.7207031
322, -0.3282813,  0.7792969
323, -0.3231250,  0.7714844
324, -0.3248438,  0.7851562
325, -0.3308594,  0.7968750
326, -0.3025000,  0.7500000
327, -0.3067969,  0.7246094
328, -0.3067969,  0.7187500
329, -0.2956250,  0.7109375
330, -0.2939063,  0.6953125
331, -0.2982031,  0.7070312
332, -0.3016406,  0.7167969
333, -0.3179688,  0.7636719
334, -0.3085156,  0.7109375
335, -0.2973438,  0.6953125
336, -0.3136719,  0.7167969
337, -0.3033594,  0.6914062
338, -0.3231250,  0.7148438
339, -0.3042188,  0.6757812
340, -0.2947656,  0.6738281
341, -0.2964844,  0.6972656
342, -0.3085156,  0.7304688
343, -0.3205469,  0.7402344
344, -0.3085156,  0.7343750
345, -0.3042188,  0.6992188
346, -0.3136719,  0.6953125
347, -0.3188281,  0.7382812
348, -0.3171094,  0.7695312
349, -0.3171094,  0.7597656
350, -0.3265625,  0.7851562
351, -0.3471875,  0.8203125
352, -0.3437500,  0.8242188
353, -0.3334375,  0.8203125
354, -0.3385938,  0.8359375
355, -0.3317188,  0.8203125
356, -0.3428906,  0.8261719
357, -0.3497656,  0.8339844
358, -0.3463281,  0.8183594
359, -0.3368750,  0.8066406
360, -0.3437500,  0.8300781
361, -0.3428906,  0.8281250
362, -0.3325781,  0.8085938
363, -0.3497656,  0.8457031
364, -0.3489063,  0.8339844
365, -0.3403125,  0.8183594
366, -0.3265625,  0.7812500
367, -0.3300000,  0.7753906
368, -0.3300000,  0.7675781
369, -0.3265625,  0.7734375
370, -0.3231250,  0.7441406
371, -0.3162500,  0.7578125
372, -0.3085156,  0.7324219
373, -0.3128125,  0.7343750
374, -0.3110938,  0.7363281
375, -0.3214063,  0.7792969
376, -0.3325781,  0.8046875
377, -0.3532031,  0.8300781
378, -0.3428906,  0.8242188
379, -0.3437500,  0.8359375
380, -0.3549219,  0.8554688
381, -0.3428906,  0.8281250
382, -0.3325781,  0.8027344
383, -0.3351563,  0.8105469
384, -0.3489063,  0.8437500
385, -0.3188281,  0.7949219
386, -0.3351563,  0.8281250
387, -0.3506250,  0.8476562
388, -0.3592188,  0.8437500
389, -0.3583594,  0.8574219
390, -0.3635156,  0.8691406
391, -0.3635156,  0.8515625
392, -0.3317188,  0.7929688
393, -0.3205469,  0.7382812
394, -0.3248438,  0.7402344
395, -0.3119531,  0.6992188
396, -0.3196875,  0.7167969
397, -0.3128125,  0.6972656
398, -0.3050781,  0.7050781
399, -0.2999219,  0.7011719
400, -0.3205469,  0.7441406
401, -0.3188281,  0.7421875
402, -0.3085156,  0.7382812
403, -0.3153906,  0.7167969
404, -0.3179688,  0.7265625
405, -0.2990625,  0.6894531
406, -0.3033594,  0.7050781
407, -0.3102344,  0.7265625
408, -0.3153906,  0.7421875
409, -0.3274219,  0.7695312
410, -0.3403125,  0.8183594
411, -0.3110938,  0.7753906
412, -0.3102344,  0.7656250
413, -0.3033594,  0.7363281
414, -0.3025000,  0.6992188
415, -0.3059375,  0.7519531
416, -0.3179688,  0.7656250
417, -0.3214063,  0.7597656
418, -0.3231250,  0.7714844
419, -0.3291406,  0.7773438
420, -0.3282813,  0.7890625
421, -0.3153906,  0.7578125
422, -0.3274219,  0.7714844
423, -0.3282813,  0.8007812
424, -0.3162500,  0.7539062
425, -0.3214063,  0.7558594
426, -0.3171094,  0.7402344
427, -0.3136719,  0.7617188
428, -0.3085156,  0.7324219
429, -0.3016406,  0.6835938
430, -0.3214063,  0.7226562
431, -0.3136719,  0.6972656
432, -0.3110938,  0.6953125
433, -0.3085156,  0.6894531
434, -0.3145313,  0.6875000
435, -0.3179688,  0.6796875
436, -0.2939063,  0.6796875
437, -0.3050781,  0.7050781
438, -0.3136719,  0.7402344
439, -0.3196875,  0.7539062
440, -0.3317188,  0.7695312
441, -0.3205469,  0.7656250
442, -0.3162500,  0.7832031
443, -0.3351563,  0.7812500
444, -0.3325781,  0.7539062
445, -0.3214063,  0.7421875
446, -0.3162500,  0.7402344
447, -0.3136719,  0.7207031
448, -0.3059375,  0.7011719
449, -0.3300000,  0.7246094
450, -0.3325781,  0.7421875
451, -0.3377344,  0.7480469
452, -0.3300000,  0.7441406
453, -0.3171094,  0.7207031
454, -0.3188281,  0.7128906
455, -0.3136719,  0.6875000
456, -0.3119531,  0.6953125
457, -0.3059375,  0.6660156
458, -0.3050781,  0.6777344
459, -0.3222656,  0.7128906
460, -0.3308594,  0.7226562
461, -0.3110938,  0.6914062
462, -0.3076563,  0.6523438
463, -0.3085156,  0.6679688
464, -0.3171094,  0.6679688
465, -0.3179688,  0.6660156
466, -0.2904688,  0.6523438
467, -0.3102344,  0.6835938
468, -0.3205469,  0.6816406
469, -0.3214063,  0.6914062
470, -0.3188281,  0.6894531
471, -0.3102344,  0.6699219
472, -0.2904688,  0.6757812
473, -0.3145313,  0.7265625
474, -0.3222656,  0.7089844
475, -0.3248438,  0.6933594
476, -0.3282813,  0.6894531
477, -0.3291406,  0.6914062
478, -0.3128125,  0.6835938
479, -0.3085156,  0.6386719
480, -0.3291406,  0.6582031
481, -0.3033594,  0.6132812
482, -0.3128125,  0.6093750
483, -0.3033594,  0.6269531
484, -0.2724219,  0.6328125
485, -0.2913281,  0.6308594
486, -0.3016406,  0.6503906
487, -0.3007813,  0.6445312
488, -0.2896094,  0.6054688
489, -0.3007813,  0.6542969
490, -0.3076563,  0.7167969
491, -0.3265625,  0.7109375
492, -0.3128125,  0.7500000
493, -0.3196875,  0.7617188
494, -0.3411719,  0.7675781
495, -0.3360156,  0.7480469
496, -0.3368750,  0.7851562
497, -0.3334375,  0.7851562
498, -0.3222656,  0.7421875
499, -0.3231250,  0.7265625
500, -0.3291406,  0.7382812
501, -0.3248438,  0.7324219
502, -0.3128125,  0.7246094
503, -0.3205469,  0.7285156
504, -0.3025000,  0.6972656
505, -0.3042188,  0.7128906
506, -0.3257031,  0.7324219
507, -0.3257031,  0.7343750
508, -0.3153906,  0.7167969
509, -0.3222656,  0.7500000
510, -0.3102344,  0.7265625
511, -0.3162500,  0.7285156
512, -0.3136719,  0.7480469
513, -0.3059375,  0.7324219
514, -0.3110938,  0.7441406
515, -0.3128125,  0.7597656
516, -0.3188281,  0.8007812
517, -0.3145313,  0.7753906
518, -0.3231250,  0.7988281
519, -0.3016406,  0.7539062
520, -0.3102344,  0.7734375
521, -0.3282813,  0.7910156
522, -0.3274219,  0.7851562
523, -0.3446094,  0.8242188
524, -0.3385938,  0.8066406
525, -0.3257031,  0.7968750
526, -0.3308594,  0.7851562
527, -0.3257031,  0.7929688
528, -0.3231250,  0.7910156
529, -0.3153906,  0.7812500
530, -0.3274219,  0.7988281
531, -0.3308594,  0.8027344
532, -0.3351563,  0.8125000
533, -0.3231250,  0.8046875
534, -0.3342969,  0.8183594
535, -0.3342969,  0.8281250
536, -0.3239844,  0.8203125
537, -0.3308594,  0.7949219
538, -0.3334375,  0.8085938
539, -0.3360156,  0.8222656
540, -0.3368750,  0.8007812
541, -0.3532031,  0.8359375
542, -0.3617969,  0.8613281
543, -0.3678125,  0.8828125
544, -0.3463281,  0.8457031
545, -0.3403125,  0.8339844
546, -0.3385938,  0.8105469
547, -0.3188281,  0.7890625
548, -0.3274219,  0.7871094
549, -0.3291406,  0.7832031
550, -0.3231250,  0.7675781
551, -0.3265625,  0.7792969
552, -0.3248438,  0.7675781
553, -0.3179688,  0.7636719
554, -0.3059375,  0.7402344
555, -0.3179688,  0.7773438
556, -0.3179688,  0.7578125
557, -0.3085156,  0.7480469
558, -0.3463281,  0.7832031
559, -0.3291406,  0.7382812
560, -0.3222656,  0.7382812
561, -0.3274219,  0.7597656
562, -0.3110938,  0.7089844
563, -0.3205469,  0.6835938
564, -0.3162500,  0.6816406
565, -0.3136719,  0.6875000
566, -0.3016406,  0.7011719
567, -0.2921875,  0.6738281
568, -0.3033594,  0.7031250
569, -0.3016406,  0.6894531
570, -0.3042188,  0.6875000
571, -0.3145313,  0.6972656
572, -0.2896094,  0.6523438
573, -0.3025000,  0.6523438
574, -0.3067969,  0.6464844
575, -0.2887500,  0.6386719
576, -0.3042188,  0.6113281
577, -0.2973438,  0.5937500
578, -0.2964844,  0.5996094
579, -0.3033594,  0.5898438
580, -0.3128125,  0.6210938
581, -0.3093750,  0.6406250
582, -0.3231250,  0.6503906
583, -0.3016406,  0.6093750
584, -0.2973438,  0.6132812
585, -0.3050781,  0.6289062
586, -0.3171094,  0.6582031
587, -0.3102344,  0.6542969
588, -0.2956250,  0.6738281
589, -0.2973438,  0.6816406
590, -0.3016406,  0.6640625
591, -0.3059375,  0.6679688
592, -0.3007813,  0.6406250
593, -0.2853125,  0.5781250
594, -0.2990625,  0.5957031
595, -0.3042188,  0.6152344
596, -0.3007813,  0.6113281
597, -0.3162500,  0.5566406
598, -0.3016406,  0.5429688
599, -0.2990625,  0.5449219
600, -0.2844531,  0.5429688
601, -0.2939063,  0.5800781
602, -0.2947656,  0.5937500
603, -0.3145313,  0.6503906
604, -0.3188281,  0.6660156
605, -0.3145313,  0.6542969
606, -0.3042188,  0.6093750
607, -0.3110938,  0.6132812
608, -0.3205469,  0.6757812
609, -0.2982031,  0.6406250
610, -0.3128125,  0.6777344
611, -0.3050781,  0.6816406
612, -0.3050781,  0.6640625
613, -0.3007813,  0.6367188
614, -0.3239844,  0.6757812
615, -0.3067969,  0.6660156
616, -0.2964844,  0.6796875
617, -0.2982031,  0.6660156
618, -0.3016406,  0.6386719
619, -0.3093750,  0.6093750
620, -0.2930469,  0.6035156
621, -0.2878906,  0.5898438
622, -0.3102344,  0.6074219
623, -0.3076563,  0.5585938
624, -0.2870313,  0.4765625
625, -0.2921875,  0.4941406
626, -0.2930469,  0.4960938
627, -0.2715625,  0.4960938
628, -0.2810156,  0.5000000
629, -0.2921875,  0.5253906
630, -0.2724219,  0.4824219
631, -0.2698438,  0.4667969
632, -0.2775781,  0.4648438
633, -0.2801563,  0.4843750
634, -0.2741406,  0.4863281
635, -0.2784375,  0.5000000
636, -0.2878906,  0.5371094
637, -0.2853125,  0.5039062
638, -0.2973438,  0.5507812
639, -0.3067969,  0.5605469
640, -0.3085156,  0.5488281
641, -0.3025000,  0.5273438
642, -0.2844531,  0.5117188
643, -0.2844531,  0.4921875
644, -0.3050781,  0.5214844
645, -0.2956250,  0.4648438
646, -0.2904688,  0.4589844
647, -0.2801563,  0.4804688
648, -0.2930469,  0.4531250
649, -0.2896094,  0.4628906
650, -0.2939063,  0.4785156
651, -0.2767188,  0.4199219
652, -0.2818750,  0.4492188
653, -0.2827344,  0.4785156
654, -0.2939063,  0.4667969
655, -0.2896094,  0.4687500
656, -0.2853125,  0.4687500
657, -0.2655469,  0.4472656
658, -0.2612500,  0.3984375
659, -0.2655469,  0.3984375
660, -0.2818750,  0.4433594
661, -0.2827344,  0.4550781
662, -0.2878906,  0.4042969
663, -0.2827344,  0.3847656
664, -0.2896094,  0.3847656
665, -0.2784375,  0.4062500
666, -0.3016406,  0.4238281
667, -0.2947656,  0.3886719
668, -0.2896094,  0.3339844
669, -0.2878906,  0.3261719
670, -0.2947656,  0.3496094
671, -0.2956250,  0.3964844
672, -0.3050781,  0.4042969
673, -0.2930469,  0.3945312
674, -0.2982031,  0.4355469
675, -0.2947656,  0.4414062
676, -0.2887500,  0.4492188
677, -0.3025000,  0.4238281
678, -0.2853125,  0.4277344
679, -0.2930469,  0.4414062
680, -0.3025000,  0.4765625
681, -0.2973438,  0.5019531
682, -0.2982031,  0.4960938
683, -0.3085156,  0.5019531
684, -0.3093750,  0.4707031
685, -0.3050781,  0.4921875
686, -0.3196875,  0.4824219
687, -0.3239844,  0.4902344
688, -0.3205469,  0.4550781
689, -0.3179688,  0.4453125
690, -0.3076563,  0.4375000
691, -0.3145313,  0.4511719
692, -0.3214063,  0.4843750
693, -0.3042188,  0.5019531
694, -0.3110938,  0.5000000
695, -0.3205469,  0.5000000
696, -0.3136719,  0.4804688
697, -0.3171094,  0.4765625
698, -0.3085156,  0.4414062
699, -0.3033594,  0.4140625
700, -0.2878906,  0.4238281
701, -0.2999219,  0.4550781
702, -0.3007813,  0.4296875
703, -0.2999219,  0.4003906
704, -0.2956250,  0.3906250
705, -0.3050781,  0.3945312
706, -0.2964844,  0.4140625
707, -0.3076563,  0.3828125
708, -0.3033594,  0.4082031
709, -0.2973438,  0.3789062
710, -0.3059375,  0.3984375
711, -0.2973438,  0.3808594
712, -0.2913281,  0.4062500
713, -0.2810156,  0.4003906
714, -0.2818750,  0.3886719
715, -0.2775781,  0.3945312
716, -0.2896094,  0.4218750
717, -0.2904688,  0.4277344
718, -0.2982031,  0.4257812
719, -0.3059375,  0.4589844
720, -0.2878906,  0.4648438
721, -0.2973438,  0.5253906
722, -0.2896094,  0.5468750
723, -0.2904688,  0.5546875
724, -0.3042188,  0.5703125
725, -0.3093750,  0.5507812
726, -0.3119531,  0.5410156
727, -0.3085156,  0.5214844
728, -0.2947656,  0.5039062
729, -0.3308594,  0.5546875
730, -0.3214063,  0.5507812
731, -0.3179688,  0.5605469
732, -0.3274219,  0.5664062
733, -0.3265625,  0.6054688
734, -0.3128125,  0.5625000
735, -0.3110938,  0.5644531
736, -0.3162500,  0.5566406
737, -0.3153906,  0.5117188
738, -0.3025000,  0.4804688
739, -0.3059375,  0.4980469
740, -0.3110938,  0.5117188
741, -0.3274219,  0.5117188
742, -0.3153906,  0.4941406
743, -0.2973438,  0.4589844
744, -0.2818750,  0.4707031
745, -0.2801563,  0.4238281
746, -0.2767188,  0.4531250
747, -0.2621094,  0.4375000
748, -0.2835938,  0.4062500
749, -0.2715625,  0.3554688
750, -0.2621094,  0.2851562
751, -0.2672656,  0.2675781
752, -0.2517969,  0.2265625
753, -0.2552344,  0.2421875
754, -0.2595313,  0.2890625
755, -0.2638281,  0.2851562
756, -0.2560938,  0.3046875
757, -0.2792969,  0.3320312
758, -0.2655469,  0.3359375
759, -0.2732813,  0.3378906
760, -0.2878906,  0.4160156
761, -0.2947656,  0.4003906
762, -0.2878906,  0.3750000
763, -0.2878906,  0.3593750
764, -0.2818750,  0.3300781
765, -0.2741406,  0.3222656
766, -0.2844531,  0.3613281
767, -0.2681250,  0.3339844
768, -0.2784375,  0.3964844
769, -0.2870313,  0.3925781
770, -0.2939063,  0.3964844
771, -0.3076563,  0.3457031
772, -0.3042188,  0.4179688
773, -0.3025000,  0.4550781
774, -0.2930469,  0.4453125
775, -0.2896094,  0.4667969
776, -0.2956250,  0.4902344
777, -0.3050781,  0.5214844
778, -0.3025000,  0.5546875
779, -0.3214063,  0.5839844
780, -0.3067969,  0.5878906
781, -0.2947656,  0.5820312
782, -0.3093750,  0.5898438
783, -0.3042188,  0.5644531
784, -0.3042188,  0.5527344
785, -0.2887500,  0.5175781
786, -0.3042188,  0.5117188
787, -0.3007813,  0.5175781
788, -0.2930469,  0.5195312
789, -0.2999219,  0.5058594
790, -0.3119531,  0.5019531
791, -0.3085156,  0.5214844
792, -0.3110938,  0.5625000
793, -0.3102344,  0.5820312
794, -0.3128125,  0.5683594
795, -0.3239844,  0.5800781
796, -0.3128125,  0.5605469
797, -0.3231250,  0.5820312
798, -0.3007813,  0.5507812
799, -0.3033594,  0.5898438
800, -0.3033594,  0.5722656
801, -0.3067969,  0.6269531
802, -0.3136719,  0.6093750
803, -0.3119531,  0.5937500
804, -0.3007813,  0.5410156
805, -0.2904688,  0.5234375
806, -0.3016406,  0.5722656
807, -0.2870313,  0.5449219
808, -0.2990625,  0.5527344
809, -0.3119531,  0.5878906
810, -0.3067969,  0.5898438
811, -0.2930469,  0.5507812
812, -0.2982031,  0.5507812
813, -0.3179688,  0.5859375
814, -0.3050781,  0.5527344
815, -0.3025000,  0.5136719
816, -0.2844531,  0.5195312
817, -0.2921875,  0.5253906
818, -0.3033594,  0.5117188
819, -0.3076563,  0.5371094
820, -0.3085156,  0.5507812
821, -0.2982031,  0.5332031
822, -0.3076563,  0.5214844
823, -0.2896094,  0.5312500
824, -0.2801563,  0.4863281
825, -0.2818750,  0.5253906
826, -0.2964844,  0.5429688
827, -0.2835938,  0.5390625
828, -0.2973438,  0.6035156
829, -0.3102344,  0.6269531
830, -0.3007813,  0.6054688
831, -0.3145313,  0.5937500
832, -0.3239844,  0.5820312
833, -0.2964844,  0.5234375
834, -0.2930469,  0.4843750
835, -0.3076563,  0.5156250
836, -0.2930469,  0.5195312
837, -0.3033594,  0.5195312
838, -0.3042188,  0.5273438
839, -0.2921875,  0.5312500
840, -0.3188281,  0.5312500
841, -0.3102344,  0.5156250
842, -0.3093750,  0.4960938
843, -0.2990625,  0.4472656
844, -0.2921875,  0.4199219
845, -0.2870313,  0.4023438
846, -0.2801563,  0.4023438
847, -0.2896094,  0.3730469
848, -0.2887500,  0.3496094
849, -0.2792969,  0.3593750
850, -0.2741406,  0.3886719
851, -0.2939063,  0.4257812
852, -0.2913281,  0.4179688
853, -0.3007813,  0.4453125
854, -0.3033594,  0.4316406
855, -0.3102344,  0.4394531
856, -0.2887500,  0.3828125
857, -0.3110938,  0.3886719
858, -0.3239844,  0.4355469
859, -0.3196875,  0.4414062
860, -0.3342969,  0.4941406
861, -0.3059375,  0.4570312
862, -0.3162500,  0.4726562
863, -0.3110938,  0.4511719
864, -0.3085156,  0.4550781
865, -0.3110938,  0.4335938
866, -0.3050781,  0.4511719
867, -0.3102344,  0.4589844
868, -0.3153906,  0.5019531
869, -0.3076563,  0.4160156
870, -0.2947656,  0.4277344
871, -0.3162500,  0.4550781
