# Iteration, E/spin, M/spin
153, -0.2670703,  0.0644531
154, -0.2628711,  0.0234375
155, -0.2561523,  0.0488281
156, -0.2435547,  0.0214844
157, -0.2452344,  0.0117188
158, -0.2410352, -0.0078125
159, -0.2578320,  0.0156250
160, -0.2544727, -0.0234375
161, -0.2502734, -0.0585938
162, -0.2519531, -0.0546875
163, -0.2712695, -0.0507812
164, -0.2914258, -0.0585938
165, -0.2914258, -0.0566406
166, -0.2880664, -0.1289062
167, -0.2889062, -0.1542969
168, -0.2771484, -0.1464844
169, -0.2897461, -0.1992188
170, -0.2788281, -0.1855469
171, -0.2704297, -0.1347656
172, -0.2695898, -0.1289062
173, -0.2754687, -0.1250000
174, -0.2712695, -0.1425781
175, -0.2603516, -0.1230469
176, -0.2553125, -0.0820312
177, -0.2410352, -0.1152344
178, -0.2561523, -0.1230469
179, -0.2830273, -0.1640625
180, -0.2628711, -0.1269531
181, -0.2620312, -0.1152344
182, -0.2729492, -0.1171875
183, -0.2771484, -0.0742188
184, -0.2813477, -0.0781250
185, -0.2821875, -0.0839844
186, -0.2922656, -0.0957031
187, -0.2754687, -0.0996094
188, -0.2704297, -0.0937500
189, -0.2704297, -0.0957031
190, -0.2595117, -0.0878906
191, -0.2821875, -0.0273438
192, -0.2981445, -0.0175781
193, -0.2788281, -0.0625000
194, -0.2830273, -0.1171875
195, -0.2679102, -0.1289062
196, -0.2620312, -0.1054688
197, -0.2721094, -0.0898438
198, -0.2805078, -0.1074219
199, -0.2779883, -0.0742188
200, -0.2737891, -0.0410156
201, -0.2712695, -0.0449219
202, -0.2679102, -0.0468750
203, -0.2536328,  0.0000000
204, -0.2443945, -0.0019531
205, -0.2561523,  0.0019531
206, -0.2527930, -0.0292969
207, -0.2477539,  0.0000000
208, -0.2536328, -0.0878906
209, -0.2326367, -0.0917969
210, -0.2569922, -0.1035156
211, -0.2460742, -0.0878906
212, -0.2511133, -0.0839844
213, -0.2679102, -0.1289062
214, -0.2645508, -0.1445312
215, -0.2637109, -0.1835938
216, -0.2544727, -0.2207031
217, -0.2746289, -0.2402344
218, -0.2628711, -0.2539062
219, -0.2712695, -0.2363281
220, -0.2653906, -0.2187500
221, -0.2889062, -0.2285156
222, -0.2695898, -0.1738281
223, -0.2620312, -0.1914062
224, -0.2637109, -0.1972656
225, -0.2746289, -0.2148438
226, -0.2653906, -0.2226562
227, -0.2729492, -0.2578125
228, -0.2511133, -0.2304688
229, -0.2401953, -0.2109375
230, -0.2527930, -0.2363281
231, -0.2578320, -0.2265625
232, -0.2586719, -0.2089844
233, -0.2561523, -0.1777344
234, -0.2679102, -0.2011719
235, -0.2805078, -0.2539062
236, -0.2788281, -0.2558594
237, -0.2788281, -0.2910156
238, -0.2729492, -0.2636719
239, -0.2847070, -0.2734375
240, -0.2704297, -0.2519531
241, -0.2679102, -0.2382812
242, -0.2821875, -0.2304688
243, -0.2704297, -0.2187500
244, -0.2603516, -0.1914062
245, -0.2838672, -0.2539062
246, -0.2914258, -0.2207031
247, -0.2838672, -0.2050781
248, -0.2737891, -0.2285156
249, -0.2872266, -0.2656250
250, -0.2939453, -0.2695312
251, -0.2754687, -0.2421875
252, -0.2830273, -0.2089844
253, -0.2805078, -0.2148438
254, -0.2947852, -0.1699219
255, -0.2855469, -0.2070312
256, -0.2737891, -0.2167969
257, -0.2595117, -0.1699219
258, -0.2721094, -0.1503906
259, -0.2847070, -0.1425781
260, -0.2704297, -0.1757812
261, -0.2586719, -0.1914062
262, -0.2679102, -0.2460938
263, -0.2653906, -0.2441406
264, -0.2620312, -0.2558594
265, -0.2771484, -0.2187500
266, -0.2721094, -0.1894531
267, -0.2695898, -0.1972656
268, -0.2788281, -0.1933594
269, -0.2595117, -0.1992188
270, -0.2695898, -0.2109375
271, -0.2796680, -0.2285156
272, -0.2939453, -0.2304688
273, -0.2905859, -0.2460938
274, -0.3015039, -0.2128906
275, -0.2880664, -0.2031250
276, -0.2737891, -0.2128906
277, -0.2838672, -0.2031250
278, -0.2805078, -0.2792969
279, -0.2897461, -0.3085938
280, -0.2855469, -0.2343750
281, -0.2704297, -0.2558594
282, -0.2805078, -0.2968750
283, -0.2754687, -0.3300781
284, -0.2889062, -0.3300781
285, -0.2897461, -0.3398438
286, -0.2737891, -0.2851562
287, -0.2838672, -0.2441406
288, -0.2779883, -0.2089844
289, -0.2821875, -0.2031250
290, -0.2956250, -0.1777344
291, -0.2838672, -0.1132812
292, -0.2779883, -0.1484375
293, -0.2763086, -0.1601562
294, -0.2603516, -0.1523438
295, -0.2578320, -0.1523438
296, -0.2586719, -0.2500000
297, -0.2687500, -0.1777344
298, -0.2771484, -0.1464844
299, -0.2897461, -0.2226562
300, -0.2973047, -0.2480469
301, -0.2964648, -0.2402344
302, -0.2737891, -0.2343750
303, -0.2796680, -0.1992188
304, -0.2695898, -0.2089844
305, -0.2628711, -0.1992188
306, -0.2771484, -0.1835938
307, -0.2637109, -0.1972656
308, -0.2670703, -0.2597656
309, -0.2662305, -0.2656250
310, -0.2553125, -0.2500000
311, -0.2687500, -0.2402344
312, -0.2838672, -0.1699219
313, -0.2511133, -0.1289062
314, -0.2385156, -0.1250000
315, -0.2469141, -0.1191406
316, -0.2561523, -0.1035156
317, -0.2721094, -0.1191406
318, -0.2519531, -0.1445312
319, -0.2704297, -0.1679688
320, -0.2712695, -0.1933594
321, -0.2805078, -0.1875000
322, -0.2922656, -0.1914062
323, -0.2779883, -0.2265625
324, -0.2687500, -0.1796875
325, -0.2519531, -0.1777344
326, -0.2721094, -0.1757812
327, -0.2729492, -0.2343750
328, -0.2754687, -0.2558594
329, -0.2704297, -0.2636719
330, -0.2595117, -0.2656250
331, -0.2586719, -0.2617188
332, -0.2637109, -0.2675781
333, -0.2578320, -0.2558594
334, -0.2569922, -0.2128906
335, -0.2502734, -0.2695312
336, -0.2519531, -0.2460938
337, -0.2544727, -0.2773438
338, -0.2578320, -0.3066406
339, -0.2628711, -0.3144531
340, -0.2670703, -0.3164062
341, -0.2704297, -0.3632812
342, -0.2746289, -0.3281250
343, -0.2595117, -0.2812500
344, -0.2519531, -0.2050781
345, -0.2763086, -0.1777344
346, -0.2611914, -0.1699219
347, -0.2712695, -0.1777344
348, -0.2737891, -0.2011719
349, -0.2746289, -0.2148438
350, -0.2754687, -0.2109375
351, -0.2653906, -0.1933594
352, -0.2821875, -0.1796875
353, -0.2973047, -0.1464844
354, -0.2805078, -0.1933594
355, -0.2737891, -0.1816406
356, -0.2838672, -0.1718750
357, -0.3015039, -0.1953125
358, -0.2737891, -0.1718750
359, -0.2763086, -0.1894531
360, -0.2687500, -0.1933594
361, -0.2981445, -0.1328125
362, -0.2847070, -0.1347656
363, -0.2771484, -0.1503906
364, -0.2821875, -0.1250000
365, -0.2830273, -0.1289062
366, -0.2830273, -0.1347656
367, -0.2838672, -0.1250000
368, -0.2662305, -0.1445312
369, -0.2838672, -0.1875000
370, -0.2771484, -0.1835938
371, -0.2704297, -0.1972656
372, -0.2637109, -0.1582031
373, -0.2586719, -0.1171875
374, -0.2452344, -0.2167969
375, -0.2401953, -0.1953125
376, -0.2385156, -0.1484375
377, -0.2502734, -0.1367188
378, -0.2653906, -0.1503906
379, -0.2653906, -0.1503906
380, -0.2637109, -0.1406250
381, -0.2779883, -0.1972656
382, -0.2872266, -0.2402344
383, -0.2973047, -0.2304688
384, -0.3040234, -0.1738281
385, -0.3006641, -0.1640625
386, -0.2964648, -0.1152344
387, -0.2737891, -0.0976562
388, -0.2628711, -0.0644531
389, -0.2393555, -0.0449219
390, -0.2511133, -0.0449219
391, -0.2737891, -0.1132812
392, -0.2763086, -0.1171875
393, -0.2880664, -0.1328125
394, -0.2813477, -0.1523438
395, -0.2746289, -0.1757812
396, -0.2754687, -0.1816406
397, -0.2729492, -0.1718750
398, -0.2670703, -0.1074219
399, -0.2931055, -0.0800781
400, -0.2847070, -0.0800781
401, -0.2805078, -0.1484375
402, -0.3048633, -0.1875000
403, -0.2914258, -0.1777344
404, -0.2805078, -0.1894531
405, -0.2771484, -0.1875000
406, -0.2830273, -0.2167969
407, -0.2788281, -0.2675781
408, -0.2805078, -0.3417969
409, -0.2679102, -0.3261719
410, -0.2746289, -0.3164062
411, -0.2603516, -0.2792969
412, -0.2637109, -0.2382812
413, -0.2687500, -0.2382812
414, -0.2653906, -0.2871094
415, -0.2645508, -0.2519531
416, -0.2771484, -0.2792969
417, -0.2679102, -0.3105469
418, -0.2595117, -0.3007812
419, -0.2653906, -0.2968750
420, -0.2511133, -0.2968750
421, -0.2704297, -0.3378906
422, -0.2637109, -0.3496094
423, -0.2586719, -0.3183594
424, -0.2704297, -0.3300781
425, -0.2376758, -0.2968750
426, -0.2351562, -0.3164062
427, -0.2586719, -0.3183594
428, -0.2443945, -0.3066406
429, -0.2553125, -0.3300781
430, -0.2628711, -0.3281250
431, -0.2653906, -0.2773438
432, -0.2645508, -0.2441406
433, -0.2687500, -0.2070312
434, -0.2443945, -0.1816406
435, -0.2410352, -0.2187500
436, -0.2452344, -0.1894531
437, -0.2595117, -0.2617188
438, -0.2645508, -0.2695312
439, -0.2704297, -0.3203125
440, -0.2662305, -0.2656250
441, -0.2620312, -0.2656250
442, -0.2637109, -0.3085938
443, -0.2662305, -0.3222656
444, -0.2477539, -0.3222656
445, -0.2645508, -0.3320312
446, -0.2721094, -0.3574219
447, -0.2704297, -0.3339844
448, -0.2771484, -0.3046875
449, -0.2805078, -0.3242188
450, -0.3057031, -0.3925781
451, -0.2889062, -0.3437500
452, -0.2914258, -0.3710938
453, -0.2620312, -0.3066406
454, -0.2721094, -0.3417969
455, -0.2687500, -0.2890625
456, -0.2595117, -0.3046875
457, -0.2746289, -0.3613281
458, -0.2796680, -0.3652344
459, -0.2905859, -0.3457031
460, -0.2880664, -0.3945312
461, -0.2939453, -0.4257812
462, -0.2973047, -0.4316406
463, -0.2897461, -0.3945312
464, -0.2914258, -0.3945312
465, -0.2855469, -0.4062500
466, -0.2863867, -0.3906250
467, -0.2863867, -0.3789062
468, -0.2981445, -0.3691406
469, -0.2754687, -0.3378906
470, -0.2704297, -0.3320312
471, -0.2729492, -0.3593750
472, -0.2796680, -0.3457031
473, -0.2712695, -0.3789062
474, -0.2569922, -0.3730469
475, -0.2637109, -0.3359375
476, -0.2670703, -0.3554688
477, -0.2779883, -0.3984375
478, -0.2922656, -0.3906250
479, -0.2838672, -0.3789062
480, -0.2763086, -0.4453125
481, -0.2670703, -0.4277344
482, -0.2536328, -0.4355469
483, -0.2536328, -0.4492188
484, -0.2695898, -0.4863281
485, -0.2763086, -0.4824219
486, -0.2805078, -0.4902344
487, -0.2662305, -0.4941406
488, -0.2763086, -0.5156250
489, -0.2922656, -0.5429688
490, -0.2813477, -0.5214844
491, -0.2754687, -0.5410156
492, -0.2830273, -0.5195312
493, -0.2821875, -0.5078125
494, -0.2805078, -0.4921875
495, -0.2721094, -0.4980469
496, -0.2872266, -0.4843750
497, -0.2847070, -0.5078125
498, -0.2779883, -0.4707031
499, -0.2855469, -0.4609375
500, -0.2595117, -0.4375000
501, -0.2611914, -0.3964844
502, -0.2553125, -0.3691406
503, -0.2502734, -0.3867188
504, -0.2569922, -0.4316406
505, -0.2771484, -0.4589844
506, -0.2863867, -0.5175781
507, -0.2704297, -0.4570312
508, -0.2813477, -0.4921875
509, -0.2763086, -0.5195312
510, -0.2964648, -0.5429688
511, -0.3082227, -0.5664062
512, -0.2947852, -0.5390625
513, -0.2922656, -0.5312500
514, -0.2914258, -0.5292969
515, -0.2956250, -0.5449219
516, -0.2830273, -0.5507812
517, -0.2847070, -0.5566406
518, -0.2855469, -0.5644531
519, -0.2889062, -0.5996094
520, -0.2922656, -0.6035156
521, -0.2880664, -0.5937500
522, -0.2763086, -0.5507812
523, -0.2754687, -0.5058594
524, -0.2620312, -0.4726562
525, -0.2788281, -0.4648438
526, -0.2704297, -0.4765625
527, -0.2880664, -0.5117188
528, -0.2687500, -0.4765625
529, -0.2746289, -0.5078125
530, -0.2788281, -0.5078125
531, -0.2863867, -0.4531250
532, -0.2838672, -0.4609375
533, -0.2788281, -0.4570312
534, -0.2737891, -0.4335938
535, -0.2771484, -0.5019531
536, -0.2704297, -0.4765625
537, -0.2595117, -0.4648438
538, -0.2536328, -0.4218750
539, -0.2687500, -0.4609375
540, -0.2847070, -0.4746094
541, -0.2695898, -0.4511719
542, -0.2931055, -0.4726562
543, -0.2796680, -0.4257812
544, -0.2788281, -0.4394531
545, -0.2611914, -0.3945312
546, -0.2754687, -0.4375000
547, -0.2947852, -0.4453125
548, -0.3048633, -0.4667969
549, -0.3082227, -0.4492188
550, -0.2872266, -0.4707031
551, -0.2821875, -0.4687500
552, -0.2645508, -0.4492188
553, -0.2922656, -0.4628906
554, -0.2905859, -0.4394531
555, -0.2914258, -0.4628906
556, -0.2821875, -0.4882812
557, -0.2729492, -0.4550781
558, -0.2670703, -0.4199219
559, -0.2847070, -0.4609375
560, -0.2721094, -0.4257812
561, -0.2670703, -0.4003906
562, -0.2712695, -0.4453125
563, -0.2620312, -0.4160156
564, -0.2704297, -0.4121094
565, -0.2754687, -0.3417969
566, -0.2679102, -0.3554688
567, -0.2519531, -0.3359375
568, -0.2653906, -0.3476562
569, -0.2443945, -0.3027344
570, -0.2536328, -0.3164062
571, -0.2561523, -0.2734375
572, -0.2536328, -0.2402344
573, -0.2544727, -0.2910156
574, -0.2477539, -0.3261719
575, -0.2427148, -0.3886719
576, -0.2385156, -0.4433594
577, -0.2443945, -0.3867188
578, -0.2343164, -0.3808594
579, -0.2536328, -0.3808594
580, -0.2569922, -0.3574219
581, -0.2611914, -0.3730469
582, -0.2653906, -0.4179688
583, -0.2754687, -0.3828125
584, -0.2662305, -0.3828125
585, -0.2695898, -0.4042969
586, -0.2813477, -0.4472656
587, -0.2611914, -0.4550781
588, -0.2662305, -0.5039062
589, -0.2687500, -0.4648438
590, -0.2679102, -0.4667969
591, -0.2754687, -0.4667969
592, -0.2637109, -0.5332031
593, -0.2729492, -0.5488281
594, -0.2863867, -0.5546875
595, -0.2931055, -0.5937500
596, -0.2964648, -0.6171875
597, -0.2813477, -0.6210938
598, -0.2880664, -0.6269531
599, -0.2838672, -0.5703125
600, -0.2855469, -0.5585938
601, -0.2670703, -0.5234375
602, -0.2662305, -0.5214844
603, -0.2729492, -0.5605469
604, -0.2788281, -0.5820312
605, -0.2788281, -0.5937500
606, -0.2922656, -0.5800781
607, -0.2931055, -0.5820312
608, -0.2805078, -0.5078125
609, -0.2721094, -0.5117188
610, -0.2670703, -0.5234375
611, -0.2939453, -0.5566406
612, -0.2931055, -0.5605469
613, -0.2805078, -0.5761719
614, -0.2771484, -0.5664062
615, -0.2796680, -0.5351562
616, -0.2653906, -0.4921875
617, -0.2754687, -0.5019531
618, -0.2595117, -0.4843750
619, -0.2620312, -0.4921875
620, -0.2620312, -0.4648438
621, -0.2586719, -0.4316406
622, -0.2611914, -0.4414062
623, -0.2788281, -0.4335938
624, -0.2763086, -0.4179688
625, -0.2695898, -0.3574219
626, -0.2704297, -0.3886719
627, -0.2569922, -0.3886719
628, -0.2611914, -0.4375000
629, -0.2889062, -0.4511719
630, -0.2779883, -0.4746094
631, -0.2863867, -0.4882812
632, -0.2737891, -0.4589844
633, -0.2653906, -0.4316406
634, -0.2771484, -0.4140625
635, -0.2569922, -0.3867188
636, -0.2721094, -0.4062500
637, -0.2637109, -0.3847656
638, -0.2452344, -0.3613281
639, -0.2603516, -0.3320312
640, -0.2595117, -0.3535156
641, -0.2578320, -0.3378906
642, -0.2771484, -0.3496094
643, -0.2805078, -0.3007812
644, -0.2620312, -0.2382812
645, -0.2586719, -0.2773438
646, -0.2662305, -0.3007812
647, -0.2653906, -0.3417969
648, -0.2897461, -0.3046875
649, -0.2947852, -0.2714844
650, -0.2813477, -0.2324219
651, -0.2737891, -0.2167969
652, -0.2494336, -0.1953125
653, -0.2729492, -0.1660156
654, -0.2737891, -0.1777344
655, -0.2855469, -0.1582031
656, -0.2863867, -0.0957031
657, -0.2746289, -0.0957031
658, -0.2805078, -0.1152344
659, -0.2695898, -0.1152344
660, -0.2838672, -0.0800781
661, -0.2847070, -0.0781250
662, -0.2721094, -0.0761719
663, -0.2763086, -0.0839844
664, -0.2981445, -0.0722656
665, -0.2863867, -0.0156250
666, -0.2897461,  0.0136719
667, -0.2847070,  0.0039062
668, -0.2737891, -0.0214844
669, -0.2754687, -0.0722656
670, -0.2754687, -0.0351562
671, -0.2771484, -0.0351562
672, -0.2821875, -0.0937500
673, -0.2695898, -0.0644531
674, -0.2721094, -0.1035156
675, -0.2964648, -0.1171875
676, -0.2872266, -0.1074219
677, -0.2653906, -0.1367188
678, -0.2645508, -0.1367188
679, -0.2603516, -0.1621094
680, -0.2729492, -0.0976562
681, -0.2914258, -0.0585938
682, -0.2914258, -0.0664062
683, -0.2721094, -0.0917969
684, -0.2721094, -0.1210938
685, -0.2847070, -0.1191406
686, -0.3006641, -0.1621094
687, -0.2754687, -0.1191406
688, -0.2611914, -0.1562500
689, -0.2603516, -0.1347656
690, -0.2679102, -0.0976562
691, -0.2704297, -0.1269531
692, -0.2771484, -0.1191406
693, -0.2662305, -0.1542969
694, -0.2586719, -0.1562500
695, -0.2427148, -0.1445312
696, -0.2477539, -0.1503906
697, -0.2477539, -0.1777344
698, -0.2653906, -0.1191406
699, -0.2628711, -0.0976562
700, -0.2477539, -0.1074219
701, -0.2611914, -0.1640625
702, -0.2544727, -0.1171875
703, -0.2460742, -0.1347656
704, -0.2477539, -0.1230469
705, -0.2569922, -0.1230469
706, -0.2721094, -0.1308594
707, -0.2729492, -0.1679688
708, -0.2729492, -0.1445312
709, -0.2779883, -0.1308594
710, -0.2746289, -0.1191406
711, -0.2553125, -0.1640625
712, -0.2553125, -0.1640625
713, -0.2586719, -0.1640625
714, -0.2603516, -0.2246094
715, -0.2569922, -0.2226562
716, -0.2595117, -0.1933594
717, -0.2511133, -0.1601562
718, -0.2418750, -0.2187500
719, -0.2536328, -0.2460938
720, -0.2469141, -0.2421875
721, -0.2452344, -0.2402344
722, -0.2569922, -0.2675781
723, -0.2620312, -0.2675781
724, -0.2586719, -0.3457031
725, -0.2452344, -0.3476562
726, -0.2553125, -0.3652344
727, -0.2502734, -0.3984375
728, -0.2611914, -0.4550781
729, -0.2637109, -0.4882812
730, -0.2771484, -0.5214844
731, -0.2704297, -0.5039062
732, -0.2813477, -0.5175781
733, -0.2863867, -0.5429688
734, -0.2821875, -0.5722656
735, -0.2695898, -0.5449219
736, -0.2662305, -0.5292969
737, -0.2687500, -0.5195312
738, -0.2611914, -0.4882812
739, -0.2595117, -0.5019531
740, -0.2519531, -0.5019531
741, -0.2611914, -0.5097656
742, -0.2687500, -0.5156250
743, -0.2704297, -0.4785156
744, -0.2763086, -0.5371094
745, -0.2805078, -0.5156250
746, -0.2863867, -0.5136719
747, -0.2964648, -0.5214844
748, -0.3006641, -0.5195312
749, -0.2947852, -0.5371094
750, -0.2754687, -0.5468750
751, -0.2914258, -0.5371094
752, -0.2897461, -0.5371094
753, -0.3023437, -0.5605469
754, -0.2989844, -0.5664062
755, -0.2905859, -0.5527344
756, -0.3048633, -0.5566406
757, -0.3031836, -0.5253906
758, -0.3015039, -0.5117188
759, -0.2973047, -0.5097656
760, -0.3149414, -0.5039062
761, -0.3073828, -0.4863281
762, -0.3132617, -0.4746094
763, -0.3048633, -0.4746094
764, -0.3015039, -0.4980469
765, -0.3048633, -0.4960938
766, -0.2855469, -0.5195312
767, -0.2931055, -0.5273438
768, -0.2872266, -0.5546875
769, -0.3015039, -0.5761719
770, -0.2973047, -0.5937500
771, -0.2914258, -0.5937500
772, -0.3065430, -0.6113281
773, -0.2989844, -0.6171875
774, -0.2964648, -0.6191406
775, -0.2922656, -0.6230469
776, -0.2788281, -0.6132812
777, -0.2863867, -0.5976562
778, -0.2981445, -0.6347656
779, -0.2989844, -0.6308594
780, -0.2788281, -0.5898438
781, -0.2838672, -0.5625000
782, -0.2897461, -0.6074219
783, -0.2947852, -0.5898438
784, -0.3015039, -0.5937500
785, -0.2931055, -0.5722656
786, -0.2788281, -0.5371094
787, -0.2662305, -0.5332031
788, -0.2729492, -0.5234375
789, -0.2855469, -0.4843750
790, -0.2779883, -0.4960938
791, -0.2737891, -0.4941406
792, -0.2729492, -0.4980469
793, -0.2721094, -0.4902344
794, -0.2796680, -0.5312500
795, -0.2779883, -0.4824219
796, -0.2914258, -0.4921875
797, -0.2998242, -0.4765625
798, -0.3048633, -0.4960938
799, -0.2905859, -0.5214844
800, -0.2922656, -0.5332031
801, -0.2687500, -0.4414062
802, -0.2695898, -0.4355469
803, -0.2494336, -0.4121094
804, -0.2679102, -0.4707031
805, -0.2771484, -0.5429688
806, -0.2872266, -0.5488281
807, -0.2897461, -0.5937500
808, -0.2830273, -0.5859375
809, -0.2872266, -0.6152344
810, -0.2981445, -0.6113281
811, -0.2939453, -0.5585938
812, -0.2779883, -0.5351562
813, -0.2964648, -0.5273438
814, -0.2721094, -0.5039062
815, -0.2746289, -0.4433594
816, -0.2813477, -0.4726562
817, -0.2931055, -0.4804688
818, -0.2805078, -0.4414062
819, -0.2721094, -0.4257812
820, -0.2670703, -0.3691406
821, -0.2477539, -0.3808594
822, -0.2511133, -0.4082031
823, -0.2603516, -0.4257812
824, -0.2754687, -0.4863281
825, -0.2704297, -0.5332031
826, -0.2662305, -0.4902344
827, -0.2889062, -0.5097656
828, -0.2830273, -0.4687500
829, -0.2821875, -0.4277344
830, -0.2880664, -0.4765625
831, -0.2838672, -0.4824219
832, -0.2695898, -0.4687500
833, -0.2771484, -0.5234375
834, -0.2805078, -0.5312500
835, -0.2729492, -0.5312500
836, -0.2536328, -0.5175781
837, -0.2511133, -0.5097656
838, -0.2679102, -0.5371094
839, -0.2586719, -0.5253906
840, -0.2595117, -0.5449219
841, -0.2712695, -0.5136719
842, -0.2679102, -0.5175781
843, -0.2653906, -0.5429688
844, -0.2603516, -0.5449219
845, -0.2754687, -0.5449219
846, -0.2771484, -0.5722656
847, -0.2721094, -0.5664062
848, -0.2779883, -0.6191406
849, -0.2855469, -0.6425781
850, -0.3057031, -0.6796875
851, -0.2889062, -0.6484375
852, -0.2788281, -0.6191406
853, -0.2704297, -0.5859375
854, -0.2754687, -0.5703125
855, -0.2737891, -0.5566406
856, -0.2872266, -0.5371094
857, -0.2855469, -0.5136719
858, -0.2746289, -0.4804688
859, -0.2763086, -0.4843750
860, -0.2771484, -0.4121094
861, -0.2721094, -0.4238281
862, -0.2670703, -0.4257812
863, -0.2830273, -0.4199219
864, -0.2905859, -0.4414062
865, -0.2872266, -0.4531250
866, -0.2628711, -0.4179688
867, -0.2645508, -0.4277344
868, -0.2527930, -0.4433594
869, -0.2679102, -0.4648438
870, -0.2813477, -0.4199219
871, -0.2746289, -0.4199219
