# Iteration, E/spin, M/spin
123, -0.3032227,  0.5488281
124, -0.3084961,  0.5917969
125, -0.3058594,  0.5996094
126, -0.3181641,  0.6523438
127, -0.3023438,  0.6445312
128, -0.3032227,  0.6210938
129, -0.3155273,  0.6679688
130, -0.2979492,  0.5820312
131, -0.3093750,  0.5664062
132, -0.3155273,  0.5937500
133, -0.3084961,  0.5839844
134, -0.3058594,  0.5800781
135, -0.3067383,  0.5371094
136, -0.3181641,  0.5664062
137, -0.3093750,  0.5546875
138, -0.2979492,  0.5019531
139, -0.3084961,  0.4902344
140, -0.3005859,  0.5117188
141, -0.3260742,  0.5917969
142, -0.3304688,  0.5781250
143, -0.3260742,  0.6074219
144, -0.3199219,  0.5839844
145, -0.3190430,  0.5800781
146, -0.3111328,  0.5605469
147, -0.3208008,  0.5429688
148, -0.3128906,  0.5527344
149, -0.3225586,  0.5449219
150, -0.3278320,  0.5566406
151, -0.3234375,  0.5605469
152, -0.3111328,  0.4589844
153, -0.3049805,  0.4824219
154, -0.3146484,  0.4902344
155, -0.3199219,  0.4960938
156, -0.2830078,  0.4394531
157, -0.2838867,  0.4160156
158, -0.3005859,  0.4257812
159, -0.2997070,  0.4140625
160, -0.3041016,  0.4003906
161, -0.3032227,  0.3808594
162, -0.2953125,  0.4023438
163, -0.3234375,  0.4101562
164, -0.3155273,  0.4335938
165, -0.2935547,  0.3925781
166, -0.2970703,  0.3886719
167, -0.2856445,  0.4101562
168, -0.2909180,  0.4453125
169, -0.3225586,  0.4589844
170, -0.3181641,  0.4296875
171, -0.3120117,  0.4003906
172, -0.3005859,  0.4179688
173, -0.3023438,  0.3964844
174, -0.3041016,  0.4238281
175, -0.3093750,  0.4277344
176, -0.3375000,  0.4316406
177, -0.3287109,  0.4042969
178, -0.3146484,  0.3613281
179, -0.3137695,  0.2890625
180, -0.3049805,  0.2949219
181, -0.3164063,  0.2617188
182, -0.3172852,  0.2363281
183, -0.3146484,  0.2011719
184, -0.3190430,  0.2167969
185, -0.3111328,  0.2148438
186, -0.3172852,  0.2695312
187, -0.3260742,  0.2578125
188, -0.3331055,  0.2890625
189, -0.3155273,  0.2871094
190, -0.3199219,  0.2773438
191, -0.3208008,  0.2753906
192, -0.3120117,  0.2402344
193, -0.3084961,  0.2500000
194, -0.3076172,  0.2304688
195, -0.3093750,  0.2500000
196, -0.2961914,  0.2265625
197, -0.2944336,  0.1972656
198, -0.2900391,  0.2011719
199, -0.3093750,  0.2363281
200, -0.3102539,  0.2285156
201, -0.2979492,  0.2382812
202, -0.2900391,  0.1894531
203, -0.2821289,  0.1718750
204, -0.3023438,  0.1953125
205, -0.3005859,  0.2207031
206, -0.2979492,  0.1953125
207, -0.2847656,  0.2011719
208, -0.2909180,  0.2226562
209, -0.2874023,  0.1992188
210, -0.2917969,  0.1601562
211, -0.2830078,  0.1484375
212, -0.2847656,  0.1660156
213, -0.2803711,  0.1933594
214, -0.2838867,  0.2226562
215, -0.2750977,  0.2304688
216, -0.2768555,  0.2519531
217, -0.2970703,  0.1914062
218, -0.3058594,  0.2167969
219, -0.3067383,  0.2226562
220, -0.2935547,  0.1972656
221, -0.3208008,  0.2480469
222, -0.3111328,  0.2109375
223, -0.3067383,  0.2128906
224, -0.2961914,  0.1894531
225, -0.3049805,  0.1894531
226, -0.3164063,  0.2148438
227, -0.3111328,  0.2265625
228, -0.2979492,  0.2675781
229, -0.2917969,  0.2519531
230, -0.2891602,  0.2578125
231, -0.2944336,  0.2167969
232, -0.2671875,  0.1992188
233, -0.2882813,  0.2421875
234, -0.2856445,  0.2421875
235, -0.2935547,  0.2656250
236, -0.2865234,  0.2578125
237, -0.2803711,  0.3105469
238, -0.2856445,  0.3378906
239, -0.2742188,  0.3378906
240, -0.2750977,  0.4003906
241, -0.2680664,  0.3457031
242, -0.2856445,  0.3847656
243, -0.2988281,  0.4042969
244, -0.2997070,  0.4199219
245, -0.3067383,  0.3964844
246, -0.3120117,  0.4257812
247, -0.3137695,  0.4160156
248, -0.3005859,  0.3964844
249, -0.2953125,  0.4160156
250, -0.2961914,  0.4296875
251, -0.3005859,  0.4218750
252, -0.3032227,  0.4414062
253, -0.2900391,  0.4160156
254, -0.2970703,  0.4121094
255, -0.2909180,  0.4257812
256, -0.2909180,  0.4160156
257, -0.2979492,  0.4140625
258, -0.3041016,  0.4160156
259, -0.3208008,  0.4296875
260, -0.3225586,  0.4316406
261, -0.3005859,  0.4433594
262, -0.3049805,  0.4628906
263, -0.2979492,  0.4609375
264, -0.3076172,  0.4804688
265, -0.3251953,  0.4882812
266, -0.3313477,  0.5078125
267, -0.3339844,  0.5488281
268, -0.3313477,  0.5449219
269, -0.3260742,  0.5117188
270, -0.3155273,  0.5058594
271, -0.3067383,  0.4843750
272, -0.3120117,  0.4824219
273, -0.3076172,  0.4511719
274, -0.3120117,  0.5000000
275, -0.3181641,  0.5253906
276, -0.3093750,  0.5390625
277, -0.3093750,  0.5390625
278, -0.2979492,  0.5332031
279, -0.3023438,  0.5292969
280, -0.2988281,  0.5273438
281, -0.3058594,  0.5039062
282, -0.2944336,  0.5097656
283, -0.3032227,  0.5292969
284, -0.2953125,  0.5449219
285, -0.3084961,  0.5742188
286, -0.3128906,  0.5527344
287, -0.2935547,  0.5351562
288, -0.3014648,  0.5761719
289, -0.3076172,  0.5566406
290, -0.2953125,  0.5410156
291, -0.2953125,  0.5468750
292, -0.3120117,  0.5761719
293, -0.3243164,  0.6054688
294, -0.3181641,  0.6367188
295, -0.3445313,  0.6738281
296, -0.3410156,  0.6738281
297, -0.3102539,  0.6582031
298, -0.3260742,  0.6757812
299, -0.3120117,  0.6718750
300, -0.3172852,  0.6640625
301, -0.3295898,  0.7402344
302, -0.3401367,  0.7714844
303, -0.3436523,  0.7929688
304, -0.3392578,  0.7773438
305, -0.3375000,  0.7714844
306, -0.3357422,  0.7578125
307, -0.3445313,  0.8105469
308, -0.3506836,  0.8261719
309, -0.3550781,  0.8359375
310, -0.3585938,  0.8437500
311, -0.3331055,  0.7988281
312, -0.3243164,  0.7734375
313, -0.3392578,  0.7988281
314, -0.3313477,  0.7753906
315, -0.3260742,  0.7636719
316, -0.3278320,  0.7675781
317, -0.3243164,  0.7617188
318, -0.3577148,  0.8300781
319, -0.3673828,  0.8261719
320, -0.3550781,  0.8378906
321, -0.3638672,  0.8281250
322, -0.3436523,  0.8105469
323, -0.3541992,  0.8085938
324, -0.3480469,  0.7929688
325, -0.3480469,  0.7968750
326, -0.3489258,  0.7812500
327, -0.3401367,  0.7968750
328, -0.3357422,  0.8007812
329, -0.3436523,  0.8085938
330, -0.3401367,  0.8144531
331, -0.3585938,  0.8496094
332, -0.3744141,  0.8828125
333, -0.3621094,  0.8671875
334, -0.3761719,  0.8691406
335, -0.3665039,  0.8554688
336, -0.3735352,  0.8710938
337, -0.3647461,  0.8496094
338, -0.3665039,  0.8417969
339, -0.3603516,  0.8222656
340, -0.3585938,  0.8281250
341, -0.3621094,  0.8359375
342, -0.3629883,  0.8457031
343, -0.3559570,  0.8359375
344, -0.3559570,  0.8476562
345, -0.3577148,  0.8632812
346, -0.3515625,  0.8535156
347, -0.3331055,  0.8105469
348, -0.3454102,  0.8242188
349, -0.3471680,  0.8359375
350, -0.3401367,  0.7988281
351, -0.3524414,  0.8300781
352, -0.3577148,  0.8242188
353, -0.3559570,  0.8437500
354, -0.3638672,  0.8632812
355, -0.3506836,  0.8378906
356, -0.3410156,  0.8281250
357, -0.3357422,  0.8066406
358, -0.3375000,  0.8027344
359, -0.3410156,  0.8085938
360, -0.3251953,  0.7753906
361, -0.3471680,  0.8261719
362, -0.3401367,  0.8125000
363, -0.3436523,  0.8203125
364, -0.3577148,  0.8164062
365, -0.3392578,  0.7675781
366, -0.3392578,  0.7558594
367, -0.3251953,  0.7402344
368, -0.3348633,  0.7617188
369, -0.3366211,  0.7714844
370, -0.3366211,  0.7539062
371, -0.3304688,  0.7558594
372, -0.3410156,  0.7441406
373, -0.3401367,  0.7753906
374, -0.3603516,  0.8046875
375, -0.3533203,  0.7871094
376, -0.3357422,  0.7421875
377, -0.3322266,  0.7480469
378, -0.3331055,  0.7441406
379, -0.3331055,  0.7617188
380, -0.3322266,  0.7734375
381, -0.3471680,  0.7871094
382, -0.3418945,  0.8027344
383, -0.3471680,  0.8027344
384, -0.3295898,  0.7500000
385, -0.3234375,  0.7285156
386, -0.3120117,  0.7421875
387, -0.3348633,  0.7617188
388, -0.3383789,  0.7949219
389, -0.3515625,  0.7929688
390, -0.3418945,  0.7812500
391, -0.3471680,  0.8066406
392, -0.3524414,  0.8105469
393, -0.3489258,  0.8242188
394, -0.3471680,  0.7949219
395, -0.3471680,  0.7988281
396, -0.3445313,  0.7734375
397, -0.3304688,  0.7617188
398, -0.3304688,  0.7792969
399, -0.3445313,  0.7773438
400, -0.3401367,  0.7421875
401, -0.3348633,  0.7578125
402, -0.3401367,  0.7304688
403, -0.3234375,  0.6835938
404, -0.3260742,  0.6972656
405, -0.3225586,  0.7343750
406, -0.3339844,  0.7519531
407, -0.3489258,  0.7792969
408, -0.3489258,  0.7890625
409, -0.3339844,  0.7890625
410, -0.3427734,  0.7968750
411, -0.3313477,  0.7617188
412, -0.3339844,  0.7871094
413, -0.3533203,  0.8046875
414, -0.3577148,  0.7968750
415, -0.3322266,  0.7597656
416, -0.3383789,  0.7578125
417, -0.3454102,  0.7636719
418, -0.3568359,  0.7851562
419, -0.3533203,  0.7675781
420, -0.3462891,  0.7363281
421, -0.3524414,  0.7343750
422, -0.3524414,  0.7597656
423, -0.3489258,  0.7597656
424, -0.3445313,  0.7382812
425, -0.3454102,  0.7304688
426, -0.3357422,  0.7265625
427, -0.3287109,  0.7363281
428, -0.3304688,  0.7617188
429, -0.3331055,  0.8007812
430, -0.3172852,  0.7363281
431, -0.3427734,  0.7636719
432, -0.3436523,  0.7617188
433, -0.3603516,  0.7968750
434, -0.3489258,  0.7871094
435, -0.3313477,  0.7656250
436, -0.3295898,  0.7773438
437, -0.3313477,  0.7675781
438, -0.3392578,  0.7871094
439, -0.3462891,  0.8105469
440, -0.3638672,  0.8496094
441, -0.3541992,  0.8300781
442, -0.3471680,  0.8125000
443, -0.3427734,  0.8066406
444, -0.3401367,  0.8046875
445, -0.3585938,  0.8359375
446, -0.3673828,  0.8417969
447, -0.3665039,  0.8535156
448, -0.3594727,  0.8593750
449, -0.3498047,  0.8164062
450, -0.3744141,  0.8554688
451, -0.3682617,  0.8632812
452, -0.3788086,  0.8593750
453, -0.3577148,  0.8222656
454, -0.3410156,  0.8046875
455, -0.3313477,  0.7792969
456, -0.3498047,  0.8261719
457, -0.3559570,  0.8437500
458, -0.3383789,  0.8203125
459, -0.3515625,  0.8320312
460, -0.3621094,  0.8437500
461, -0.3656250,  0.8300781
462, -0.3489258,  0.8203125
463, -0.3436523,  0.8261719
464, -0.3656250,  0.8652344
465, -0.3594727,  0.8378906
466, -0.3700195,  0.8574219
467, -0.3392578,  0.8085938
468, -0.3585938,  0.8320312
469, -0.3612305,  0.8476562
470, -0.3568359,  0.8535156
471, -0.3471680,  0.8320312
472, -0.3348633,  0.8105469
473, -0.3445313,  0.8183594
474, -0.3454102,  0.7968750
475, -0.3401367,  0.7910156
476, -0.3357422,  0.7734375
477, -0.3313477,  0.7851562
478, -0.3392578,  0.8007812
479, -0.3410156,  0.8027344
480, -0.3462891,  0.7929688
481, -0.3401367,  0.7753906
482, -0.3357422,  0.7597656
483, -0.3541992,  0.8007812
484, -0.3418945,  0.7890625
485, -0.3524414,  0.8125000
486, -0.3445313,  0.7929688
487, -0.3251953,  0.7656250
488, -0.3251953,  0.7558594
489, -0.3225586,  0.7265625
490, -0.3331055,  0.7578125
491, -0.3313477,  0.7441406
492, -0.3331055,  0.7480469
493, -0.3331055,  0.7539062
494, -0.3331055,  0.7500000
495, -0.3357422,  0.7500000
496, -0.3480469,  0.7851562
497, -0.3436523,  0.7734375
498, -0.3287109,  0.7539062
499, -0.3427734,  0.7773438
500, -0.3498047,  0.7890625
501, -0.3489258,  0.8105469
502, -0.3383789,  0.7910156
503, -0.3366211,  0.7832031
504, -0.3577148,  0.8183594
505, -0.3594727,  0.8203125
506, -0.3480469,  0.7988281
507, -0.3541992,  0.8027344
508, -0.3506836,  0.7988281
509, -0.3656250,  0.8320312
510, -0.3647461,  0.8496094
511, -0.3506836,  0.8339844
512, -0.3524414,  0.8261719
513, -0.3612305,  0.8398438
514, -0.3603516,  0.8476562
515, -0.3568359,  0.8417969
516, -0.3489258,  0.8398438
517, -0.3401367,  0.7988281
518, -0.3339844,  0.7792969
519, -0.3313477,  0.7656250
520, -0.3383789,  0.7675781
521, -0.3480469,  0.7832031
522, -0.3401367,  0.7832031
523, -0.3331055,  0.7792969
524, -0.3278320,  0.7636719
525, -0.3234375,  0.7421875
526, -0.3093750,  0.7128906
527, -0.3322266,  0.7714844
528, -0.3515625,  0.8066406
529, -0.3506836,  0.8183594
530, -0.3436523,  0.8007812
531, -0.3454102,  0.8085938
532, -0.3208008,  0.7617188
533, -0.3313477,  0.7773438
534, -0.3032227,  0.7207031
535, -0.3023438,  0.7285156
536, -0.3032227,  0.6992188
537, -0.3164063,  0.7050781
538, -0.3120117,  0.6972656
539, -0.3260742,  0.7304688
540, -0.3111328,  0.7148438
541, -0.3111328,  0.6660156
542, -0.3199219,  0.7109375
543, -0.3401367,  0.7500000
544, -0.3304688,  0.7558594
545, -0.3208008,  0.7382812
546, -0.3295898,  0.7480469
547, -0.3462891,  0.7812500
548, -0.3638672,  0.8300781
549, -0.3392578,  0.8085938
550, -0.3445313,  0.8125000
551, -0.3366211,  0.7988281
552, -0.3506836,  0.8242188
553, -0.3647461,  0.8515625
554, -0.3577148,  0.8457031
555, -0.3629883,  0.8632812
556, -0.3647461,  0.8750000
557, -0.3788086,  0.8867188
558, -0.3691406,  0.8789062
559, -0.3577148,  0.8535156
560, -0.3410156,  0.8417969
561, -0.3471680,  0.8476562
562, -0.3436523,  0.8398438
563, -0.3427734,  0.8261719
564, -0.3401367,  0.8261719
565, -0.3612305,  0.8339844
566, -0.3410156,  0.8066406
567, -0.3251953,  0.7519531
568, -0.3533203,  0.8066406
569, -0.3612305,  0.8281250
570, -0.3691406,  0.8613281
571, -0.3533203,  0.8242188
572, -0.3427734,  0.7949219
573, -0.3524414,  0.8164062
574, -0.3454102,  0.7832031
575, -0.3550781,  0.8007812
576, -0.3533203,  0.8164062
577, -0.3541992,  0.8144531
578, -0.3533203,  0.8144531
579, -0.3665039,  0.8476562
580, -0.3656250,  0.8359375
581, -0.3603516,  0.8203125
582, -0.3436523,  0.8046875
583, -0.3436523,  0.8027344
584, -0.3462891,  0.8144531
585, -0.3489258,  0.8222656
586, -0.3524414,  0.8066406
587, -0.3462891,  0.8027344
588, -0.3489258,  0.8105469
589, -0.3418945,  0.7968750
590, -0.3445313,  0.8007812
591, -0.3471680,  0.7871094
592, -0.3462891,  0.7968750
593, -0.3638672,  0.8281250
594, -0.3506836,  0.7988281
595, -0.3541992,  0.8027344
596, -0.3550781,  0.8125000
597, -0.3550781,  0.8281250
598, -0.3418945,  0.8242188
599, -0.3383789,  0.8222656
600, -0.3568359,  0.8085938
601, -0.3533203,  0.7929688
602, -0.3462891,  0.7753906
603, -0.3427734,  0.6992188
604, -0.3427734,  0.7187500
605, -0.3322266,  0.6816406
606, -0.3295898,  0.7050781
607, -0.3339844,  0.7246094
608, -0.3366211,  0.7246094
609, -0.3339844,  0.7617188
610, -0.3339844,  0.7792969
611, -0.3304688,  0.7695312
612, -0.3155273,  0.7343750
613, -0.3243164,  0.7480469
614, -0.3331055,  0.7578125
615, -0.3339844,  0.7617188
616, -0.3339844,  0.7656250
617, -0.3375000,  0.7851562
618, -0.3357422,  0.7812500
619, -0.3533203,  0.7988281
620, -0.3462891,  0.7792969
621, -0.3577148,  0.7734375
622, -0.3462891,  0.7558594
623, -0.3427734,  0.7734375
624, -0.3480469,  0.7675781
625, -0.3489258,  0.7812500
626, -0.3427734,  0.7792969
627, -0.3454102,  0.7675781
628, -0.3418945,  0.7382812
629, -0.3383789,  0.7343750
630, -0.3410156,  0.7753906
631, -0.3594727,  0.8164062
632, -0.3401367,  0.7871094
633, -0.3445313,  0.7851562
634, -0.3304688,  0.7753906
635, -0.3383789,  0.7812500
636, -0.3348633,  0.8085938
637, -0.3313477,  0.7656250
638, -0.3164063,  0.7753906
639, -0.3234375,  0.7812500
640, -0.3172852,  0.7500000
641, -0.3339844,  0.7812500
642, -0.3454102,  0.7890625
643, -0.3383789,  0.7558594
644, -0.3366211,  0.7324219
645, -0.3418945,  0.7578125
646, -0.3454102,  0.7382812
647, -0.3418945,  0.7500000
648, -0.3541992,  0.7656250
649, -0.3524414,  0.7734375
650, -0.3418945,  0.7851562
651, -0.3392578,  0.7636719
652, -0.3348633,  0.7500000
653, -0.3550781,  0.7812500
654, -0.3559570,  0.7675781
655, -0.3621094,  0.7773438
656, -0.3515625,  0.8007812
657, -0.3612305,  0.7988281
658, -0.3700195,  0.8300781
659, -0.3665039,  0.8183594
660, -0.3445313,  0.7773438
661, -0.3533203,  0.8027344
662, -0.3445313,  0.7832031
663, -0.3357422,  0.7558594
664, -0.3331055,  0.7460938
665, -0.3155273,  0.7128906
666, -0.3243164,  0.6953125
667, -0.3304688,  0.6816406
668, -0.3102539,  0.6542969
669, -0.3076172,  0.6464844
670, -0.3111328,  0.6445312
671, -0.3234375,  0.6542969
672, -0.3137695,  0.6445312
673, -0.3005859,  0.6113281
674, -0.3023438,  0.6250000
675, -0.3137695,  0.6738281
676, -0.3181641,  0.6953125
677, -0.3313477,  0.6835938
678, -0.3401367,  0.6933594
679, -0.3278320,  0.6660156
680, -0.3427734,  0.6816406
681, -0.3339844,  0.6816406
682, -0.3208008,  0.6992188
683, -0.3251953,  0.6875000
684, -0.3058594,  0.6464844
685, -0.3093750,  0.6367188
686, -0.3243164,  0.6425781
687, -0.3155273,  0.6386719
688, -0.3102539,  0.5839844
689, -0.3084961,  0.5898438
690, -0.3093750,  0.6054688
691, -0.3172852,  0.5917969
692, -0.3137695,  0.5625000
693, -0.3225586,  0.6093750
694, -0.3084961,  0.5898438
695, -0.3383789,  0.6406250
696, -0.3392578,  0.6738281
697, -0.3401367,  0.6660156
698, -0.3331055,  0.6718750
699, -0.3287109,  0.6582031
700, -0.3287109,  0.6523438
701, -0.3331055,  0.6757812
702, -0.3375000,  0.6855469
703, -0.3269531,  0.7011719
704, -0.3216797,  0.6894531
705, -0.3269531,  0.6953125
706, -0.3251953,  0.6738281
707, -0.3304688,  0.7128906
708, -0.3304688,  0.7382812
709, -0.3392578,  0.7675781
710, -0.3427734,  0.7539062
711, -0.3462891,  0.7558594
712, -0.3462891,  0.7578125
713, -0.3304688,  0.7539062
714, -0.3260742,  0.7500000
715, -0.3436523,  0.8105469
716, -0.3568359,  0.8242188
717, -0.3665039,  0.8417969
718, -0.3568359,  0.8046875
719, -0.3577148,  0.7949219
720, -0.3515625,  0.7773438
721, -0.3506836,  0.7910156
722, -0.3656250,  0.8183594
723, -0.3550781,  0.7949219
724, -0.3621094,  0.7734375
725, -0.3629883,  0.7949219
726, -0.3524414,  0.7734375
727, -0.3410156,  0.7773438
728, -0.3313477,  0.7695312
729, -0.3489258,  0.7949219
730, -0.3489258,  0.8105469
731, -0.3550781,  0.8125000
732, -0.3585938,  0.8476562
733, -0.3673828,  0.8574219
734, -0.3673828,  0.8515625
735, -0.3691406,  0.8417969
736, -0.3498047,  0.8144531
737, -0.3410156,  0.8066406
738, -0.3454102,  0.7832031
739, -0.3480469,  0.7812500
740, -0.3322266,  0.7558594
741, -0.3322266,  0.7675781
742, -0.3454102,  0.7773438
743, -0.3322266,  0.7812500
744, -0.3304688,  0.7812500
745, -0.3304688,  0.7714844
746, -0.3278320,  0.7753906
747, -0.3506836,  0.8183594
748, -0.3418945,  0.8085938
749, -0.3348633,  0.7714844
750, -0.3471680,  0.7949219
751, -0.3541992,  0.8144531
752, -0.3480469,  0.8066406
753, -0.3313477,  0.7636719
754, -0.3269531,  0.7578125
755, -0.3304688,  0.7285156
756, -0.3383789,  0.7363281
757, -0.3208008,  0.6738281
758, -0.3164063,  0.6738281
759, -0.3208008,  0.7207031
760, -0.3331055,  0.7421875
761, -0.3375000,  0.7636719
762, -0.3427734,  0.7714844
763, -0.3392578,  0.7968750
764, -0.3383789,  0.7890625
765, -0.3331055,  0.7734375
766, -0.3278320,  0.7539062
767, -0.3366211,  0.7382812
768, -0.3480469,  0.7773438
769, -0.3339844,  0.7871094
770, -0.3498047,  0.8007812
771, -0.3454102,  0.8242188
772, -0.3638672,  0.8554688
773, -0.3726563,  0.8593750
774, -0.3796875,  0.8632812
775, -0.3577148,  0.8496094
776, -0.3533203,  0.8320312
777, -0.3295898,  0.7714844
778, -0.3295898,  0.7500000
779, -0.3269531,  0.7500000
780, -0.3234375,  0.7246094
781, -0.3401367,  0.7480469
782, -0.3348633,  0.7480469
783, -0.3234375,  0.7089844
784, -0.3234375,  0.6933594
785, -0.3172852,  0.6933594
786, -0.3120117,  0.6855469
787, -0.3269531,  0.6894531
788, -0.3287109,  0.6816406
789, -0.3251953,  0.6796875
790, -0.3190430,  0.7070312
791, -0.3120117,  0.6777344
792, -0.3137695,  0.7031250
793, -0.3225586,  0.7441406
794, -0.3304688,  0.7792969
795, -0.3515625,  0.7988281
796, -0.3445313,  0.7949219
797, -0.3427734,  0.7968750
798, -0.3533203,  0.8125000
799, -0.3471680,  0.7792969
800, -0.3506836,  0.8144531
801, -0.3621094,  0.8593750
802, -0.3708984,  0.8710938
803, -0.3621094,  0.8222656
804, -0.3629883,  0.8164062
805, -0.3471680,  0.8144531
806, -0.3603516,  0.8417969
807, -0.3568359,  0.8339844
808, -0.3524414,  0.8281250
809, -0.3867188,  0.8867188
810, -0.3779297,  0.8496094
811, -0.3656250,  0.8398438
812, -0.3665039,  0.8515625
813, -0.3383789,  0.7812500
814, -0.3348633,  0.7617188
815, -0.3533203,  0.8027344
816, -0.3498047,  0.7714844
817, -0.3436523,  0.7792969
818, -0.3436523,  0.7734375
819, -0.3322266,  0.7382812
820, -0.3410156,  0.7597656
821, -0.3568359,  0.7910156
822, -0.3348633,  0.7539062
823, -0.3454102,  0.7578125
824, -0.3313477,  0.7167969
825, -0.3339844,  0.7402344
826, -0.3436523,  0.7421875
827, -0.3375000,  0.7324219
828, -0.3339844,  0.7597656
829, -0.3348633,  0.7871094
830, -0.3427734,  0.8007812
831, -0.3550781,  0.8417969
832, -0.3550781,  0.8476562
833, -0.3489258,  0.8359375
834, -0.3410156,  0.8281250
835, -0.3541992,  0.8417969
836, -0.3603516,  0.8515625
837, -0.3550781,  0.8359375
838, -0.3515625,  0.8359375
839, -0.3665039,  0.8535156
840, -0.3550781,  0.8339844
841, -0.3735352,  0.8808594
842, -0.3612305,  0.8574219
843, -0.3621094,  0.8554688
844, -0.3621094,  0.8398438
845, -0.3682617,  0.8359375
846, -0.3480469,  0.8300781
847, -0.3594727,  0.8417969
848, -0.3568359,  0.8437500
849, -0.3322266,  0.7792969
850, -0.3287109,  0.7695312
851, -0.3489258,  0.8261719
852, -0.3462891,  0.8183594
853, -0.3295898,  0.8066406
854, -0.3436523,  0.8222656
855, -0.3366211,  0.8203125
856, -0.3621094,  0.8613281
857, -0.3638672,  0.8750000
858, -0.3805664,  0.8964844
859, -0.3770508,  0.8847656
860, -0.3700195,  0.8710938
861, -0.3726563,  0.8867188
862, -0.3867188,  0.8984375
863, -0.3682617,  0.8808594
864, -0.3533203,  0.8437500
865, -0.3585938,  0.8359375
866, -0.3524414,  0.8457031
867, -0.3559570,  0.8457031
868, -0.3533203,  0.8457031
869, -0.3541992,  0.8457031
870, -0.3506836,  0.8457031
871, -0.3708984,  0.8789062
