# Iteration, E/spin, M/spin
89, -0.2780859, -0.5097656
90, -0.2690625, -0.5468750
91, -0.2698828, -0.5371094
92, -0.2731641, -0.5488281
93, -0.2682422, -0.5371094
94, -0.2567578, -0.5078125
95, -0.2460937, -0.5136719
96, -0.2715234, -0.5312500
97, -0.2739844, -0.5390625
98, -0.2731641, -0.5312500
99, -0.2764453, -0.5644531
100, -0.2567578, -0.5625000
101, -0.2772656, -0.5859375
102, -0.2838281, -0.5761719
103, -0.2887500, -0.5742188
104, -0.2756250, -0.5644531
105, -0.2518359, -0.4824219
106, -0.2510156, -0.4804688
107, -0.2518359, -0.4980469
108, -0.2575781, -0.4941406
109, -0.2575781, -0.5039062
110, -0.2493750, -0.4453125
111, -0.2534766, -0.4277344
112, -0.2518359, -0.3964844
113, -0.2501953, -0.3652344
114, -0.2518359, -0.3769531
115, -0.2567578, -0.4121094
116, -0.2608594, -0.3710938
117, -0.2403516, -0.3066406
118, -0.2518359, -0.3613281
119, -0.2674219, -0.3496094
120, -0.2428125, -0.3750000
121, -0.2469141, -0.4101562
122, -0.2469141, -0.3515625
123, -0.2567578, -0.3417969
124, -0.2477344, -0.3476562
125, -0.2526562, -0.3476562
126, -0.2608594, -0.3417969
127, -0.2518359, -0.2910156
128, -0.2510156, -0.3300781
129, -0.2600391, -0.3203125
130, -0.2362500, -0.3417969
131, -0.2460937, -0.3750000
132, -0.2518359, -0.3710938
133, -0.2551172, -0.4023438
134, -0.2403516, -0.3886719
135, -0.2436328, -0.4296875
136, -0.2518359, -0.4355469
137, -0.2452734, -0.3945312
138, -0.2575781, -0.4218750
139, -0.2551172, -0.3945312
140, -0.2559375, -0.3945312
141, -0.2485547, -0.3984375
142, -0.2542969, -0.4375000
143, -0.2674219, -0.4355469
144, -0.2682422, -0.4824219
145, -0.2649609, -0.4765625
146, -0.2501953, -0.4667969
147, -0.2583984, -0.4531250
148, -0.2337891, -0.4042969
149, -0.2272266, -0.4042969
150, -0.2264062, -0.3828125
151, -0.2206641, -0.3203125
152, -0.2411719, -0.3457031
153, -0.2395312, -0.3398438
154, -0.2378906, -0.3144531
155, -0.2198437, -0.2226562
156, -0.2165625, -0.2519531
157, -0.2305078, -0.2167969
158, -0.2247656, -0.2617188
159, -0.2255859, -0.2285156
160, -0.2206641, -0.2031250
161, -0.2223047, -0.1738281
162, -0.2165625, -0.2519531
163, -0.2305078, -0.2597656
164, -0.2305078, -0.2812500
165, -0.2255859, -0.2519531
166, -0.2452734, -0.2519531
167, -0.2378906, -0.2500000
168, -0.2313281, -0.2421875
169, -0.2518359, -0.2011719
170, -0.2608594, -0.2031250
171, -0.2485547, -0.2031250
172, -0.2657812, -0.2343750
173, -0.2698828, -0.2148438
174, -0.2600391, -0.2480469
175, -0.2567578, -0.2460938
176, -0.2559375, -0.2539062
177, -0.2485547, -0.2285156
178, -0.2452734, -0.2363281
179, -0.2477344, -0.2324219
180, -0.2551172, -0.3046875
181, -0.2518359, -0.3183594
182, -0.2559375, -0.3496094
183, -0.2395312, -0.3437500
184, -0.2493750, -0.3925781
185, -0.2526562, -0.3925781
186, -0.2387109, -0.3828125
187, -0.2567578, -0.3515625
188, -0.2469141, -0.3476562
189, -0.2534766, -0.3632812
190, -0.2501953, -0.3496094
191, -0.2452734, -0.3457031
192, -0.2460937, -0.3457031
193, -0.2821875, -0.3281250
194, -0.2600391, -0.3593750
195, -0.2575781, -0.3710938
196, -0.2551172, -0.3652344
197, -0.2592187, -0.3828125
198, -0.2805469, -0.4238281
199, -0.2772656, -0.4355469
200, -0.2690625, -0.4062500
201, -0.2912109, -0.4726562
202, -0.2813672, -0.4648438
203, -0.2756250, -0.4785156
204, -0.2690625, -0.4316406
205, -0.2780859, -0.4355469
206, -0.2739844, -0.4609375
207, -0.2649609, -0.4101562
208, -0.2723437, -0.4609375
209, -0.2592187, -0.4628906
210, -0.2616797, -0.4765625
211, -0.2526562, -0.4472656
212, -0.2600391, -0.4140625
213, -0.2534766, -0.3867188
214, -0.2625000, -0.3886719
215, -0.2583984, -0.3828125
216, -0.2510156, -0.3828125
217, -0.2649609, -0.4296875
218, -0.2690625, -0.4687500
219, -0.2748047, -0.4941406
220, -0.2739844, -0.5058594
221, -0.2821875, -0.5312500
222, -0.2698828, -0.4550781
223, -0.2690625, -0.4628906
224, -0.2715234, -0.4707031
225, -0.2715234, -0.4589844
226, -0.2682422, -0.4140625
227, -0.2698828, -0.4042969
228, -0.2772656, -0.4472656
229, -0.2559375, -0.4121094
230, -0.2690625, -0.4199219
231, -0.2772656, -0.4277344
232, -0.2698828, -0.4355469
233, -0.2682422, -0.4140625
234, -0.2616797, -0.3691406
235, -0.2608594, -0.3906250
236, -0.2764453, -0.3867188
237, -0.2731641, -0.4238281
238, -0.2756250, -0.3925781
239, -0.2616797, -0.3828125
240, -0.2698828, -0.4042969
241, -0.2625000, -0.3964844
242, -0.2625000, -0.3984375
243, -0.2436328, -0.3964844
244, -0.2337891, -0.3593750
245, -0.2583984, -0.4101562
246, -0.2452734, -0.4277344
247, -0.2641406, -0.4257812
248, -0.2641406, -0.4355469
249, -0.2608594, -0.4257812
250, -0.2748047, -0.3808594
251, -0.2797266, -0.4199219
252, -0.2583984, -0.4082031
253, -0.2608594, -0.4179688
254, -0.2551172, -0.4980469
255, -0.2707031, -0.4472656
256, -0.2600391, -0.4375000
257, -0.2534766, -0.4160156
258, -0.2649609, -0.4492188
259, -0.2666016, -0.4882812
260, -0.2608594, -0.5175781
261, -0.2633203, -0.5000000
262, -0.2698828, -0.4667969
263, -0.2559375, -0.4335938
264, -0.2748047, -0.4824219
265, -0.2698828, -0.4472656
266, -0.2641406, -0.4609375
267, -0.2641406, -0.4746094
268, -0.2723437, -0.5058594
269, -0.2608594, -0.4824219
270, -0.2444531, -0.4355469
271, -0.2452734, -0.4531250
272, -0.2666016, -0.4433594
273, -0.2838281, -0.4843750
274, -0.2805469, -0.5156250
275, -0.2723437, -0.4804688
276, -0.2690625, -0.5019531
277, -0.2731641, -0.4863281
278, -0.2600391, -0.4804688
279, -0.2698828, -0.4472656
280, -0.2748047, -0.4550781
281, -0.2912109, -0.4843750
282, -0.2666016, -0.4433594
283, -0.2854687, -0.4980469
284, -0.2846484, -0.5273438
285, -0.2879297, -0.5546875
286, -0.2920312, -0.5429688
287, -0.2920312, -0.5546875
288, -0.2895703, -0.5585938
289, -0.2887500, -0.5039062
290, -0.2739844, -0.5214844
291, -0.2707031, -0.5234375
292, -0.2534766, -0.5019531
293, -0.2625000, -0.5000000
294, -0.2723437, -0.4648438
295, -0.2739844, -0.5156250
296, -0.2674219, -0.4921875
297, -0.2748047, -0.4433594
298, -0.2739844, -0.4472656
299, -0.2772656, -0.4609375
300, -0.2698828, -0.4628906
301, -0.2592187, -0.4667969
302, -0.2633203, -0.4414062
303, -0.2567578, -0.4023438
304, -0.2534766, -0.4082031
305, -0.2641406, -0.4414062
306, -0.2510156, -0.4121094
307, -0.2551172, -0.3769531
308, -0.2444531, -0.3300781
309, -0.2395312, -0.3515625
310, -0.2305078, -0.2871094
311, -0.2337891, -0.2851562
312, -0.2313281, -0.2089844
313, -0.2501953, -0.1699219
314, -0.2493750, -0.1816406
315, -0.2534766, -0.1367188
316, -0.2501953, -0.1054688
317, -0.2436328, -0.1328125
318, -0.2493750, -0.0859375
319, -0.2526562, -0.1269531
320, -0.2608594, -0.1308594
321, -0.2600391, -0.1210938
322, -0.2460937, -0.0820312
323, -0.2526562, -0.0820312
324, -0.2616797, -0.0957031
325, -0.2526562, -0.1132812
326, -0.2583984, -0.0917969
327, -0.2542969, -0.1132812
328, -0.2411719, -0.1464844
329, -0.2436328, -0.1660156
330, -0.2583984, -0.1660156
331, -0.2493750, -0.2050781
332, -0.2485547, -0.2031250
333, -0.2452734, -0.2636719
334, -0.2559375, -0.2871094
335, -0.2633203, -0.2792969
336, -0.2616797, -0.2988281
337, -0.2419922, -0.2382812
338, -0.2460937, -0.2246094
339, -0.2378906, -0.2382812
340, -0.2452734, -0.1992188
341, -0.2526562, -0.2343750
342, -0.2280469, -0.1660156
343, -0.2411719, -0.2167969
344, -0.2411719, -0.1933594
345, -0.2378906, -0.2011719
346, -0.2428125, -0.2148438
347, -0.2378906, -0.2226562
348, -0.2485547, -0.2851562
349, -0.2378906, -0.2753906
350, -0.2362500, -0.2832031
351, -0.2378906, -0.2597656
352, -0.2305078, -0.1914062
353, -0.2313281, -0.1855469
354, -0.2403516, -0.1933594
355, -0.2583984, -0.1523438
356, -0.2510156, -0.1835938
357, -0.2362500, -0.1757812
358, -0.2444531, -0.1328125
359, -0.2534766, -0.1386719
360, -0.2534766, -0.0742188
361, -0.2485547, -0.1503906
362, -0.2477344, -0.1757812
363, -0.2419922, -0.1796875
364, -0.2518359, -0.2109375
365, -0.2534766, -0.2031250
366, -0.2501953, -0.1718750
367, -0.2641406, -0.1679688
368, -0.2739844, -0.1171875
369, -0.2846484, -0.1093750
370, -0.2666016, -0.1054688
371, -0.2444531, -0.1210938
372, -0.2362500, -0.1347656
373, -0.2551172, -0.1699219
374, -0.2583984, -0.2050781
375, -0.2518359, -0.2089844
376, -0.2354297, -0.2109375
377, -0.2354297, -0.2226562
378, -0.2378906, -0.2128906
379, -0.2329687, -0.2441406
380, -0.2485547, -0.2695312
381, -0.2501953, -0.3730469
382, -0.2444531, -0.3769531
383, -0.2428125, -0.3691406
384, -0.2477344, -0.3984375
385, -0.2526562, -0.3886719
386, -0.2460937, -0.3535156
387, -0.2493750, -0.3007812
388, -0.2633203, -0.2851562
389, -0.2567578, -0.2871094
390, -0.2534766, -0.2109375
391, -0.2436328, -0.2050781
392, -0.2321484, -0.1386719
393, -0.2264062, -0.0898438
394, -0.2493750, -0.0546875
395, -0.2600391, -0.0761719
396, -0.2575781, -0.1679688
397, -0.2428125, -0.1230469
398, -0.2542969, -0.1933594
399, -0.2354297, -0.0878906
400, -0.2428125, -0.0839844
401, -0.2534766, -0.1289062
402, -0.2428125, -0.1269531
403, -0.2288672, -0.1953125
404, -0.2378906, -0.2148438
405, -0.2329687, -0.2089844
406, -0.2411719, -0.2187500
407, -0.2362500, -0.2226562
408, -0.2600391, -0.2480469
409, -0.2526562, -0.3085938
410, -0.2592187, -0.3847656
411, -0.2542969, -0.3632812
412, -0.2682422, -0.3457031
413, -0.2961328, -0.4160156
414, -0.2813672, -0.4218750
415, -0.2821875, -0.3984375
416, -0.2739844, -0.3769531
417, -0.2682422, -0.3593750
418, -0.2666016, -0.3378906
419, -0.2485547, -0.3066406
420, -0.2428125, -0.3281250
421, -0.2419922, -0.3320312
422, -0.2387109, -0.3066406
423, -0.2428125, -0.2636719
424, -0.2510156, -0.2910156
425, -0.2625000, -0.3105469
426, -0.2501953, -0.3398438
427, -0.2526562, -0.3359375
428, -0.2403516, -0.3710938
429, -0.2411719, -0.4238281
430, -0.2657812, -0.4414062
431, -0.2608594, -0.4375000
432, -0.2501953, -0.4140625
433, -0.2378906, -0.3632812
434, -0.2444531, -0.3496094
435, -0.2387109, -0.3515625
436, -0.2542969, -0.4277344
437, -0.2469141, -0.4414062
438, -0.2592187, -0.4570312
439, -0.2854687, -0.4648438
440, -0.2707031, -0.4394531
441, -0.2625000, -0.4296875
442, -0.2715234, -0.5000000
443, -0.2616797, -0.4648438
444, -0.2625000, -0.4375000
445, -0.2567578, -0.4531250
446, -0.2707031, -0.4453125
447, -0.2649609, -0.4335938
448, -0.2600391, -0.4296875
449, -0.2534766, -0.4355469
450, -0.2715234, -0.4492188
451, -0.2682422, -0.4453125
452, -0.2649609, -0.4316406
453, -0.2575781, -0.4101562
454, -0.2518359, -0.4082031
455, -0.2411719, -0.4667969
456, -0.2559375, -0.4609375
457, -0.2641406, -0.4765625
458, -0.2748047, -0.5546875
459, -0.2879297, -0.5722656
460, -0.2633203, -0.5000000
461, -0.2698828, -0.5136719
462, -0.2723437, -0.5312500
463, -0.2608594, -0.5136719
464, -0.2469141, -0.4863281
465, -0.2542969, -0.5625000
466, -0.2469141, -0.5664062
467, -0.2633203, -0.5664062
468, -0.2698828, -0.5644531
469, -0.2748047, -0.5878906
470, -0.2707031, -0.5546875
471, -0.2649609, -0.5605469
472, -0.2797266, -0.5839844
473, -0.2592187, -0.5488281
474, -0.2469141, -0.5312500
475, -0.2657812, -0.5195312
476, -0.2666016, -0.4960938
477, -0.2510156, -0.4765625
478, -0.2518359, -0.4765625
479, -0.2723437, -0.4687500
480, -0.2633203, -0.4589844
481, -0.2682422, -0.4960938
482, -0.2493750, -0.5332031
483, -0.2592187, -0.5878906
484, -0.2698828, -0.5527344
485, -0.2674219, -0.5527344
486, -0.2698828, -0.5976562
487, -0.2764453, -0.6093750
488, -0.2928516, -0.6445312
489, -0.2707031, -0.6054688
490, -0.2690625, -0.6113281
491, -0.2821875, -0.6542969
492, -0.2731641, -0.6425781
493, -0.2879297, -0.7109375
494, -0.2985937, -0.7089844
495, -0.2953125, -0.7402344
496, -0.2928516, -0.7226562
497, -0.2756250, -0.6679688
498, -0.2666016, -0.6445312
499, -0.2600391, -0.6562500
500, -0.2600391, -0.5937500
501, -0.2600391, -0.6230469
502, -0.2682422, -0.6679688
503, -0.2780859, -0.6562500
504, -0.2608594, -0.6132812
505, -0.2657812, -0.6347656
506, -0.2756250, -0.6640625
507, -0.2789062, -0.6699219
508, -0.2731641, -0.6308594
509, -0.2862891, -0.6621094
510, -0.2928516, -0.6484375
511, -0.2780859, -0.6230469
512, -0.2739844, -0.5957031
513, -0.2780859, -0.6171875
514, -0.2797266, -0.6152344
515, -0.2830078, -0.6738281
516, -0.2780859, -0.6933594
517, -0.2764453, -0.7011719
518, -0.2821875, -0.7070312
519, -0.2797266, -0.6894531
520, -0.2698828, -0.6816406
521, -0.2920312, -0.7070312
522, -0.2780859, -0.6757812
523, -0.2797266, -0.7128906
524, -0.2830078, -0.7128906
525, -0.2895703, -0.7246094
526, -0.2862891, -0.6992188
527, -0.2879297, -0.6855469
528, -0.2887500, -0.6718750
529, -0.2813672, -0.6699219
530, -0.2838281, -0.6894531
531, -0.2887500, -0.7128906
532, -0.2887500, -0.6816406
533, -0.2780859, -0.6113281
534, -0.2608594, -0.5996094
535, -0.2559375, -0.5332031
536, -0.2641406, -0.5800781
537, -0.2452734, -0.5507812
538, -0.2493750, -0.5898438
539, -0.2633203, -0.6152344
540, -0.2674219, -0.6386719
541, -0.2780859, -0.6582031
542, -0.2846484, -0.7128906
543, -0.2862891, -0.7265625
544, -0.2961328, -0.7460938
545, -0.2961328, -0.7460938
546, -0.2854687, -0.7128906
547, -0.2698828, -0.6855469
548, -0.2600391, -0.6386719
549, -0.2780859, -0.6875000
550, -0.2789062, -0.7109375
551, -0.2657812, -0.6699219
552, -0.2641406, -0.6660156
553, -0.2748047, -0.6464844
554, -0.2748047, -0.6601562
555, -0.2912109, -0.6582031
556, -0.3010547, -0.6914062
557, -0.3043359, -0.6835938
558, -0.2920312, -0.6699219
559, -0.2764453, -0.6132812
560, -0.2715234, -0.6289062
561, -0.2698828, -0.6464844
562, -0.2805469, -0.6835938
563, -0.2764453, -0.6621094
564, -0.2846484, -0.6972656
565, -0.2969531, -0.7050781
566, -0.2797266, -0.6562500
567, -0.2756250, -0.6484375
568, -0.2830078, -0.7070312
569, -0.2559375, -0.6679688
570, -0.2690625, -0.6367188
571, -0.2666016, -0.6191406
572, -0.2748047, -0.6250000
573, -0.2641406, -0.6328125
574, -0.2903906, -0.6894531
575, -0.2887500, -0.7070312
576, -0.2838281, -0.6816406
577, -0.2920312, -0.6855469
578, -0.2985937, -0.7285156
579, -0.2977734, -0.7304688
580, -0.3010547, -0.7460938
581, -0.3084375, -0.7558594
582, -0.2912109, -0.7187500
583, -0.2944922, -0.7011719
584, -0.2912109, -0.6992188
585, -0.2944922, -0.7207031
586, -0.3092578, -0.7304688
587, -0.2928516, -0.7421875
588, -0.3092578, -0.7617188
589, -0.3133594, -0.7519531
590, -0.3150000, -0.7812500
591, -0.3084375, -0.7851562
592, -0.3051562, -0.7792969
593, -0.3076172, -0.7734375
594, -0.2985937, -0.7460938
595, -0.3018750, -0.7773438
596, -0.2961328, -0.7402344
597, -0.2764453, -0.7226562
598, -0.2780859, -0.6894531
599, -0.2731641, -0.6875000
600, -0.2731641, -0.6796875
601, -0.2600391, -0.6601562
602, -0.2698828, -0.6757812
603, -0.2903906, -0.7089844
604, -0.2969531, -0.7343750
605, -0.3010547, -0.7636719
606, -0.3059766, -0.7617188
607, -0.2879297, -0.7187500
608, -0.2682422, -0.6777344
609, -0.2608594, -0.6523438
610, -0.2764453, -0.6972656
611, -0.2698828, -0.6933594
612, -0.2780859, -0.7070312
613, -0.2789062, -0.6933594
614, -0.2821875, -0.7050781
615, -0.2871094, -0.7011719
616, -0.2830078, -0.6601562
617, -0.2698828, -0.6640625
618, -0.2772656, -0.6796875
619, -0.2961328, -0.7167969
620, -0.2969531, -0.7285156
621, -0.2977734, -0.7382812
622, -0.3002344, -0.7167969
623, -0.3084375, -0.7597656
624, -0.3174609, -0.7460938
625, -0.3026953, -0.7246094
626, -0.2903906, -0.6953125
627, -0.3002344, -0.7226562
628, -0.2936719, -0.6562500
629, -0.2772656, -0.6386719
630, -0.2674219, -0.6093750
631, -0.2707031, -0.6074219
632, -0.2551172, -0.5429688
633, -0.2690625, -0.5898438
634, -0.2731641, -0.5820312
635, -0.2756250, -0.5585938
636, -0.2583984, -0.4824219
637, -0.2838281, -0.5078125
638, -0.2789062, -0.5000000
639, -0.2633203, -0.4589844
640, -0.2715234, -0.4863281
641, -0.2625000, -0.4550781
642, -0.2608594, -0.4570312
643, -0.2789062, -0.4550781
644, -0.2707031, -0.4511719
645, -0.2526562, -0.4121094
646, -0.2419922, -0.3710938
647, -0.2387109, -0.3750000
648, -0.2501953, -0.3554688
649, -0.2477344, -0.3222656
650, -0.2559375, -0.4101562
651, -0.2296875, -0.4062500
652, -0.2321484, -0.3906250
653, -0.2452734, -0.4082031
654, -0.2460937, -0.4140625
655, -0.2510156, -0.4277344
656, -0.2354297, -0.4042969
657, -0.2518359, -0.4453125
658, -0.2600391, -0.5234375
659, -0.2739844, -0.5312500
660, -0.2772656, -0.5214844
661, -0.2789062, -0.5136719
662, -0.2813672, -0.5058594
663, -0.2797266, -0.4511719
664, -0.2830078, -0.4628906
665, -0.2608594, -0.4453125
666, -0.2690625, -0.4199219
667, -0.2542969, -0.3828125
668, -0.2346094, -0.3437500
669, -0.2436328, -0.3164062
670, -0.2485547, -0.3320312
671, -0.2526562, -0.3027344
672, -0.2649609, -0.3710938
673, -0.2633203, -0.3613281
674, -0.2846484, -0.4003906
675, -0.2871094, -0.3457031
676, -0.2846484, -0.3730469
677, -0.2649609, -0.3769531
678, -0.2928516, -0.4394531
679, -0.2715234, -0.4648438
680, -0.2690625, -0.4492188
681, -0.2625000, -0.4765625
682, -0.2723437, -0.4882812
683, -0.2698828, -0.4609375
684, -0.2583984, -0.4257812
685, -0.2567578, -0.4570312
686, -0.2542969, -0.4355469
687, -0.2657812, -0.4062500
688, -0.2674219, -0.4453125
689, -0.2912109, -0.5351562
690, -0.2731641, -0.5410156
691, -0.2871094, -0.5312500
692, -0.2748047, -0.5214844
693, -0.2756250, -0.5136719
694, -0.2625000, -0.4589844
695, -0.2600391, -0.4453125
696, -0.2715234, -0.4746094
697, -0.2715234, -0.5097656
698, -0.2977734, -0.5234375
699, -0.2936719, -0.5781250
700, -0.3125391, -0.6035156
701, -0.2887500, -0.5839844
702, -0.3026953, -0.5742188
703, -0.3010547, -0.5664062
704, -0.2830078, -0.5429688
705, -0.2936719, -0.5214844
706, -0.2985937, -0.5136719
707, -0.2944922, -0.5195312
708, -0.3002344, -0.4824219
709, -0.2748047, -0.4121094
710, -0.2625000, -0.3515625
711, -0.2797266, -0.3359375
712, -0.2830078, -0.3593750
713, -0.2961328, -0.3535156
714, -0.2879297, -0.3535156
715, -0.2854687, -0.3359375
716, -0.2887500, -0.3378906
717, -0.2641406, -0.3457031
718, -0.2821875, -0.3691406
719, -0.2846484, -0.3613281
720, -0.3010547, -0.4140625
721, -0.2903906, -0.4121094
722, -0.2608594, -0.3476562
723, -0.2723437, -0.3671875
724, -0.2625000, -0.4218750
725, -0.2583984, -0.4003906
726, -0.2764453, -0.3925781
727, -0.2772656, -0.4042969
728, -0.2616797, -0.4414062
729, -0.2739844, -0.4433594
730, -0.2813672, -0.4824219
731, -0.2756250, -0.4375000
732, -0.2616797, -0.4472656
733, -0.2600391, -0.4238281
734, -0.2682422, -0.4453125
735, -0.2838281, -0.4804688
736, -0.2731641, -0.4921875
737, -0.2641406, -0.4707031
738, -0.2518359, -0.4433594
739, -0.2477344, -0.4472656
740, -0.2542969, -0.4160156
741, -0.2592187, -0.4062500
742, -0.2764453, -0.3652344
743, -0.2756250, -0.3730469
744, -0.2682422, -0.3808594
745, -0.2608594, -0.3691406
746, -0.2723437, -0.3593750
747, -0.2789062, -0.3593750
748, -0.2764453, -0.3339844
749, -0.2682422, -0.3144531
750, -0.2764453, -0.3203125
751, -0.2723437, -0.3046875
752, -0.2600391, -0.2851562
753, -0.2575781, -0.2500000
754, -0.2493750, -0.2246094
755, -0.2666016, -0.1894531
756, -0.2674219, -0.1933594
757, -0.2813672, -0.1933594
758, -0.2657812, -0.1757812
759, -0.2592187, -0.1796875
760, -0.2551172, -0.1503906
761, -0.2354297, -0.1328125
762, -0.2362500, -0.1523438
763, -0.2501953, -0.1777344
764, -0.2501953, -0.2031250
765, -0.2378906, -0.2363281
766, -0.2403516, -0.2656250
767, -0.2387109, -0.2324219
768, -0.2518359, -0.2382812
769, -0.2583984, -0.2851562
770, -0.2444531, -0.3261719
771, -0.2493750, -0.2636719
772, -0.2501953, -0.2792969
773, -0.2428125, -0.3164062
774, -0.2583984, -0.2910156
775, -0.2378906, -0.2578125
776, -0.2428125, -0.2929688
777, -0.2510156, -0.2871094
778, -0.2452734, -0.2910156
779, -0.2493750, -0.2929688
780, -0.2411719, -0.2460938
781, -0.2378906, -0.2460938
782, -0.2452734, -0.2597656
783, -0.2436328, -0.1855469
784, -0.2395312, -0.1660156
785, -0.2641406, -0.1621094
786, -0.2477344, -0.1816406
787, -0.2477344, -0.1660156
788, -0.2378906, -0.1562500
789, -0.2436328, -0.1406250
790, -0.2321484, -0.1386719
791, -0.2395312, -0.1171875
792, -0.2362500, -0.1132812
793, -0.2305078, -0.1015625
794, -0.2362500, -0.1074219
795, -0.2313281, -0.1132812
796, -0.2206641, -0.1074219
797, -0.2239453, -0.1484375
798, -0.2272266, -0.0761719
799, -0.2272266, -0.0878906
800, -0.2108203, -0.1054688
801, -0.2075391, -0.1386719
802, -0.2239453, -0.1074219
803, -0.2329687, -0.0332031
804, -0.2387109, -0.0820312
805, -0.2387109, -0.0546875
806, -0.2182031, -0.0488281
807, -0.2247656, -0.0527344
808, -0.2403516, -0.1582031
809, -0.2346094, -0.1386719
810, -0.2223047, -0.1152344
811, -0.2239453, -0.1054688
812, -0.2255859, -0.1425781
813, -0.2198437, -0.1562500
814, -0.2091797, -0.1933594
815, -0.2575781, -0.2421875
816, -0.2616797, -0.3027344
817, -0.2477344, -0.3398438
818, -0.2501953, -0.3066406
819, -0.2354297, -0.3359375
820, -0.2625000, -0.3339844
821, -0.2510156, -0.3535156
822, -0.2649609, -0.3808594
823, -0.2469141, -0.3808594
824, -0.2469141, -0.4257812
825, -0.2477344, -0.4726562
826, -0.2534766, -0.4746094
827, -0.2329687, -0.4199219
828, -0.2452734, -0.3984375
829, -0.2395312, -0.3906250
830, -0.2542969, -0.3671875
831, -0.2583984, -0.3535156
832, -0.2387109, -0.3242188
833, -0.2493750, -0.3222656
834, -0.2616797, -0.2949219
835, -0.2559375, -0.2636719
836, -0.2575781, -0.2832031
837, -0.2403516, -0.2832031
838, -0.2780859, -0.2792969
839, -0.2731641, -0.2695312
840, -0.2813672, -0.2792969
841, -0.2871094, -0.3007812
842, -0.2961328, -0.3066406
843, -0.2887500, -0.3105469
844, -0.2723437, -0.3281250
845, -0.2674219, -0.2832031
846, -0.2600391, -0.2050781
847, -0.2633203, -0.2167969
848, -0.2625000, -0.1933594
849, -0.2698828, -0.1464844
850, -0.2567578, -0.1757812
851, -0.2616797, -0.1210938
852, -0.2641406, -0.1210938
853, -0.2501953, -0.1035156
854, -0.2501953, -0.1406250
855, -0.2600391, -0.0781250
856, -0.2674219, -0.1250000
857, -0.2600391, -0.0683594
858, -0.2633203, -0.0058594
859, -0.2387109,  0.0019531
860, -0.2551172,  0.0175781
861, -0.2460937,  0.0449219
862, -0.2518359,  0.1035156
863, -0.2592187,  0.1523438
864, -0.2748047,  0.1230469
865, -0.2748047,  0.0625000
866, -0.2518359,  0.0683594
867, -0.2305078,  0.0703125
868, -0.2313281,  0.0566406
869, -0.2485547,  0.0234375
870, -0.2428125,  0.0507812
871, -0.2419922, -0.0273438
